"year","area.occupied","D75","D95","Gini"
"1999",4.94231071428571,4.786,9.143,0.811037587874161
"2000",8.77273611111111,7.073,7.073,0.761101420755703
"2001",5.75779166666667,1.023,8.096,0.833272588065557
"2002",8.073575,3.148,4.171,0.845502354694058
"2003",7.61776666666667,3.148,8.096,0.815586767701222
"2004",6.57098611111111,3.925,8.907,0.788428406308931
"2005",10.112180952381,4.171,4.982,0.818875103563558
"2006",10.28315,3.148,4.171,0.82415765161955
"2007",10.9818166666667,4.171,8.096,0.795379234249137
"2008",7.25946666666667,1.023,8.096,0.856466270429579
"2009",15.6582888888889,1.023,8.096,0.851293229795535
"2010",9.94726298701299,4.171,4.171,0.814189348536638
"2011",11.2637186202686,7.073,10.051,0.758860390355236
"2012",13.4694777777778,3.148,7.073,0.80648560939361
"2013",8.31919166666667,3.148,10.414,0.814098097315413
"2014",11.8604833333333,3.959,4.982,0.815073278930418
"2015",9.04407698412698,7.073,8.096,0.767237586597752
"2016",9.07006219336219,3.148,7.073,0.826519811321842
"2017",6.20593333333333,7.073,8.096,0.750703634223014
"2018",0.613,1.086,1.086,0.897288066029207
"2019",8.80839047619048,4.585,8.51,0.775312347718535
"2020",10.1012642857143,3.925,4.948,0.812487144439569
