"year","area.occupied","D75","D95","Gini"
"1970",10.3327904761905,6.428,14.46,0.768193252363481
"1971",9.90291666666667,9.183,15.058,0.723169868592332
"1972",8.92672380952381,5.881,14.619,0.785466174834657
"1973",6.10628333333333,3.572,8.279,0.839676581657494
"1974",7.65032380952381,5.538,10.782,0.817163943056966
"1975",9.79416666666667,7.172,12.658,0.768046047478496
"1976",9.94528333333333,9.832,18.678,0.740588005566431
"1977",12.7013476190476,8.535,20.522,0.677432027183613
"1978",9.42575,6.318,13.141,0.817060263190326
"1979",6.38123571428571,3.169,7.568,0.896442299790063
"1980",8.49621190476191,7.621,12.792,0.777989148114027
"1981",6.84585714285714,3.454,11.453,0.867485406106055
"1982",10.3035952380952,6.112,18.46,0.790251270788642
"1983",6.69857857142857,4.686,12.013,0.82261264707307
"1984",7.08165476190476,2.405,9.023,0.885069747811089
"1985",8.42430476190476,5.468,16.858,0.772161594190744
"1986",6.51961904761905,4.365,11.356,0.840361122935806
"1987",6.55594761904762,4.257,13.074,0.851522755111413
"1988",8.2063380952381,3.616,15.153,0.820388545675024
"1989",10.9399630952381,7.056,17.191,0.764011211986696
"1990",9.58509444444445,5.337,14.255,0.805153891547482
"1991",10.547355952381,9.901,17.788,0.708581572579326
"1992",9.81551904761905,5.576,15.303,0.783785527847151
"1993",8.30423928571429,5.547,11.463,0.802798569315548
"1994",10.3653119047619,5.602,17.034,0.795663987703432
"1995",10.3825226190476,6.142,15.593,0.779879350616617
"1996",8.35097619047619,6.202,13.158,0.809663500845222
"1997",10.7244016483516,8.35,22.042,0.728378637413583
"1998",9.51473928571429,6.542,13.434,0.80483525446756
"1999",8.20706298701299,6.332,14.795,0.786414711344188
"2000",10.7827217171717,8.867,23.294,0.744818819627136
"2001",9.71273084415584,6.438,14.116,0.783239528835629
"2002",8.36964707792208,7.493,12.032,0.768610385304781
"2003",8.42045937950938,10.188,15.903,0.703334381686706
"2004",11.7367694444444,9.923,18.91,0.702967892758448
"2005",10.2930246031746,10.34,16.911,0.725674116986668
"2006",10.1901351731602,4.837,16.94,0.805976104820627
"2007",11.0219571428571,6.261,13.659,0.784902629442405
"2008",11.4616083333333,4.874,14.507,0.796211000051206
"2009",10.7345873015873,6.573,15.062,0.783709198675508
"2010",12.894719047619,8.009,16.394,0.786369646678152
"2011",11.7041285714286,6.545,18.833,0.748626987505633
"2012",8.87011904761905,2.289,14.572,0.855727219393194
"2013",8.97958917748918,4.404,13.732,0.821493304293069
"2014",6.9325987012987,5.47,8.964,0.83832526662545
"2015",8.63998333333333,3.218,10.43,0.843201096553172
"2016",8.59455476190476,3.751,11.705,0.854913005366795
"2017",9.75274523809524,7.05,11.05,0.763663352423952
"2018",4.01243333333333,0.584,3.491,0.884958434657979
"2019",7.43199285714286,7.309,15.406,0.765766048528873
"2020",7.46366666666667,5.592,11.836,0.820789958251291
