"year","area.occupied","D75","D95","Gini"
"1999",8.90944642857143,11.721,16.776,0.711775936978544
"2000",4.99099523809524,4.259,10.825,0.864137917225045
"2001",4.70856666666667,4.024,8.852,0.8432011099511
"2002",3.00036666666667,2.415,4.634,0.912914636591098
"2003",5.84641547619048,4.433,9.175,0.842047003719751
"2004",1.51416666666667,3.493,4.18,0.889525640192994
"2005",4.21164880952381,5.063,7.961,0.859741101518275
"2006",5.2868,7.113,11.041,0.777004911669218
"2007",4.25956666666667,3.447,8.238,0.871984331025439
"2008",6.47509166666667,3.704,8.389,0.863567508369757
"2009",7.23822857142857,6.561,12.576,0.823961409693565
"2010",7.63804675324675,13.526,23.278,0.610629522407672
"2011",6.05888498168498,8.275,19.389,0.728765207612303
"2012",5.035175,5.323,11.169,0.831291110774153
"2013",5.95744404761905,5.296,14.545,0.764135170679367
"2014",7.56491904761905,6.815,15.381,0.76129175800911
"2015",8.11174206349206,9.428,18.684,0.691506585567285
"2016",4.2461,3.821,10.284,0.836346183461857
"2017",4.29096666666667,5.072,13.424,0.772068972690827
"2018",0.7901,1.478,2.564,0.82945700271345
"2019",3.32760476190476,6.689,9.311,0.803884331009545
"2020",4.57731547619048,5.299,14.388,0.811115129052543
