"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",1,"492",1970,7,6,"HEMITRIPTERUS AMERICANUS",1,34,1,860,715.068261867364,1.20268238133539
"ATC1970175",2,"493",1970,7,6,"HEMITRIPTERUS AMERICANUS",2,50,1,NA,2436.77365771882,NA
"ATC1970175",2,"493",1970,7,6,"HEMITRIPTERUS AMERICANUS",3,36,1,NA,857.558348402527,NA
"ATC1970175",2,"493",1970,7,6,"HEMITRIPTERUS AMERICANUS",4,49,1,NA,2285.18927656083,NA
"ATC1970175",2,"493",1970,7,6,"HEMITRIPTERUS AMERICANUS",5,41,1,NA,1296.64912027414,NA
"ATC1970175",2,"493",1970,7,6,"HEMITRIPTERUS AMERICANUS",6,33,1,NA,650.32551463119,NA
"ATC1970175",2,"493",1970,7,6,"HEMITRIPTERUS AMERICANUS",7,56,1,4850,3493.68108668232,1.38822058443968
"ATC1970175",2,"493",1970,7,6,"HEMITRIPTERUS AMERICANUS",8,45,1,2200,1743.20488584256,1.26204327320747
"ATC1970175",2,"493",1970,7,6,"HEMITRIPTERUS AMERICANUS",9,34,1,750,715.068261867364,1.04885091395528
"ATC1970175",2,"493",1970,7,6,"HEMITRIPTERUS AMERICANUS",10,27,1,390,343.61597685289,1.13498796991901
"ATC1970175",3,"492",1970,7,7,"HEMITRIPTERUS AMERICANUS",11,40,1,1150,1198.75501171173,0.959328627421452
"ATC1970175",4,"494",1970,7,7,"HEMITRIPTERUS AMERICANUS",12,20,1,175,132.352386383979,1.32222776469094
"ATC1970175",8,"495",1970,7,7,"HEMITRIPTERUS AMERICANUS",13,42,1,1250,1399.8868317813,0.892929322300596
"ATC1970175",9,"490",1970,7,8,"HEMITRIPTERUS AMERICANUS",14,49,1,2200,2285.18927656083,0.962721128864633
"ATC1970175",9,"490",1970,7,8,"HEMITRIPTERUS AMERICANUS",15,43,1,1425,1508.62214860523,0.944570515100456
"ATC1970175",9,"490",1970,7,8,"HEMITRIPTERUS AMERICANUS",16,42,1,1125,1399.8868317813,0.803636390070536
"ATC1970175",9,"490",1970,7,8,"HEMITRIPTERUS AMERICANUS",17,33,1,575,650.32551463119,0.884172598281173
"ATC1970175",9,"490",1970,7,8,"HEMITRIPTERUS AMERICANUS",18,25,1,340,269.039800064052,1.26375354099674
"ATC1970175",9,"490",1970,7,8,"HEMITRIPTERUS AMERICANUS",19,26,1,290,304.766264785229,0.951548886830913
"ATC1970175",9,"490",1970,7,8,"HEMITRIPTERUS AMERICANUS",20,25,1,290,269.039800064052,1.07790743202663
"ATC1970175",9,"490",1970,7,8,"HEMITRIPTERUS AMERICANUS",21,14,1,60,42.5878719512664,1.40885179866837
