"year","n","n.var","b","b.var"
1970,0.0643973543206857,0.000907228119406992,0,0
1971,0.163235203382878,0.00932244164125322,0,0
1972,0.0802412552457654,0.00177673931547162,0,0
1973,0.0143953324417827,0.000131356603046777,0,0
1974,0.399722505014879,0.0336335979127426,0,0
1975,0.0137636912376079,0.000189436789378786,0,0
1976,0,0,0,0
1977,0,0,0,0
1978,0.0021066063174114,4.43745524899713e-06,0,0
1979,0.123036724332684,0.0125131211759113,0,0
1980,0.0170578738104345,0.000243945269025301,0,0
1981,0.00198831081441211,3.95309011817136e-06,0,0
1982,0.274112228877566,0.0190840919024181,0,0
1983,0.0905838423417899,0.00143335993646913,0,0
1984,0.301618255166366,0.00910225868499055,0,0
1985,0.211968804834187,0.00837644968438504,0,0
1986,0.0387831444738112,0.000351019016336701,0,0
1987,0.672917788497714,0.215814427845013,0,0
1988,0.457325669181946,0.0747381207730326,0,0
1989,0.445656078108377,0.0470196996839688,0,0
1990,0.130321421243663,0.0021149145221586,0,0
1991,0.205545996297282,0.00767899146080393,0,0
1992,0.056983403987461,0.000434627280942564,0,0
1993,0.496374639038972,0.0451061829637729,0,0
1994,0.764553744405263,0.102869860104735,0,0
1995,0.295398828133451,0.0161962612442025,0.000953739673398231,1.2921076126687e-07
1996,0.627653674218868,0.0660062585253188,0.00276079253981229,1.33411590847019e-06
1997,0.555725589138702,0.0721928073759147,0.00169044419484847,6.82880413729015e-07
1998,0.216261697694113,0.00913006990647345,0.00062235898121992,6.46117843454435e-08
1999,0.302523670402929,0.0643514360420599,0.000909576986392966,5.63543786121032e-07
2000,0.15423968799227,0.00441378262434209,0.000305812365308824,1.25244431646356e-08
2001,0.409254781190584,0.0520798620990665,0.0016030499544907,9.28978192850042e-07
2002,0.373582650297268,0.0137326649919002,0.00139051503604924,2.35844082351305e-07
2003,0.208950500594621,0.0108954865346921,0.000571317826040736,8.10096580569759e-08
2004,0.00459081188039655,2.10746413595571e-05,1.83632475215862e-05,3.37194261752914e-10
2005,0.0123543191111036,8.24497551673836e-05,4.84955618303618e-05,1.65000467124603e-09
2006,0,0,0,0
2007,0,0,0,0
2008,0.171822175649868,0.00666641890603818,0.000382959926567599,3.22056627343212e-08
2009,0.0207886560444453,0.000216397055984854,0.000206032844861641,3.09415406091134e-08
2010,0,0,0,0
2011,0,0,0,0
2012,0.0454631762944443,0.00150440693464997,5.49826520118034e-05,2.31995664244875e-09
2013,0.00930793181252885,8.66339771905853e-05,1.86158636250577e-05,3.46535908762343e-10
2014,0,0,0,0
2015,0,0,0,0
2016,0,0,0,0
2017,0,0,0,0
2018,0.00246517760548143,6.07664197746325e-06,9.86071042192571e-06,9.72262716394121e-11
2019,0.0432090950833113,0.000643845306543275,0.000166623552762604,8.40655458550265e-09
2020,0,0,0,0
