"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0
7,0,0,0,0,0,0.00122100122100122
10,0,0,0,0,0,0.000610500610500611
13,0,0,0.00210526315789474,0,0,0
16,0,0,0.00631578947368421,0,0.00151057401812689,0.000610500610500611
19,0.00731707317073171,0.0016,0.00631578947368421,0.00558659217877095,0.00755287009063444,0.00244200244200244
22,0.00731707317073171,0.0032,0.00421052631578947,0.0139664804469274,0.00604229607250755,0.00915750915750916
25,0.0268292682926829,0.0032,0.00421052631578947,0.00279329608938547,0.00604229607250755,0.0122100122100122
28,0.0317073170731707,0.0032,0.0252631578947368,0.0167597765363128,0.00906344410876133,0.0189255189255189
31,0.0317073170731707,0.0112,0.0252631578947368,0.0418994413407821,0.0256797583081571,0.0268620268620269
34,0.0365853658536585,0.0224,0.0610526315789474,0.0446927374301676,0.0498489425981873,0.0396825396825397
37,0.0609756097560976,0.0416,0.0505263157894737,0.0614525139664804,0.054380664652568,0.0659340659340659
40,0.1,0.0256,0.0884210526315789,0.0837988826815642,0.0634441087613293,0.0860805860805861
43,0.126829268292683,0.0512,0.0968421052631579,0.0474860335195531,0.0770392749244713,0.0641025641025641
46,0.0853658536585366,0.072,0.0694736842105263,0.0698324022346369,0.0830815709969789,0.0683760683760684
49,0.0682926829268293,0.0528,0.0568421052631579,0.0810055865921788,0.0574018126888218,0.0561660561660562
52,0.0804878048780488,0.0448,0.0652631578947368,0.0698324022346369,0.0604229607250755,0.061050061050061
55,0.0560975609756098,0.0736,0.071578947368421,0.053072625698324,0.0589123867069486,0.0488400488400488
58,0.0536585365853659,0.0784,0.0442105263157895,0.0446927374301676,0.0483383685800604,0.0433455433455433
61,0.0365853658536585,0.0768,0.0421052631578947,0.0502793296089385,0.0453172205438066,0.043956043956044
64,0.0365853658536585,0.056,0.0526315789473684,0.0335195530726257,0.040785498489426,0.0366300366300366
67,0.0317073170731707,0.0496,0.0378947368421053,0.0251396648044693,0.0347432024169184,0.0299145299145299
70,0.0121951219512195,0.0384,0.0336842105263158,0.0279329608938547,0.0302114803625378,0.0268620268620269
73,0.0219512195121951,0.048,0.0294736842105263,0.0251396648044693,0.0317220543806647,0.0293040293040293
76,0.0170731707317073,0.0336,0.0357894736842105,0.0307262569832402,0.040785498489426,0.0354090354090354
79,0.0219512195121951,0.0336,0.0126315789473684,0.0195530726256983,0.0241691842900302,0.0286935286935287
82,0.0048780487804878,0.0272,0.0210526315789474,0.0251396648044693,0.0226586102719033,0.0213675213675214
85,0.0146341463414634,0.0288,0.0168421052631579,0.0307262569832402,0.0166163141993958,0.0311355311355311
88,0.00731707317073171,0.0128,0.0105263157894737,0.0223463687150838,0.0241691842900302,0.0122100122100122
91,0.0048780487804878,0.0256,0.00631578947368421,0.0111731843575419,0.0120845921450151,0.0134310134310134
94,0,0.0128,0.00421052631578947,0.0167597765363128,0.0105740181268882,0.00915750915750916
97,0.0024390243902439,0.0208,0.00631578947368421,0.0167597765363128,0.00906344410876133,0.0134310134310134
100,0.0048780487804878,0.0016,0.00210526315789474,0.00837988826815642,0.00604229607250755,0.0128205128205128
103,0,0.0096,0.00421052631578947,0,0.00302114803625378,0.00610500610500611
106,0.0024390243902439,0.0032,0,0.00279329608938547,0.00906344410876133,0.00549450549450549
109,0.0024390243902439,0.0048,0,0.00837988826815642,0.00906344410876133,0.00549450549450549
112,0,0.0048,0,0,0.00151057401812689,0.00610500610500611
115,0,0.0032,0,0,0,0.00427350427350427
118,0.0024390243902439,0.0032,0,0,0.00151057401812689,0.00244200244200244
121,0.0024390243902439,0.0032,0,0.00279329608938547,0,0.00366300366300366
124,0,0.0016,0,0.00279329608938547,0.00151057401812689,0.00244200244200244
127,0,0.0048,0,0,0,0.00122100122100122
130,0,0.0016,0,0,0.00151057401812689,0.00244200244200244
133,0,0,0,0,0.00151057401812689,0.000610500610500611
136,0,0,0,0,0,0.000610500610500611
139,0,0.0016,0,0,0.00302114803625378,0.000610500610500611
142,0,0.0016,0,0.00279329608938547,0,0.00244200244200244
145,0,0.0032,0,0,0.00151057401812689,0.00122100122100122
148,0,0,0,0,0,0
151,0,0,0,0,0.00151057401812689,0.00183150183150183
154,0,0,0.00210526315789474,0,0.00151057401812689,0.000610500610500611
157,0,0.0016,0,0,0,0.000610500610500611
160,0,0.0016,0,0,0.00151057401812689,0.000610500610500611
163,0,0,0,0,0.00302114803625378,0
166,0,0,0,0,0,0
169,0,0,0.00210526315789474,0,0,0.000610500610500611
172,0,0,0,0,0,0
175,0,0,0,0,0,0
178,0,0,0,0,0,0
181,0,0,0,0,0,0.000610500610500611
184,0,0,0,0,0.00151057401812689,0
187,0,0,0.00210526315789474,0,0,0
