"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0.0171324299110887,0.00890101292552528
-0.6,0.0171324299110887,0.00890101292552528
-0.5,0.0171324299110887,0.013878459353479
-0.4,0.0813428192258591,0.0668206669758833
-0.3,0.0813428192258591,0.0773480729831606
-0.2,0.0813428192258591,0.129808506923104
-0.1,0.152449256328842,0.177278676976482
0,0.196831843959311,0.289926692197277
0.1,0.238722690983512,0.338640511776608
0.2,0.238722690983512,0.416061522202827
0.3,0.398991775721372,0.577289485768554
0.4,0.568924921523478,0.690941687836141
0.5,0.78329342284018,0.915565208604009
0.6,0.938335060563568,1.20035311715619
0.7,1.45051757002072,1.64275049863668
0.8,2.07058974570036,2.22435180460946
0.9,2.63087228637989,2.69678481496878
1,3.3278531473588,3.21859176098029
1.1,4.31846134010589,4.18099018315273
1.2,4.85459557397634,4.7814086034449
1.3,5.86187982133489,5.94192524573006
1.4,6.57644873696092,6.61703169248548
1.5,7.17269107322863,7.39873231277924
1.6,8.0489413079484,8.25756850073043
1.7,8.85988611369988,8.99396828888671
1.8,9.62345730325721,9.64076463169759
1.9,10.1268912434382,10.2338235080055
2,11.1113618492275,11.2618776156278
2.1,11.8049696121391,12.0442289423522
2.2,12.9671723068917,13.2145450742848
2.3,14.0087741166901,14.3280900880119
2.4,14.9168911279093,15.3871671587754
2.5,16.2072315082829,16.6203804050579
2.6,17.3247621915557,17.7757034504127
2.7,18.3322375715657,18.7262708327019
2.8,19.2215125974343,19.693795831416
2.9,19.9710538280216,20.5333484580619
3,20.6133147521269,21.4993900733019
3.1,21.6816052654416,22.6107198877037
3.2,22.5354929146802,23.548713733043
3.3,23.4158399480066,24.511783864954
3.4,24.0091157306105,25.1645427674405
3.5,25.0299114873601,26.2856334803967
3.6,25.8965714773136,27.1260302282455
3.7,26.9590545211201,28.2813780099391
3.8,27.8131541606453,29.2159348800957
3.9,28.6408672600027,29.9845001745415
4,29.296148439242,30.9033069286013
4.1,30.0625774260491,31.7188177704219
4.2,31.2434828376964,32.8019576921562
4.3,32.1626996995727,33.6897979008544
4.4,32.9424447514292,34.4818962575074
4.5,34.050316430871,35.7444828490525
4.6,34.7227677313672,36.4343492744903
4.7,35.4419802474962,37.3689289748707
4.8,36.1338302221861,38.0249090941207
4.9,37.0570816303904,38.9731482596519
5,38.011238441027,40.0089059142151
5.1,38.7263821192684,40.8411786451441
5.2,40.2956576519365,42.2876226438418
5.3,41.3974908820277,43.3309264425959
5.4,42.3274042274446,44.4195915993083
5.5,43.7292244748531,45.6994091251068
5.6,44.8140215183267,46.6617457159765
5.7,46.0660765633925,48.0835049328871
