"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0.0148889589271149,0.00890101292552528
-0.6,0.0148889589271149,0.00890101292552528
-0.5,0.0148889589271149,0.013878459353479
-0.4,0.076670481295765,0.0668206669758833
-0.3,0.0942799507980424,0.0773480729831606
-0.2,0.143773232505201,0.129808506923104
-0.1,0.190679408709183,0.177278676976482
0,0.269520615136757,0.289926692197277
0.1,0.333396035609151,0.338640511776608
0.2,0.462900200357196,0.416061522202827
0.3,0.593344156192721,0.577289485768554
0.4,0.745647145647618,0.690941687836141
0.5,1.01260975256093,0.915565208604009
0.6,1.35384146439448,1.20035311715619
0.7,1.8055441466813,1.64275049863668
0.8,2.39975790315513,2.22435180460946
0.9,2.8369031823602,2.69678481496878
1,3.37524463156414,3.21859176098029
1.1,4.43374686328545,4.18099018315273
1.2,5.0552381567511,4.7814086034449
1.3,6.06335827845719,5.94192524573006
1.4,6.76172268485962,6.61703169248548
1.5,7.4156438041039,7.39873231277924
1.6,8.27132378777343,8.25756850073043
1.7,8.99458199466348,8.99396828888671
1.8,9.60985588576054,9.64076463169759
1.9,10.1475353860305,10.2338235080055
2,10.9991100157852,11.2618776156278
2.1,11.7208694008099,12.0442289423522
2.2,13.0490474047999,13.2145450742848
2.3,14.234303597856,14.3280900880119
2.4,14.9965251609412,15.3871671587754
2.5,16.3204339757483,16.6203804050579
2.6,17.2228730043477,17.7757034504127
2.7,18.2349322057474,18.7262708327019
2.8,19.0758749844312,19.693795831416
2.9,19.8230719430835,20.5333484580619
3,20.7130765356247,21.4993900733019
3.1,21.6407520943662,22.6107198877037
3.2,22.5199446936135,23.548713733043
3.3,23.4852824785432,24.511783864954
3.4,24.1127871814602,25.1645427674405
3.5,25.238307533228,26.2856334803967
3.6,25.9784738687551,27.1260302282455
3.7,26.8911839251407,28.2813780099391
3.8,27.9311636113185,29.2159348800957
3.9,28.8196855471498,29.9845001745415
4,29.8480504557283,30.9033069286013
4.1,30.587320420993,31.7188177704219
4.2,31.7312570108401,32.8019576921562
4.3,32.5276949278193,33.6897979008544
4.4,33.3949058287995,34.4818962575074
4.5,34.5966313649897,35.7444828490525
4.6,35.1993253619898,36.4343492744903
4.7,36.105514905163,37.3689289748707
4.8,36.7893733198655,38.0249090941207
4.9,37.661683419859,38.9731482596519
5,38.5801432235032,40.0089059142151
5.1,39.4830444853111,40.8411786451441
5.2,40.9660991408631,42.2876226438418
5.3,42.0312411977725,43.3309264425959
5.4,43.1248160880219,44.4195915993083
5.5,44.5125498942042,45.6994091251068
5.6,45.5550504105329,46.6617457159765
5.7,47.0948820814341,48.0835049328871
