"year","area.occupied","D75","D95","Gini"
"1970",4.11075,4.182,6.436,0.860031995699396
"1971",2.8777,3.529,5.322,0.859422481888428
"1972",2.80756666666667,2.597,4.206,0.902066395763453
"1973",4.2825,6.451,10.298,0.809585702969359
"1974",4.6515119047619,6.543,10.369,0.805047405836101
"1975",4.66441666666667,5.811,10.106,0.801589369695065
"1976",8.6816,9.482,18.328,0.680051682120448
"1977",6.14475,6.216,12.502,0.823139965982187
"1978",6.73151904761905,7.871,11.501,0.798801628223729
"1979",9.4715880952381,9.574,17.68,0.710829861599649
"1980",10.62005,14.28,21.152,0.628371681499308
"1981",7.05019285714286,7.634,14.811,0.718020921278902
"1982",6.60914285714286,10.492,15.236,0.726859712945811
"1983",2.35143333333333,1.249,2.96,0.929546655387122
"1984",6.47635952380952,7.245,14.555,0.746881674928083
"1985",4.43594285714286,5.816,10.084,0.807360714928587
"1986",4.32187857142857,4.335,8.011,0.856794391898445
"1987",4.74122261904762,8.495,13.794,0.699202789331869
"1988",4.63099166666667,1.927,8.928,0.871890412541316
"1989",7.42913452380952,6.966,12.629,0.798888724173823
"1990",4.94748888888889,7.332,13.375,0.772625796358168
"1991",7.25553333333333,7.951,16.114,0.772917817469334
"1992",6.55035238095238,7.787,17.075,0.774255618204853
"1993",5.48806349206349,5.263,12.188,0.832147357735446
"1994",3.65522976190476,6.308,8.7,0.80061172598534
"1995",3.9871380952381,1.642,8.378,0.900565034677082
"1996",3.3101880952381,3.365,9.086,0.854733360599513
"1997",4.40939047619048,4.603,8.011,0.827721402760821
"1998",3.19779603174603,7.034,9.223,0.763597333984839
"1999",4.53545909090909,7.219,13.28,0.774208951911271
"2000",3.7464,4.871,9.34,0.800520575038858
"2001",5.83935,7.693,14.076,0.748483447283977
"2002",4.9475487012987,6.796,11.165,0.783747052688306
"2003",4.64422380952381,8.16,10.436,0.734586023760225
"2004",5.25685595238095,9.086,14.247,0.703893397977275
"2005",5.82519166666667,5.528,8.629,0.810950186202685
"2006",8.27345313852814,9.19,17.008,0.731939395526117
"2007",11.1454976190476,11.48,21.092,0.658465170677301
"2008",9.65779166666667,10.032,18.532,0.680499963355555
"2009",9.66859285714286,9.338,18.035,0.730981798631077
"2010",15.3232846320346,17.389,25.446,0.523129718435576
"2011",11.9342294871795,15.798,21.818,0.588959192964715
"2012",11.5021492063492,19.887,27.546,0.442656622704145
"2013",13.3125662337662,16.45,25.894,0.569360067677745
"2014",12.308299963925,16.654,24.055,0.504928272434547
"2015",16.0322984126984,15.667,29.741,0.499498957120237
"2016",13.194468037518,17.495,28.339,0.515084391058556
"2017",14.1275833333333,15.619,28.582,0.49156386253067
"2018",4.9348,3.412,9.413,0.704887117100544
"2019",8.82710396825397,15.344,24.237,0.56434617910462
"2020",8.20704285714286,7.077,18.272,0.737317138838113
