"year","area.occupied","D75","D95","Gini"
"1970",2.16764285714286,0.655,3.572,0.935481508461275
"1971",0.844,0.417,0.417,0.973086267138304
"1972",1.17980952380952,0.417,3.14,0.947358682218977
"1973",1.85408333333333,0.417,3.531,0.954300335134608
"1974",2.32841666666667,1.503,3.078,0.936528992487535
"1975",1.9245,2.917,3.918,0.90143958992179
"1976",1.41708333333333,1.875,2.292,0.916086951845874
"1977",1.8555,1.001,1.001,0.952387913687331
"1978",0.232666666666667,0.955,0.955,0.961614182623254
"1980",2.24693333333333,1.503,5.468,0.911146645646551
"1981",1.03471428571429,2.122,3.077,0.895099282645633
"1982",0.824559523809524,0.955,3.077,0.917947267278454
"1983",1.67966666666667,0.584,1.001,0.963196751792347
"1984",2.39433333333333,2.459,4.069,0.903968597961114
"1985",2.10370238095238,0.417,5.015,0.955278781691004
"1986",1.69691666666667,1.602,3.477,0.919511038885121
"1987",2.92324523809524,2.292,3.548,0.923097451796331
"1988",1.07094047619048,1.626,3.501,0.927775843560386
"1989",1.61766666666667,0.417,1.459,0.960507432456671
"1990",5.87101388888889,4.581,6.95,0.840881644688075
"1991",4.84884761904762,5.099,7.814,0.85124240668671
"1992",1.893625,2.292,2.876,0.90456897129705
"1993",2.3725376984127,2.539,4.733,0.879497053372199
"1994",3.58157976190476,0.417,2.539,0.938281864949811
"1995",3.86678214285714,2.233,3.843,0.917226185781739
"1996",3.47121666666667,1.001,4.444,0.939172620522996
"1997",3.9793956959707,0.417,4.277,0.941257715893278
"1998",2.74233333333333,1.001,3.531,0.935370232899987
"1999",2.56742651515151,5.996,7.181,0.84128516222719
"2000",4.92812564935065,1.001,7.285,0.910593118359699
"2001",3.035925,1.738,4.845,0.919383471496971
"2002",4.5303538961039,6.247,8.783,0.839310277921001
"2003",3.67720151515152,2.292,5.065,0.913055373117238
"2004",2.69496547619048,0.417,2.947,0.951714764403515
"2005",2.36098611111111,3.107,6.383,0.86183460648244
"2006",2.542775,2.148,5.812,0.932197609991819
"2007",3.56783333333333,1.154,3.446,0.926101684863069
"2008",3.87343333333333,2.459,4.346,0.925013335036842
"2009",2.64771666666667,0.417,3.506,0.953579135890901
"2010",3.80130833333333,2.583,6.756,0.904911451696518
"2011",5.19825952380952,2.876,10.446,0.842708325501728
"2012",4.2924,2.917,4.519,0.880306621177046
"2013",2.90048051948052,2.756,6.349,0.887958110225516
"2014",3.47737575757576,4.218,8.672,0.850257338518235
"2015",3.74376904761905,2.869,6,0.886227325625813
"2016",3.60166904761905,1.705,5.396,0.920754070418019
"2017",4.1284880952381,2.459,7.687,0.874452461462735
"2018",3.77166666666667,4.108,6.584,0.740824567694856
"2019",2.9191753968254,2.979,7.032,0.875749782213525
"2020",4.55857857142857,2.189,5.296,0.905838907653042
