"year","n","n.var","b","b.var"
1970,0.425938622000422,0.0073707101347521,0.432170958616931,0.00287127379948984
1971,0.349605734550663,0.00807762547211403,0.319251785724099,0.0082659308075186
1972,0.605153198634223,0.0113243075372714,0.720148505837227,0.0149303492144269
1973,0.460047809388152,0.0205012836379785,0.637026921106848,0.0486703951883473
1974,0.460732277137619,0.00674371751573347,0.461874519248266,0.00955978847169264
1975,0.667528927495823,0.0141449804939543,0.719374853172355,0.0226287239058405
1976,0.459487160521338,0.00766524521294468,0.570931405840021,0.0128155271979278
1977,0.627021518880923,0.011676952382368,0.785108378636789,0.021541407757983
1978,0.601279023965115,0.0115724016695607,0.765902647125449,0.021050655918215
1979,0.651565762034896,0.0299484986314388,1.06783099019102,0.128016748261948
1980,0.486578287190161,0.0100192465836946,0.638717423888991,0.0203362921869828
1981,0.592806077248203,0.023837868101165,0.861326573593636,0.0368478963470998
1982,0.746832845351134,0.044476902998787,1.13394273642807,0.106449890399723
1983,0.451899775712028,0.00582842063321971,0.585426529470686,0.0149656504499444
1984,0.658744300512996,0.0332874946267437,0.894984631576417,0.0438595769657288
1985,0.564044426406281,0.0200327921010034,0.828752887947894,0.0607762038792116
1986,0.4987168217644,0.00401192932235706,0.479998620599592,0.00998383633256311
1987,0.329755651842968,0.00407508183703722,0.314349669142501,0.00482266501018113
1988,0.518307856167891,0.00972891383041811,0.494534247913897,0.00715712737821345
1989,0.732962820819672,0.0197871891461806,0.602651824726167,0.0188642433385741
1990,0.604943467678411,0.00380664359278843,0.558759601069463,0.00368724490938603
1991,0.619946682556252,0.0102476916186028,0.482761886570738,0.00728440691561548
1992,0.862405769930567,0.0623821417071354,0.875852353387307,0.0628672074475695
1993,0.63968385547564,0.0132911773255749,0.519962858198917,0.0112181517197022
1994,0.559309974470512,0.0105954728652272,0.359684199413569,0.0032538492018737
1995,0.633711920965441,0.012325811418246,0.532911147677723,0.0121260995912367
1996,0.574698473813846,0.0136717977683778,0.595942963503761,0.0154967284725509
1997,0.567125776646794,0.00930890533492892,0.474809622047314,0.00811953790010807
1998,0.771698650617678,0.0243316689395755,0.63160077928558,0.0180251529350641
1999,0.528238690738589,0.0242427091767924,0.527335363882068,0.0458972199811363
2000,0.79450494365787,0.0201955003718489,0.532317575522138,0.0122372792347496
2001,0.731051504391125,0.0258910497301527,0.682056544109864,0.0618496695954048
2002,0.66046838289446,0.0457882959540166,0.516025310425778,0.0388480535183941
2003,0.432403085122467,0.00498881476701213,0.35246927636545,0.00553638406021732
2004,0.716087523301754,0.024163680338465,0.573185832096341,0.0199729493594367
2005,0.95680128476263,0.0527110380680642,0.614786035003683,0.0133607766001475
2006,1.11607133962432,0.0506610305348933,0.591145597627526,0.0135797670971182
2007,1.52336476952491,0.0766268078454499,1.02019938019535,0.0541424819917637
2008,1.54173907687466,0.100949125817989,0.871879175566899,0.0275037893963939
2009,1.34408112543727,0.124226334560696,0.896964629643522,0.0404537546473339
2010,1.53435909982972,0.0431882207551116,0.923114996826426,0.0162281731813192
2011,1.56853438011952,0.0809190506555223,0.957508157911614,0.0223020357541251
2012,0.847045555953237,0.00874311040292065,0.588642902055432,0.00750085805947731
2013,0.786074016374649,0.0152457254550506,0.594335233092905,0.010204292129299
2014,0.558592792668116,0.0147014864670387,0.445857774104476,0.00977477055027184
2015,1.08802749004666,0.0547510805394363,0.970082221282111,0.0741743319999561
2016,0.895755445483887,0.0174131148255055,0.634792684968368,0.00961215799279837
2017,0.824628135095638,0.0189953755923817,0.633921709069259,0.0176190441361739
2018,0.693476536528039,0.0385425123342884,0.238694073569831,0.0024605609890436
2019,0.62518636480285,0.0177087358225196,0.384924090564834,0.0164290410315299
2020,0.874146028518539,0.0514116675861952,0.616415560227575,0.0388362098134389
