"year","area.occupied","D75","D95","Gini"
"1970",25.3055380952381,14.44,22.521,0.573356478931936
"1971",27.4178333333333,9.892,22.081,0.701808995484206
"1972",24.7590523809524,14.789,29.293,0.563881473387857
"1973",23.5719,5.945,13.896,0.793167803581076
"1974",21.2477857142857,4.363,14.281,0.804799227848566
"1975",26.54675,10.058,19.483,0.666706894147676
"1976",26.5479166666667,14.61,23.475,0.583821183012326
"1977",30.7553261904762,7.498,18.744,0.765150416260422
"1978",31.1918571428571,9.143,23.002,0.664078603709856
"1979",28.341530952381,11.354,23.289,0.667616915708949
"1980",33.6121976190476,7.799,20.66,0.688644662769063
"1981",33.4265357142857,10.8,20.861,0.696528078675301
"1982",40.1963666666667,17.289,27.733,0.541273376092392
"1983",39.6008333333333,13.526,23.38,0.630423173118653
"1984",37.3963571428571,11.08,27.049,0.632044189163071
"1985",36.6143,13.266,28.958,0.577830869064713
"1986",36.2514166666667,15.413,27.269,0.556967136384461
"1987",30.6829714285714,14.407,26.405,0.597842030414935
"1988",32.1409095238095,10.506,21.361,0.719134614144793
"1989",29.1861047619048,7.714,18.32,0.714795293062712
"1990",25.6251309523809,10.56,22.132,0.674571598849882
"1991",23.3810805555556,5.029,15.629,0.781423025414368
"1992",24.9244452380952,7.058,20.245,0.725013884993948
"1993",25.126705952381,6.748,18.951,0.741529518562896
"1994",25.3984571428571,8.013,16.692,0.739262598008056
"1995",28.576430952381,11.747,18.308,0.687729544890715
"1996",30.94155,12.512,19.571,0.641141796926958
"1997",26.8703437728938,12.829,23.735,0.608105475404244
"1998",27.6251071428571,8.644,18.915,0.717043716925166
"1999",33.6233333333333,8.025,15.768,0.730186590431153
"2000",33.2465163419913,9.271,21.682,0.709070592893415
"2001",32.3721553030303,10.618,24.371,0.65440399887599
"2002",30.4335934343434,10.425,19.576,0.691466633717676
"2003",27.8887338383838,7.035,19.575,0.722648336471329
"2004",29.3881111111111,8.397,18.624,0.74899576489301
"2005",27.4657976190476,9.987,20.857,0.742191119480358
"2006",31.5514310606061,9.564,19.27,0.664192137941983
"2007",28.5228047619048,9.193,18.014,0.702472872320707
"2008",25.2151666666667,9.006,16.312,0.7460870957098
"2009",27.71725,4.565,19.105,0.751973521586712
"2010",28.6626630952381,13.062,27.938,0.574221563528675
"2011",28.6648087301587,10.225,23.996,0.673015155589792
"2012",33.917525,12.874,25.033,0.578786108442363
"2013",31.7724204545455,7.406,26.527,0.689271145454438
"2014",35.1553075396825,12.388,25.111,0.612957608083613
"2015",32.9886968253968,8.242,21.773,0.735347986089676
"2016",34.9524435064935,15.183,23.193,0.593983014514357
"2017",34.7038583333333,19.073,28.48,0.49056800934296
"2018",23.437,10.16,19.905,0.355974897519872
"2019",32.0191626984127,18.172,27.998,0.491889783585676
"2020",30.9201226190476,18.791,26.914,0.502821921257154
