"salinity","cum.catch","cum"
30,0,0
30.01,0,0
30.02,0,0
30.03,0,0
30.04,0,0
30.05,0,0
30.06,0,0
30.07,0,0
30.08,0,0
30.09,0,0.0112770122360989
30.1,0,0.0112770122360989
30.11,0,0.0112770122360989
30.12,0,0.0112770122360989
30.13,0,0.0112770122360989
30.14,0,0.0112770122360989
30.15,0,0.0112770122360989
30.16,0,0.0112770122360989
30.17,0,0.0112770122360989
30.18,0,0.0112770122360989
30.19,0,0.0112770122360989
30.2,0,0.0112770122360989
30.21,0,0.0112770122360989
30.22,0,0.0112770122360989
30.23,0,0.0112770122360989
30.24,0,0.0112770122360989
30.25,0,0.0112770122360989
30.26,0,0.0112770122360989
30.27,0,0.0112770122360989
30.28,0,0.0112770122360989
30.29,0,0.0112770122360989
30.3,0,0.0112770122360989
30.31,0,0.0112770122360989
30.32,0,0.0112770122360989
30.33,0,0.0112770122360989
30.34,0,0.0112770122360989
30.35,0,0.0112770122360989
30.36,0.0208265863776581,0.0223743452180566
30.37,0.0208265863776581,0.0223743452180566
30.38,0.0208265863776581,0.0223743452180566
30.39,0.0208265863776581,0.0223743452180566
30.4,0.0208265863776581,0.0223743452180566
30.41,0.0208265863776581,0.0223743452180566
30.42,0.0208265863776581,0.0223743452180566
30.43,0.0208265863776581,0.0223743452180566
30.44,0.0208265863776581,0.0223743452180566
30.45,0.0208265863776581,0.0223743452180566
30.46,0.0208265863776581,0.0291836185396767
30.47,0.0208265863776581,0.0291836185396767
30.48,0.0208265863776581,0.0291836185396767
30.49,0.0208265863776581,0.0291836185396767
30.5,0.0208265863776581,0.0291836185396767
30.51,0.0208265863776581,0.0291836185396767
30.52,0.0208265863776581,0.0291836185396767
30.53,0.0208265863776581,0.0291836185396767
30.54,0.0208265863776581,0.0291836185396767
30.55,0.0208265863776581,0.0291836185396767
30.56,0.067714506364367,0.0541675910202599
30.57,0.067714506364367,0.0541675910202599
30.58,0.067714506364367,0.0541675910202599
30.59,0.0804936055616578,0.0708531117803885
30.6,0.0804936055616578,0.0708531117803885
30.61,0.0804936055616578,0.0765215644407948
30.62,0.0804936055616578,0.0765215644407948
30.63,0.0804936055616578,0.0765215644407948
30.64,0.0804936055616578,0.0765215644407948
30.65,0.0804936055616578,0.0765215644407948
30.66,0.0990285563196132,0.0863978118793033
30.67,0.0990285563196132,0.0863978118793033
30.68,0.0990285563196132,0.0863978118793033
30.69,0.0990285563196132,0.0863978118793033
30.7,0.108382054056688,0.0913817721429812
30.71,0.108382054056688,0.0913817721429812
30.72,0.108382054056688,0.0913817721429812
30.73,0.108382054056688,0.0913817721429812
30.74,0.108382054056688,0.0913817721429812
30.75,0.108382054056688,0.0913817721429812
30.76,0.108382054056688,0.0913817721429812
30.77,0.108382054056688,0.0913817721429812
30.78,0.108382054056688,0.0913817721429812
30.79,0.108382054056688,0.143510146231321
30.8,0.108382054056688,0.143510146231321
30.81,0.108382054056688,0.143510146231321
30.82,0.127514573462223,0.153704804865094
30.83,0.127514573462223,0.153704804865094
30.84,0.127514573462223,0.153704804865094
30.85,0.127514573462223,0.161305522520431
30.86,0.127514573462223,0.161305522520431
30.87,0.133977719967241,0.16474937489147
30.88,0.133977719967241,0.16474937489147
30.89,0.133977719967241,0.16474937489147
30.9,0.133977719967241,0.16474937489147
30.91,0.133977719967241,0.182824252242577
30.92,0.133977719967241,0.182824252242577
30.93,0.133977719967241,0.190424969897914
30.94,0.144227761836481,0.195886648813476
30.95,0.144227761836481,0.195886648813476
30.96,0.144227761836481,0.209982914108599
30.97,0.144227761836481,0.209982914108599
30.98,0.223009904793601,0.251961549376702
30.99,0.223009904793601,0.262656743075582
31,0.246453864786956,0.275148729315874
31.01,0.246453864786956,0.285024976754382
31.02,0.25580736252403,0.29000893701806
31.03,0.29827946812843,0.31263996688489
31.04,0.29827946812843,0.31263996688489
31.05,0.350131833981311,0.340269217273663
31.06,0.377496501895929,0.378048206482673
31.07,0.386849999633003,0.383032166746351
31.08,0.386849999633003,0.412151614123834
31.09,0.386849999633003,0.412151614123834
31.1,0.419601578772447,0.429603114470778
31.11,0.419601578772447,0.436412387792398
31.12,0.419601578772447,0.436412387792398
31.13,0.44469143321739,0.472592445543425
31.14,0.489226928451341,0.516002097728438
31.15,0.508359447856877,0.526196756362211
31.16,0.508359447856877,0.541461714641521
31.17,0.521499840958175,0.571094531316551
31.18,0.546569623519562,0.593308448629124
31.19,0.563189143103892,0.632748044913113
31.2,0.563189143103892,0.632748044913113
31.21,0.576978527106832,0.640095642984243
31.22,0.583552068971407,0.653395116348801
31.23,0.629877976218549,0.678079623405815
31.24,0.646604545848511,0.686992284821548
31.25,0.646604545848511,0.686992284821548
31.26,0.646604545848511,0.696874643799313
31.27,0.666676429404465,0.735238303597195
31.28,0.666676429404465,0.748596600527096
31.29,0.666676429404465,0.790575235795199
31.3,0.666676429404465,0.82691037385486
31.31,0.682164624642914,0.864553566513572
31.32,0.682164624642914,0.902968919747665
31.33,0.752108448207563,0.967142933992597
31.34,0.762505683889547,0.972683044328617
31.35,0.82201480425624,1.00439215460706
31.36,0.851239466713709,1.01996435663262
31.37,0.906392542306903,1.07240407969309
31.38,1.03263417603009,1.13967124581472
31.39,1.03263417603009,1.16238311467808
31.4,1.07319215382992,1.26518142735037
31.41,1.1135830281305,1.30079974976123
31.42,1.22788640948397,1.37158193064662
31.43,1.27971201282545,1.41640579301558
31.44,1.35492136050961,1.47780384427122
31.45,1.35492136050961,1.48555251210606
31.46,1.40227567808149,1.53249948617311
31.47,1.52072273035711,1.60828359154362
31.48,1.55898776916818,1.63891890437469
31.49,1.58687430605525,1.653778093487
31.5,1.75819452283317,1.74506513677151
31.51,1.83441415532298,1.79695536454682
31.52,1.86347824271201,1.83507303488963
31.53,1.89399419634491,1.89666487286919
31.54,1.93092646208786,1.95353834789527
31.55,2.01561834104624,2.01817755213661
31.56,2.03724245026386,2.02969984081487
31.57,2.03724245026386,2.10265175703493
31.58,2.08719850102269,2.18855759000408
31.59,2.12413076676565,2.20823674641002
31.6,2.18435176993579,2.24032517955831
31.61,2.20585735946003,2.27146347207019
31.62,2.2555629895764,2.31305045953094
31.63,2.32202816456001,2.36184498895486
31.64,2.35332023102374,2.44332097455293
31.65,2.43327323385496,2.61279752320031
31.66,2.54916905415022,2.67965893404481
31.67,2.65549718103675,2.86477913879758
31.68,2.74834111213078,2.93994037645886
31.69,2.81160386588323,3.05119773852207
31.7,2.83454201441098,3.07014570018546
31.71,2.8703502546748,3.16249513271072
31.72,2.90148843669794,3.17908694320225
31.73,3.12012620735106,3.31519117709203
31.74,3.30482780148073,3.49256111204588
31.75,3.329315499419,3.57427738299571
31.76,3.42496739144211,3.71286719687762
31.77,3.58814182963413,3.83834324176255
31.78,3.8597454777755,4.05372855285593
31.79,3.90331016290813,4.15949897651796
31.8,3.97051082905346,4.24969796209683
31.81,4.01081517123382,4.28927303083434
31.82,4.30449760454555,4.50591095282783
31.83,4.47389761112995,4.68685223982548
31.84,4.62857154581213,4.81954361888613
31.85,4.79866995836388,4.97273047079924
31.86,5.03345211844345,5.14407816904899
31.87,5.29583913997752,5.3363675149266
