"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0,0.00483781553311918
-0.6,0,0.00483781553311918
-0.5,0,0.0140924567520802
-0.4,0,0.0706367448072813
-0.3,0,0.0798913860262423
-0.2,0,0.115167481059627
-0.1,0,0.151609860678392
0,0,0.263719457008346
0.1,0.100315885404735,0.339117668342545
0.2,0.190243475751962,0.457341148341972
0.3,0.290559361156698,0.60802503522553
0.4,0.290559361156698,0.718260768029454
0.5,0.356377971558713,1.03849061984259
0.6,0.592979387838393,1.32899204763522
0.7,0.720893093245304,1.86215762980084
0.8,0.858279859883122,2.58639203649617
0.9,1.08549982523135,3.03338368120159
1,1.81262328800738,3.67087484421985
1.1,2.969541424924,4.62774507591502
1.2,3.72803559183755,5.33304606734203
1.3,4.11933325401126,6.33788790988776
1.4,4.83925305301247,7.08173549963871
1.5,6.08852897379881,7.88366328920101
1.6,6.63908357981048,8.85142919005372
1.7,7.47250958283538,9.52739169123645
1.8,7.99535685368613,10.2047958532933
1.9,8.27719411470042,10.9468336793848
2,8.78611105735959,11.8073908830503
2.1,9.50896325511122,12.6059845158054
2.2,10.3809156479789,13.7917531315749
2.3,11.6461656584192,15.0879881720206
2.4,12.6512130405373,16.1230441738864
2.5,14.3148435467812,17.307191042799
2.6,15.2039423630021,18.3034234545434
2.7,16.3893318336871,19.2373507264741
2.8,17.1564125105465,20.1802100181981
2.9,17.8638616619719,21.1762897319301
3,18.7333125895471,22.1704979791433
3.1,19.5689382827604,23.187584491636
3.2,20.8474026008544,24.0262190158146
3.3,21.557850903127,25.0171791853465
3.4,22.2742884519444,25.7276371479563
3.5,23.7482281152071,26.9796754284706
3.6,24.5313393776357,27.9096659897125
3.7,26.1888739035135,29.2510817059752
3.8,27.1607734807515,30.2934154590105
3.9,27.4953057856456,30.8806454306031
4,28.8538900032042,31.8089612915144
4.1,29.1960273536216,32.5879967009457
4.2,29.8780199671485,33.4976973693824
4.3,30.4000443098065,34.2649983748794
4.4,31.0570744204844,35.0264377338442
4.5,32.154098195586,36.2609836452677
4.6,32.7252244419156,36.8701726715504
4.7,33.4905693904258,37.8348065503389
4.8,33.9923532457458,38.5040858261127
4.9,35.2333218333243,39.5310424438758
5,37.1218316514935,40.7727413941343
5.1,37.5697877632918,41.5527812330148
5.2,38.8522285246496,42.8501075542673
5.3,39.9535793653565,43.7859447714792
5.4,40.8145802423503,44.8418512152594
5.5,41.485944670472,46.0230311606173
5.6,42.1604789540217,46.9288902542248
5.7,43.734085234248,48.304286387332
5.8,45.0388170239159,49.3443173530853
5.9,47.1152671808624,50.5783742858361
6,47.9963708689946,51.6528283610817
