"year","n","n.var","b","b.var"
1999,0.400178629070819,0.00589468241223069,0.112346678825063,0.000519700221179924
2000,0.28074469769848,0.00554620567405408,0.0660194817879902,0.000306473507002936
2001,0.190789110537004,0.00292962762196031,0.0321823161655137,8.40655570925224e-05
2002,0.151093826313189,0.000885725468532065,0.044555371708547,0.000121812715496449
2003,0.360828819175898,0.00629016605858102,0.086719357813574,0.000546227329074055
2004,0.030071792837901,0.000212438516109247,0.00278939758510768,3.62369936250164e-06
2005,0.21218349071661,0.00149051417436464,0.0624234634570296,0.000209722533004597
2006,0.170647485547862,0.000864647065644132,0.0423415610559576,0.000116095895080741
2007,0.170933720690134,0.00189592608550143,0.0392739025096671,0.000258365397566466
2008,0.430720352584732,0.00397736565690192,0.117806041473235,0.000551354335059693
2009,0.33446503578663,0.00534972039037001,0.0788841048136484,0.000520525899134964
2010,0.231519511501958,0.00212661968638809,0.0659372898557469,0.000211233249585972
2011,0.249227874449298,0.00217679000797486,0.0688127535295686,0.000207758822842112
2012,0.218979513586285,0.00204682854527029,0.0580263283824381,0.000230205496920227
2013,0.242564223276285,0.00262317736134984,0.0485516467761858,0.000123292191271463
2014,0.358732289073959,0.0223587800104863,0.058611720344768,0.000359723607209281
2015,0.350281184170758,0.0119063360542457,0.0550007384606573,0.000291266104204755
2016,0.235859939786687,0.00475746649686941,0.0542228165929659,0.000257159868808137
2017,0.167981802914202,0.00185234956210244,0.0465895334920139,0.000166818552837863
2018,0.0214087355465809,0.000195873927526849,0.000826402630362989,3.39744292875469e-07
2019,0.121078734621437,0.000946592679562314,0.0171278981996334,2.684560541754e-05
2020,0.208178205679703,0.00331940246073897,0.0388368694848552,0.00019628979012895
