"year","area.occupied","D75","D95","Gini"
"1970",10.1441666666667,7.953,15.807,0.75590381732687
"1971",6.6727,3.71,11.495,0.832122942749172
"1972",10.0184666666667,7.362,13.481,0.782682070129991
"1973",11.6344166666667,9.086,12.539,0.730530036532252
"1974",10.4297833333333,8.52,16.839,0.753853409362313
"1975",12.94075,7.822,18.704,0.730577429284476
"1976",14.3220333333333,7.432,15.091,0.747359799855124
"1977",12.8756833333333,9.929,14.987,0.731358795756367
"1978",8.775,4.439,10.834,0.818436217288401
"1979",10.1425333333333,7.033,14.236,0.748781400228435
"1980",7.26786666666667,4.643,10.213,0.800493004377202
"1981",7.91452380952381,6.185,13.646,0.764960494830445
"1982",8.57583333333333,5.689,10.604,0.8051313985701
"1983",6.55951666666667,5.748,8.603,0.816795273880693
"1984",9.59043333333333,5.324,11.544,0.802006269907022
"1985",7.62518333333333,5.899,12.393,0.784349027470531
"1986",6.18245,6.609,9.877,0.790637959432057
"1987",8.53293333333333,5.721,10.232,0.813807887605924
"1988",10.166630952381,5.567,14.238,0.795907877909476
"1989",5.6371,2.264,10.486,0.843338976133174
"1990",6.505275,5.591,10.894,0.783239468476754
"1991",7.30257777777778,2.264,8.966,0.866470823666495
"1992",3.56563333333333,3.306,6.284,0.870346483389009
"1993",3.8185,4.65,7.481,0.832549292381932
"1994",2.062,1.275,3.943,0.928214857008621
"1995",2.52128571428571,3.306,5.422,0.862979839162078
"1996",3.1939,4.226,7.118,0.849875398539806
"1997",3.75933333333333,6.221,7.608,0.834298584971647
"1998",3.43678888888889,3.658,7.151,0.874136927349215
"1999",2.77,1.574,3.838,0.913418606631987
"2000",1.42644166666667,2.264,2.49,0.903498716845941
"2001",3.04033333333333,1.042,4.392,0.922079255505074
"2002",1.63970833333333,0.532,1.8,0.961823758561437
"2003",1.51185,1.582,2.831,0.913279073550293
"2004",2.87083333333333,3.306,4.071,0.87341875703285
"2005",1.30020833333333,2.497,5.414,0.88799173002849
"2006",2.17166666666667,0.758,5.475,0.941834845337821
"2007",1.60016666666667,2.264,2.796,0.901917199460645
"2008",0.656208333333333,0.532,2.633,0.961749625637144
"2009",0.347333333333333,1.042,1.042,0.958346658138791
"2010",2.96225,2.264,4.139,0.89810016628718
"2011",1.35196666666667,4.139,5.181,0.842276163360466
"2012",1.90625833333333,1.582,3.363,0.91065884587545
"2013",0.4528,2.264,2.264,0.909497921330349
"2014",1.25733333333333,2.264,3.306,0.888198801026991
"2015",1.67484166666667,3.496,6.291,0.868358007267184
"2016",1.09183333333333,1.582,4.499,0.897073410657712
"2017",1.37935714285714,2.264,3.306,0.87146571115679
"2018",1.49035714285714,1.582,3.846,0.774880613119676
"2019",1.31339047619048,2.264,3.742,0.891915936532
"2020",0.639828571428571,2.264,2.264,0.895220101089043
