"year","area.occupied","D75","D95","Gini"
"1970",0.892,1.616,2.913,0.920440683706193
"1971",0.2085,0.417,0.417,0.983330668372242
"1972",1.04214285714286,1.478,1.478,0.917178571242712
"1974",0.7846,2.383,2.383,0.895300984487348
"1975",0.701166666666667,1.478,1.478,0.934804533983131
"1976",0.2594,1.297,1.297,0.948153181963543
"1977",0.739,1.478,1.478,0.940917812599936
"1978",2.46191666666667,1.487,4.572,0.931301912633582
"1980",0.618,1.449,1.449,0.928989510533062
"1983",0.739,1.478,1.478,0.940917812599936
"1988",0.566,2.264,2.264,0.909497921330349
"1993",0.208333333333333,1.875,1.875,0.925047969299648
"1994",0.555666666666667,1.042,1.042,0.931460163891519
"1995",0.267857142857143,1.875,1.875,0.925047969299648
"1996",0.266,0.532,0.532,0.978733610489287
"1997",0.290375,0.417,0.417,0.975532149499192
"1998",0.474333333333333,0.532,0.532,0.956313949574058
"1999",0.720733333333333,1.764,1.764,0.926386632741426
"2000",0.754666666666667,2.264,2.264,0.909497921330349
"2001",1.86134166666667,3.496,3.496,0.870803836208984
"2002",0.886175,2.264,2.919,0.874614928213019
"2003",0.8207,0.532,2.114,0.925981767567896
"2004",1.5172380952381,2.43,2.962,0.910839094918172
"2005",2.03702777777778,2.407,4.603,0.874700514099423
"2006",0.84125,1.249,1.249,0.920210030154023
"2007",3.23044761904762,3.306,8.012,0.841443938724888
"2008",2.5264,5.179,8.096,0.842832059140933
"2009",2.29790833333333,2.586,5.599,0.881029028460306
"2010",3.73703333333333,6.617,9.646,0.778757537667452
"2011",3.05310476190476,8.657,12.384,0.721767844945864
"2012",3.9878,5.293,8.885,0.807155194458092
"2013",5.41253333333333,8.908,14.538,0.692038364241649
"2014",3.94838333333333,7.974,12.864,0.753078604467275
"2015",3.29323452380952,4.5,7.529,0.836629215606006
"2016",4.85434920634921,7.18,14.155,0.728235763372374
"2017",4.7493619047619,10.475,13.238,0.730729551334913
"2018",3.44969047619048,3.184,6.213,0.674632242816387
"2019",2.151,4.139,6.376,0.834078523889806
"2020",3.35953333333333,6.847,9.928,0.771232537946262
