"year","area.occupied","D75","D95","Gini"
"1970",15.2703976190476,7.422,16.439,0.722090380326271
"1971",11.06645,5.342,10.326,0.835087430119546
"1972",15.08945,5.222,16.075,0.748555479412816
"1973",21.26245,7.178,19.358,0.735239012656175
"1974",23.8450547619048,8.007,16.125,0.724070896524817
"1975",14.0583333333333,8.085,16.922,0.74122998187179
"1976",19.1207,7.698,19.476,0.715660625794909
"1977",18.4993976190476,9.022,21.532,0.691193404888821
"1978",18.7451214285714,10.044,18.22,0.687717946552143
"1979",19.0764880952381,2.158,14.253,0.850621765566004
"1980",12.91205,3.27,13.334,0.808770579499067
"1981",16.5198047619048,8.997,14.191,0.739438559938859
"1982",21.874630952381,5.023,13.634,0.809515198381522
"1983",23.3803976190476,9.324,21.408,0.700687966241459
"1984",26.1615666666667,12.599,18.973,0.654916600965649
"1985",24.8741071428571,7.267,19.893,0.725807945505118
"1986",27.5624976190476,12.718,25.969,0.606309706668972
"1987",23.4333964285714,11.298,20.942,0.595830294685452
"1988",17.6532797619048,5.653,12.292,0.800049695300963
"1989",20.3712369047619,8.815,22.091,0.689156154707174
"1990",19.4729027777778,6.312,16.922,0.769512694155368
"1991",18.5335301587302,7.351,14.451,0.776116539577509
"1992",13.8239571428571,6.474,13.937,0.784691414691099
"1993",19.8199646825397,6.396,17.568,0.750315518764703
"1994",24.7864761904762,12.146,26.218,0.593637470396147
"1995",27.6151523809524,8.76,22.936,0.708241718023583
"1996",30.4165416666667,6.468,20.514,0.755960165256549
"1997",29.2991372710623,9.811,22.099,0.724004320258342
"1998",27.2967920634921,9.876,21.439,0.71732564950848
"1999",31.0259846320346,13.159,24.985,0.577674058347914
"2000",33.2545472222222,15.649,27.528,0.578251554320609
"2001",28.5705704545455,14.194,25.235,0.592878757464154
"2002",28.7200537878788,16.589,26.773,0.515625884783782
"2003",28.2128779220779,11.054,20.905,0.665039345425287
"2004",25.4613178571429,3.071,13.019,0.829901022259179
"2005",23.1975833333333,8.719,17.802,0.702258579051205
"2006",30.0624893939394,6.489,17.099,0.75527281046707
"2007",29.5467726190476,13.819,25.527,0.602315153279328
"2008",26.4026583333333,6.491,18.067,0.748770939656564
"2009",29.3330630952381,4.574,14.186,0.796812953026444
"2010",33.0964911255411,4.163,21.315,0.793712287139141
"2011",32.8300081807082,13.992,26.542,0.624560384151987
"2012",36.322875,9.511,22.824,0.706893846110844
"2013",36.1277267316017,12.748,27.755,0.642792848077356
"2014",36.2424513347763,3.208,19.071,0.802907808176473
"2015",34.7401511904762,14.798,26.943,0.563020402276106
"2016",37.6735456709957,18.288,30.484,0.494783180713434
"2017",36.0862880952381,16.161,26.603,0.542717304557465
"2018",20.42175,9.303,15.532,0.385146807426157
"2019",35.7376357142857,12.853,25.493,0.593625342837679
"2020",38.6386238095238,13.803,28.302,0.581687145552415
