"year","n","n.var","b","b.var"
1970,0.192286175063448,0.0111754402034458,0.139254753220565,0.00502944336778766
1971,0.119006010066601,0.00701455343062541,0.0832169150873874,0.00348817630756032
1972,0.0365482270683994,0.000199419198806487,0.0324966534088748,0.00015955550582371
1973,0.244234228996404,0.00696783043023705,0.167613482913982,0.00282009290647118
1974,0.180281633643357,0.00435173553501807,0.125234120995896,0.00180241594982355
1975,0.113319152155876,0.00343129068598054,0.0817911794735969,0.00183330459444983
1976,0.258798445792078,0.0303943533369234,0.191149363753603,0.0165819100891542
1977,0.322828541248752,0.0335620394754009,0.220644090812183,0.0135980274940686
1978,0.0513231716886379,0.00245216578891379,0.0482302437551077,0.00215563212120953
1979,0,0,0,0
1980,0.0896033390189452,0.00131571320529638,0.067100518406462,0.000830893687295976
1981,0.134977619925489,0.00593579272340231,0.141465624465328,0.00746544395242063
1982,0.0831915820481227,0.00304393066897607,0.0748131395755888,0.00250584739188698
1983,0.169072264629947,0.00407274866447725,0.138088997725023,0.00140597890812997
1984,0.139913791230258,0.00183718843647685,0.107798111605087,0.00112195767064509
1985,0.391703677837905,0.0793780713719566,0.245731441028069,0.0260158078850929
1986,0.103370852458348,0.00228306974104513,0.0686761453062197,0.00139805049942653
1987,0.436580142333386,0.0286700539571227,0.306776817174501,0.0119483792719237
1988,0.0279838672857214,0.000240601067108248,0.021975947648407,0.000132319480403479
1989,0.57434635828168,0.0425826193768371,0.357127443338224,0.00985059534753356
1990,1.07986425051213,0.0740494899234381,0.583477082056204,0.0180115636768358
1991,0.586095801609709,0.042773985064706,0.437863619257196,0.0282487749869424
1992,0.403287349527675,0.0125321655281915,0.253123647651995,0.00427904706277993
1993,0.228513662700948,0.00780084972541948,0.159709309594034,0.00304876767846163
1994,0.665025182750504,0.0838835376906934,0.378026136956739,0.0145302644572926
1995,0.509847662236079,0.0141445035286536,0.325281047252361,0.00621947963655979
1996,0.554038501146118,0.0786169467431611,0.43980242051134,0.0408833284922723
1997,0.817763480467488,0.0163174691833665,0.518661645742742,0.0079174240281365
1998,0.368633752578337,0.0162984412342068,0.27684301138022,0.0127291350392402
1999,0.0656340517428153,0.000313438539239992,0.0548214306816751,0.000214352361096585
2000,0.622483936559692,0.0562337859981087,0.460687013916243,0.0224516238085378
2001,0.231517274905998,0.00503461961798103,0.172588088594855,0.00308536502824313
2002,0.269428635728125,0.00514954248255934,0.195556827997785,0.0027047179835573
2003,0.694099230227501,0.034584066795239,0.410790460058474,0.0109717839231453
2004,0.418877754944133,0.0159949806197913,0.284272766937795,0.00871531150676504
2005,0.230344054816431,0.0068585534710065,0.137942893260541,0.00255097667905296
2006,0.200965275402943,0.00328138426290939,0.135354279378576,0.0013601282070373
2007,0.574366728701346,0.0878306261958455,0.280905177959217,0.0168912139116724
2008,0.571371606300202,0.0114517119947084,0.262919638991746,0.00385498347863195
2009,0.768828261812133,0.10787573324013,0.227369043818969,0.00374922883698626
2010,0.488027823671106,0.0274700871813539,0.22735506143942,0.00519538637613827
2011,0.483597084896083,0.0094928763253165,0.235314690425139,0.00191968923275055
2012,0.52980667998613,0.0201414716407219,0.315699976328303,0.00703360319078314
2013,0.87712755116846,0.0637883030066173,0.407692728743408,0.0134119225929944
2014,0.221127305342076,0.00396102979150222,0.144152677633067,0.00181952367648179
2015,0.704218120254409,0.0540967739914612,0.407182062247823,0.0149075472977463
2016,0.588973389186606,0.0218533139487509,0.322856089307884,0.00650664849944626
2017,0.471095246910207,0.0140984760627724,0.281600959214902,0.00442932302057758
2018,0.513801997949372,0.0313949833048083,0.281647831377418,0.00818354121415338
2019,0.562749106400651,0.0331570120718918,0.329459798579794,0.012683763311673
2020,0.658303330162435,0.0409702109992612,0.365084454455216,0.0102442289854091
