"stratum","mean.n","slope.glm.poisson","slope.glm.poisson.stderr","slope.glm.nb","strat.quan95","strat.quan75","strat.median.top25"
"440",0.0420207877239174,-0.939256499703773,1.08838952656378,-1.09427399503611,0,0,0
"443",0.0474020730679179,1.22027981822837,1.22861143545893,1.49109259895403,0,0,0
"444",0.0314732707209104,1.34709513679347,1.20777602942605,1.66274302208809,0,0,0
"445",0.206034066072136,1.93260681928445,1.1179488848062,3.60953181816376,1.05729166666667,0,0
"446",1.64520182102417,1.21814444535965,1.09589185104194,1.63162919530325,5.7939436129481,0.972222222222222,0
"447",1.72363233584897,1.21239383736447,1.09179144845493,2.47120944467188,8.49264705882353,0.843495934959349,0
"448",0.316487804736921,1.42502667200565,1.10213008306765,2.46636235994953,1.09375,0,0
"449",0.179239538329456,-0.631058884609088,1.38750329940559,-0.265351915237244,1.02941176470588,0,0
"450",0.490882309006696,2.0010048497005,1.09976166179836,4.02098962361795,1.04513032758014,0,0
"451",1.27098871058887,1.2128912265038,1.10015984012704,2.1126190468628,4.1,1,0
"452",1.68572172013515,1.90677440800293,1.09326686819554,4.08697042710601,5.52450980392156,1.02790677674579,0
"453",0.14206970826992,1.3457175936121,1.15686837977125,2.30685310839167,0.94078947368421,0,0
"454",0.793850965328339,0.932627615718473,1.11230779740617,1.02961340423924,3.95480225988701,0,0
"455",1.70691786138236,1.58257217651704,1.08998926267461,2.51701523072444,8.54411764705881,0.875,0
"456",1.79472232494414,1.98464887840476,1.08972809044751,2.26769743588854,7.00571895424837,0,0
"457",0.148788642957148,1.28011173495783,1.19782751345218,1.55758729419807,1.05514705882353,0,0
"458",0.883557364802874,2.67122597568392,1.09081723170098,3.52741264484144,1.06087427745665,0,0
"459",0.0868613799232137,1.85704386604475,1.12861482003138,2.49577236113182,0.83124999999999,0,0
"463",0.184077835270474,-0.778614375795702,1.38047857583105,-1.01808975138284,1.02941176470588,0,0
"464",1.35455723740688,1.76432779585547,1.09081866959673,3.26163856308616,5.97627118644068,0,0
"465",0.0458378393730291,0.43967374623561,1.2574066458465,0.555297071546304,0,0,0
"474",0.187193816242305,0.668850626064496,1.25197744308667,0.578631605492552,0.973046139359698,0,0
"475",0.0900505428913899,0.372266094521999,1.41740995781663,0.481810491173478,0.893762183235865,0,0
"476",0.0500956399124421,-1.4419460547996,1.74054504575512,-1.64749811887805,0,0,0
"477",0.534560356095723,1.32022655831511,1.10138944081685,2.19878912984703,1.08230377906977,0,0
"478",0.279418688379306,1.53084445614421,1.16193829923992,1.9992193996663,0.087499999999995,0,0
"480",2.34748453114886,1.20129422011108,1.09059737407237,1.37555548819397,9.85830099778271,2.55941783870394,0
"481",1.80972507059393,2.25082659836007,1.08940876015053,2.41598216890885,8.35522919677888,0.875,0
"482",0.636557970536591,3.37099751890564,1.09725582764078,2.88240456356028,1.94444444444444,0,0
"485",0.0641873010318607,1.37437519664335,1.19400668399554,1.56160446590131,0,0,0
"490",1.42800357625322,1.45580240772638,1.09591419821908,2.06393485619333,8.01766304347827,1.03550295857988,0
"491",0.219833929694579,-0.0225192041852069,1.20351479241607,0.570020472235163,0,0,0
"492",0.0816715701141207,-0.705038682977958,1.48123433512046,-0.861799303509348,0.50578034682081,0,0
"493",0.819637533384175,2.11822611251871,1.09363644692391,3.22999956067895,1.95114942528735,0,0
"494",17.3196750387934,2.16631660859059,1.08866166572534,4.18794004367882,80.9670038535645,17.625,23.8636363636364
"495",4.82711022036094,1.71351349622066,1.08994462368758,1.98614391014655,21.5259887005649,5.02890173410404,1.92679975801573
