"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0
7,0,0,0,0,0,0
10,0,0,0.000973709834469328,0.00311526479750779,0.00595238095238095,0.016
13,0,0,0.000973709834469328,0.00311526479750779,0.00595238095238095,0
16,0,0.00114025085518814,0.00389483933787731,0.00155763239875389,0.0119047619047619,0.036
19,0,0.00114025085518814,0.00486854917234664,0.00311526479750779,0,0.04
22,0,0.00570125427594071,0.00194741966893866,0.00623052959501558,0.0178571428571429,0.06
25,0,0.0262257696693273,0.00389483933787731,0.0171339563862928,0.0238095238095238,0.068
28,0.00238663484486874,0.0330672748004561,0.0185004868549172,0.00778816199376947,0.0148809523809524,0.044
31,0.00477326968973747,0.0342075256556442,0.0243427458617332,0.043613707165109,0.056547619047619,0.088
34,0.00954653937947494,0.0262257696693273,0.0399221032132425,0.0669781931464174,0.104166666666667,0.096
37,0.0167064439140811,0.0342075256556442,0.0632911392405063,0.0545171339563863,0.0744047619047619,0.168
40,0.0214797136038186,0.0262257696693273,0.071080817916261,0.0700934579439252,0.068452380952381,0.056
43,0.0119331742243437,0.0273660205245154,0.068159688412853,0.0716510903426791,0.0476190476190476,0.04
46,0.0334128878281623,0.0547320410490308,0.0603700097370983,0.0545171339563863,0.0535714285714286,0.044
49,0.0286396181384248,0.0718358038768529,0.0720545277507303,0.0420560747663551,0.0744047619047619,0.012
52,0.0548926014319809,0.100342075256556,0.071080817916261,0.0560747663551402,0.0505952380952381,0.024
55,0.0477326968973747,0.0957810718358039,0.0632911392405063,0.0498442367601246,0.0535714285714286,0.012
58,0.0334128878281623,0.0661345496009122,0.0525803310613437,0.0607476635514019,0.0386904761904762,0.044
61,0.035799522673031,0.0524515393386545,0.0389483933787731,0.0451713395638629,0.0416666666666667,0.024
64,0.0214797136038186,0.0421892816419612,0.0370009737098345,0.0342679127725857,0.0208333333333333,0.016
67,0.0190930787589499,0.0364880273660205,0.0292112950340798,0.0529595015576324,0.0178571428571429,0.028
70,0.0238663484486874,0.031927023945268,0.0165530671859786,0.0623052959501558,0.0178571428571429,0.02
73,0.0167064439140811,0.0296465222348917,0.0340798442064265,0.043613707165109,0.0238095238095238,0.004
76,0.0238663484486874,0.0136830102622577,0.0282375851996105,0.043613707165109,0.0297619047619048,0.02
79,0.0286396181384248,0.0171037628278221,0.0272638753651412,0.029595015576324,0.0327380952380952,0.008
82,0.035799522673031,0.0250855188141391,0.0262901655306719,0.0264797507788162,0.0297619047619048,0.008
85,0.0262529832935561,0.0330672748004561,0.0253164556962025,0.0109034267912773,0.0357142857142857,0.016
88,0.0501193317422434,0.0307867730900798,0.0301850048685492,0.0186915887850467,0.0178571428571429,0.004
91,0.0715990453460621,0.0216647662485747,0.0253164556962025,0.0124610591900312,0.0148809523809524,0.004
94,0.0596658711217184,0.0216647662485747,0.0292112950340798,0.00467289719626168,0.0148809523809524,0
97,0.0715990453460621,0.0171037628278221,0.0155793573515093,0.00155763239875389,0,0
100,0.0763723150357995,0.0114025085518814,0.00876338851022395,0,0,0
103,0.0596658711217184,0.00798175598631699,0.00292112950340798,0,0,0
106,0.0620525059665871,0.00342075256556442,0.00194741966893866,0.00155763239875389,0,0
109,0.0334128878281623,0,0.00194741966893866,0,0,0
112,0.0143198090692124,0,0,0,0,0
115,0.00238663484486874,0,0,0,0,0
118,0.00238663484486874,0,0,0,0,0
