"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0.000229290183104589,7.95566045241189e-05,0.00393700787401575
7,0.00026742053789731,0.00126095454258874,0.00185947669013149,0.0125782043303089,0.00769047177066483,0.0263863293684034
10,0.0019101466992665,0.00636782044007314,0.00521317572054722,0.0307248845360149,0.0231774907846933,0.0595577148601106
13,0.00867206601466993,0.0185045079124898,0.0196241200690663,0.0508369091683318,0.045241189106049,0.0766460043558385
16,0.0237622249388753,0.0267952840300107,0.0313786691459689,0.0763863867142717,0.0638574345646928,0.0834729435416318
19,0.0560055012224939,0.0507534203391968,0.0728516403240802,0.103901208686822,0.0977485480919674,0.101357011224661
22,0.0898533007334963,0.0841371918542337,0.114689865852039,0.132464214353565,0.137420774881328,0.123219969844195
25,0.132334963325183,0.11644915200807,0.15214503918183,0.142127157784402,0.168315256304861,0.136496900653376
28,0.159344437652812,0.153111405333838,0.162239341213973,0.141209997051983,0.151369699541224,0.126780030155805
31,0.159573655256724,0.155286551919803,0.141187408686413,0.113498640636772,0.112917340687899,0.0934411124141397
34,0.123089853300733,0.127829266754933,0.117412671005446,0.0857217727406728,0.0774085762019677,0.0692327022951918
37,0.086338630806846,0.0829708089023391,0.0790941692123788,0.0516230469389761,0.0521095759632979,0.0425531914893617
40,0.0545537897310513,0.0541264737406216,0.0416722008234825,0.0302663041698058,0.0329629531411599,0.0299045066175239
43,0.0372860635696821,0.0382069226404388,0.0248705007305087,0.0150676406040159,0.0178206794134026,0.0165019266208745
46,0.0234566014669927,0.0293802408423176,0.0142781245849382,0.00733728585934685,0.00869818876130367,0.00707823756073044
49,0.015625,0.0211209885883614,0.0089321291008102,0.00324281830390776,0.00241321700389827,0.00226168537443458
52,0.0103147921760391,0.0151629783746296,0.00677380794262186,0.00144125257951456,0.000609933968018245,0.000753895124811526
55,0.00695293398533007,0.00876363407099174,0.00268960021251162,0.000851649251531331,0.000159113209048238,0.000335064499916234
58,0.00542481662591687,0.00501229430679024,0.00175986186744588,0.000294801663991615,0,0
61,0.00240678484107579,0.00267952840300107,0.00083012352238013,0.000163778702217564,0,8.37661249790585e-05
64,0.00148991442542787,0.00141857386041233,0.000365254349847257,0,0,0
67,0.000878667481662592,0.000472857953470777,9.96148226856156e-05,3.27557404435127e-05,0,0
70,0.000343826405867971,0.000189143181388311,3.32049408952052e-05,0,0,0
73,0.00011460880195599,0,0,0,0,0
