"year","n","n.var","b","b.var"
1970,0.0551901804774768,0.000954806537651653,0,0
1971,0.0229278261912376,0.000277627580605568,0,0
1972,0.775840376503722,0.142548242160944,0,0
1973,0.208655386707764,0.0319575974351581,0,0
1974,1.27169390189736,0.303087829022903,0,0
1975,0.0418856931563799,0.00175437466464989,0,0
1976,0,0,0,0
1977,0,0,0,0
1978,0,0,0,0
1979,0.222082132141311,0.0384505557378372,0,0
1980,0.0567959133469394,0.00257381484905014,0,0
1981,0,0,0,0
1982,0.0129546719729003,0.00016781849121967,0,0
1983,0,0,0,0
1984,0,0,0,0
1985,0,0,0,0
1986,0.0718775890292957,0.00173034595125674,0.0131082773691504,0.000171823660613221
1987,0.171941057600587,0.00711529808243091,0,0
1988,0.0445295892981433,0.000514556868074291,0.0114697426980066,0.000131552490156998
1989,0,0,0,0
1990,0.011536734137211,0.000133093860861882,0,0
1991,0,0,0,0
1992,0.0132006861762319,0.00017425456376559,0,0
1993,0,0,0,0
1994,0,0,0,0
1995,0,0,0,0
1996,0,0,0,0
1997,4.12880883133506,1.34613695832076,0.0200678241138096,3.08152636471283e-05
1998,1.95578552119645,0.846432013136889,0.00914458319688503,2.01172909849549e-05
1999,1.00691224290772,0.232165279922045,0.00505952741985646,6.01252818754111e-06
2000,1.11284149928744,0.216397206825338,0.00297737507952166,1.10626171434088e-06
2001,2.6692025940824,1.2924743551993,0.0102805998666402,1.43050311663324e-05
2002,2.72521563854171,1.69377522474253,0.00974834702750392,2.67204656012335e-05
2003,4.24725048855882,2.37927349162984,0.0185212202670626,4.22466219781055e-05
2004,14.9498301746334,71.2584989820587,0.0814441418456779,0.00223697958661606
2005,12.1034404567298,10.5986167556451,0.0772178610713184,0.000489147916200037
2006,2.39857451879966,0.544717491440186,0.014374038122742,1.78325164001443e-05
2007,6.65182056548016,8.43481597562449,0.0331372391318734,0.000207219358976154
2008,12.565733125812,43.2148619873209,0.0599564236622011,0.00126953869991124
2009,7.13846043817831,10.1006279501243,0.0370646811064165,0.000298797023964405
2010,2.86767603852143,4.82331476225654,0.0175579935860027,0.000191207697243293
2011,3.25582503766949,1.14924760433057,0.0175118419805178,3.3162016174352e-05
2012,1.60978029230387,0.451619860239392,0.0084048141038232,9.57403195691225e-06
2013,1.7914231354614,1.06938795987818,0.010147611678242,3.52400820623777e-05
2014,0.398255409258655,0.0472494836895074,0.00181844778440426,9.39852768390341e-07
2015,0.427944524107999,0.0254720901503672,0.00186361796577132,5.38326134967239e-07
2016,0.902905345095218,0.582746105593146,0.00522878744137562,1.94474789014463e-05
2017,0.452582938292909,0.169650288046078,0.00328690876198114,9.62387289860489e-06
2018,0,0,0,0
2019,0.735391475315087,0.054150611191378,0.0035673967618686,1.53960246535323e-06
2020,3.5180740119864,2.87020880398229,0.0213676077459465,0.000107797724809393
