"year","area.occupied","D75","D95","Gini"
"1970",38.6100666666667,15.35,31.273,0.526765189614708
"1971",39.9324,8.073,21.399,0.667624415690199
"1972",34.5480833333333,8.321,26.259,0.663212626828033
"1973",35.85525,3.806,19.056,0.743939118233266
"1974",37.0243,12.919,25.996,0.638723484705595
"1975",33.7755666666667,17.197,29.123,0.551901653208928
"1976",39.6714166666667,16.636,31.869,0.476934543525027
"1977",38.1421333333333,15.31,26.002,0.476516193948049
"1978",36.1363333333333,10.744,25.78,0.707341483760348
"1979",40.9961666666667,15.199,28.877,0.562739801590901
"1980",37.3696,12.866,23.846,0.610624035693545
"1981",36.38115,12.297,26.661,0.563961096903137
"1982",38.0705,2.571,14.824,0.842622260374992
"1983",37.7186333333333,6.883,19.491,0.721354698472567
"1984",33.5979238095238,9.828,24.752,0.647080570589731
"1985",34.8633833333333,10.851,20.178,0.678486348389512
"1986",31.3464142857143,12.444,27.18,0.604574841484883
"1987",33.6565261904762,8.507,30.569,0.637833362920735
"1988",37.4677904761905,12.698,24.616,0.646660856826668
"1989",33.9516083333333,7.496,24.804,0.735143513990753
"1990",33.9792293650794,11.119,28.659,0.593006209102763
"1991",35.2153579365079,13.534,31.571,0.5505513245942
"1992",31.987875,3.122,25.145,0.735311802185238
"1993",29.7160023809524,2.78,20.912,0.790969657529097
"1994",28.0058011904762,10.126,23.168,0.634770283475694
"1995",27.6826761904762,9.984,24.217,0.6909462661378
"1996",27.897530952381,10.929,25.319,0.662018150074859
"1997",24.2347662087912,12.8,28.403,0.578797439744301
"1998",26.4530273809524,8.674,24.15,0.73290972075366
"1999",28.4713687229437,12.578,25.394,0.651977812251865
"2000",29.0279432900433,15.834,28.224,0.554796298849356
"2001",25.1598775974026,10.195,21.926,0.692883919411759
"2002",20.582252958153,3.832,21.164,0.787012606062735
"2003",20.8249001443001,8.133,23.26,0.638228280649256
"2004",22.6404904761905,13.157,26.62,0.576231901193716
"2005",26.8047083333333,13.053,31.216,0.583712832681339
"2006",23.6961989177489,1.955,13.56,0.852666358543113
"2007",24.9019976190476,1.616,16.927,0.81697706586323
"2008",27.6710916666667,16.746,30.643,0.53934882739849
"2009",29.867873015873,3.122,18.35,0.810042575350121
"2010",28.2703716450216,2.616,20.646,0.785444320319231
"2011",24.6070338217338,3.738,20.679,0.793166067934046
"2012",22.787528968254,7.292,22.393,0.741533163848234
"2013",24.5469613636364,12.33,23.503,0.643422932170708
"2014",20.4138905844156,1.616,9.265,0.882317804222808
"2015",24.0287111111111,14.348,30.052,0.544084246065868
"2016",20.776774963925,1,8.526,0.904138062451388
"2017",21.3115071428571,4.053,26.208,0.755345237197635
"2018",5.64845714285714,3.895,10.223,0.717643611387874
"2019",14.5360785714286,1.616,14.606,0.811639768082411
"2020",16.7093642857143,0.144,10.886,0.92259704852503
