"year","area.occupied","D75","D95","Gini"
"1973",0.98125,3.925,3.925,0.84310041573393
"1975",1.1925,3.148,3.148,0.862691387814331
"1976",0.787,3.148,3.148,0.874160537256156
"1980",0.479,1.437,1.437,0.94255676367125
"1986",0.177666666666667,0.533,0.533,0.978693636072913
"1987",0.7085,2.023,2.023,0.923714228199801
"1988",0.177666666666667,0.533,0.533,0.978693636072913
"1990",0.560714285714286,3.925,3.925,0.84310041573393
"1995",7.47479166666667,3.148,8.096,0.793131824224125
"1996",8.6985,3.925,3.925,0.784384908582567
"1997",4.62055714285714,3.925,4.925,0.827260711280382
"1998",5.51241666666667,3.925,3.925,0.77806054934042
"1999",5.14891071428571,3.925,3.925,0.829589770115587
"2000",3.73515873015873,4.925,8.073,0.807013618874711
"2001",4.70215,3.925,7.073,0.796971145512109
"2002",4.42446944444444,3.148,7.073,0.799418428733001
"2003",3.5790253968254,3.148,7.884,0.813242136180268
"2004",5.55324166666667,7.073,7.073,0.76656460601217
"2005",8.48329761904762,3.148,3.148,0.806541627869975
"2006",3.85558333333333,3.925,3.925,0.803535814238164
"2007",5.62205,3.148,3.148,0.82915153506743
"2008",3.76026666666667,3.925,5.243,0.808155984058338
"2009",5.02911111111111,3.925,7.073,0.802657979551934
"2010",4.42133766233766,3.148,7.073,0.82201750281918
"2011",6.04228388278388,3.925,8.391,0.785457606195407
"2012",5.57438888888889,3.925,3.925,0.816712042432927
"2013",3.5365,3.925,3.925,0.81483461122646
"2014",4.02227777777778,3.148,7.073,0.826203275514825
"2015",3.50776984126984,3.925,7.073,0.811720935643061
"2016",3.49262987012987,3.148,3.148,0.851210842063031
"2017",3.10066666666667,3.148,3.148,0.815969042388539
"2018",0.355333333333333,0.533,0.533,0.954516363015744
"2019",3.01593650793651,3.925,8.391,0.768645807524509
"2020",4.33966785714286,3.925,7.073,0.794221600207242
