"year","n","n.var","b","b.var"
1970,6.51796895963906,8.77542396515907,2.32891736963735,1.31991111215836
1971,4.04366550977107,3.29753039405114,1.47333378459921,0.571598285998984
1972,2.28054007721493,1.30433250613891,0.850416566730626,0.233433296126831
1973,6.08572976145444,29.6433255401585,2.75132625796304,6.69768621627652
1974,0.584806191717196,0.0302985591946224,0.134186624000612,0.00187964498607884
1975,1.27502924627092,0.444978141164935,0.363217558240432,0.0353613377928674
1976,0.254474047227823,0.019416190516503,0.0730015423045965,0.00160422951210578
1977,0.831086359413029,0.198056801201205,0.202699161425577,0.0199164050496849
1978,0.265622154598835,0.0532099325356423,0.131391950818143,0.0154547570679025
1979,0.441337348018837,0.102988023897302,0.080060525969262,0.00255859179490125
1980,0.399962828256147,0.136443903403089,0.00345242008077793,1.19185335396138e-05
1981,1.09358990677815,0.952283567906186,0.168168013497003,0.0272298042182689
1982,1.09589387527535,0.420222514450328,0.327486242138365,0.0382921125100836
1983,1.72661120614868,0.332659894348464,0.380004332200445,0.024329344653886
1984,6.15155192686778,7.1591209365347,1.97877126856658,0.844012488411791
1985,2.42669871164349,1.75249722163553,0.726785463240346,0.172239363337284
1986,16.9097794064849,116.34568083578,4.54531346670158,9.65607504272185
1987,40.7839693801872,676.574011230977,10.8094441305178,59.9815044009834
1988,1.5677981623774,0.206548661372787,0.359591554964191,0.0124540315569542
1989,6.71109965275928,2.40995294205715,2.12337514954294,0.306542413108966
1990,3.89638767684222,1.7379238398489,1.04157604940587,0.136846063262031
1991,10.6635671591119,25.6377069696882,3.55439884216335,3.21366351985484
1992,20.9043412158169,39.2023850317349,3.81761277959265,1.52482230477962
1993,13.7743309335778,10.6845951171452,3.4499923255516,0.667650959870052
1994,61.5541941239329,514.344461178031,15.4166863221936,28.3653343584445
1995,47.9885558564989,309.690584207129,12.8445723412345,19.7240237927041
1996,28.2612353251698,99.7232964096229,7.0053900991203,6.57053129003705
1997,30.9782241933731,220.835400120923,4.00621085899775,0.928698631389157
1998,71.4858115597481,218.789607363909,16.5050080318256,12.6864648976194
1999,167.926459902224,3455.55366997241,30.9202100586784,71.0227511507586
2000,65.4133702201245,204.294923460456,13.1714771069178,7.35594904992744
2001,119.691488425768,1361.40015375212,21.3896451908354,45.3537355293238
2002,117.336993438062,1213.05959372869,17.9364266191488,21.9395758278058
2003,94.8906906559898,2549.20449251906,18.9939856130642,115.02403583062
2004,213.093492382099,5206.24001528154,30.7312602546011,89.3243646821423
2005,46.4568808585209,207.468763270596,8.68382223534742,7.05942296049564
2006,68.0861232856958,463.379603925658,13.2430647244464,14.0814418800012
2007,29.6632612282661,48.6804439574148,4.8150621651465,1.78338654640841
2008,31.4877472112945,84.4210542185689,6.10208967959693,4.91888423584719
2009,39.6204383689783,71.7813026852687,6.59806373630234,2.53734073889554
2010,162.386029363618,6904.17697813207,22.7334562129451,118.876777821561
2011,89.5319805940486,1030.16609962136,12.0323032671863,14.8034592137439
2012,82.8135454729246,324.502860072979,12.7117313519082,10.9398755808167
2013,100.390106619437,417.68050397047,16.8971396589217,18.5969406642249
2014,68.4607140112107,457.102251636167,11.7388736403292,14.6207263788543
2015,112.880428406371,979.856225673062,19.8669496342894,37.0173819797719
2016,116.110572957976,763.580355507461,21.3263484205891,30.8361889361446
2017,160.372027553109,2300.68224694022,22.66113207983,48.8637746941265
2018,23.5521901791412,32.2079342296377,3.61585525903992,0.688722609456204
2019,53.6487492138054,390.605674364124,8.33784187273547,10.5455787339195
2020,42.108748437455,110.152456215801,7.70766977377031,4.43717503539286
