"year","area.occupied","D75","D95","Gini"
"1995",2.88933333333333,2.383,4.535,0.879385711306333
"1996",5.50776666666667,5.653,12.761,0.762980590146027
"1997",3.79361666666667,2.383,8.76,0.837147364584446
"1998",2.52786111111111,4.499,5.748,0.845778562122343
"1999",2.27208333333333,2.116,3.365,0.89539548868082
"2000",4.5918,2.383,5.653,0.848122264457422
"2001",4.91118571428571,2.116,7.092,0.867235602811763
"2002",4.2466,2.383,4.647,0.881556241207365
"2003",2.89893333333333,5.731,8.526,0.801352302712547
"2004",2.7169,4.499,5.843,0.839227209932617
"2005",2.4669,2.116,3.619,0.894200968700545
"2006",2.6362,1.154,3.537,0.898501936227875
"2007",1.827,2.116,2.116,0.899523080601919
"2008",0.997708333333333,1.249,1.249,0.931915015020014
"2009",0.340428571428571,2.383,2.383,0.9047409657819
"2010",0.297875,2.383,2.383,0.9047409657819
"2011",1.8159,2.116,4.499,0.889964897930912
"2012",0.529,2.116,2.116,0.91541413495363
"2013",5.9011880952381,5.507,8.005,0.788850120826318
"2014",7.40370238095238,5.419,11.348,0.815072194519348
"2015",5.42054166666667,4.731,8.802,0.8209197768058
"2016",6.50906428571429,5.843,7.995,0.803393104283454
"2017",7.08648571428571,6.763,10.12,0.782354111896423
"2018",5.43693333333333,4.555,9.286,0.621765968096899
"2019",7.47157222222222,4.499,10.849,0.82523378783035
"2020",7.57833095238095,5.955,11.72,0.770729763298399
