"year","area.occupied","D75","D95","Gini"
"1970",31.7909357142857,18.486,31.4,0.535491667957262
"1971",27.41955,18.613,30.786,0.502077103343134
"1972",31.6979380952381,14.524,32.563,0.517463174830785
"1973",36.5905833333333,17.564,33.792,0.538671706175733
"1974",37.307230952381,17.903,33.642,0.438117445505939
"1975",40.6394666666667,16.469,37.523,0.469736205714069
"1976",39.2805833333333,24.673,38.191,0.3366168391662
"1977",39.277119047619,24.912,39.037,0.308094936365632
"1978",36.6676904761905,21.327,36.128,0.432898790761562
"1979",35.3579,20.85,40.098,0.398926837502163
"1980",30.67665,15.619,31.548,0.520838477718822
"1981",30.5115071428571,19.262,34.139,0.500745545841046
"1982",35.0857404761905,19.421,37.647,0.367852177087997
"1983",30.1106238095238,15.326,32.703,0.581474067092607
"1984",31.1288285714286,20.74,37.018,0.405209736682026
"1985",32.1609452380952,17.55,37.546,0.476165955349832
"1986",26.2175380952381,15.671,29.217,0.484729888837549
"1987",21.9291071428571,18.077,30.731,0.473267103920228
"1988",23.1737642857143,13.725,27.961,0.623652088344686
"1989",24.9498119047619,11.746,28.964,0.624679597957376
"1990",18.8257353174603,17.355,28.733,0.539314002486657
"1991",19.1204571428571,17.352,29.362,0.466991906310478
"1992",18.258819047619,12.058,26.47,0.627924035054144
"1993",17.2316742063492,12.278,23.955,0.68447499908917
"1994",13.9791666666667,11.576,19.747,0.644741962968488
"1995",22.2563833333333,13.639,24.812,0.597936265866665
"1996",21.6821583333333,7.101,14.616,0.717695607398882
"1997",23.6442960622711,13.08,25.696,0.562179459351778
"1998",21.3721932539683,7.668,21.576,0.717204530972609
"1999",20.5056153679654,6.181,18.946,0.791636895204183
"2000",15.5956305555556,9.119,21.964,0.68545428646259
"2001",12.7524988095238,8.171,19.638,0.74809983364432
"2002",12.8254444083694,10.715,18.883,0.676543443779814
"2003",16.1942968253968,1.17,13.423,0.868145942998292
"2004",14.1547353174603,1.17,12.358,0.88964170375761
"2005",15.4404742063492,2.639,13.203,0.849127628266471
"2006",17.7640448051948,7.65,17.089,0.757624298897885
"2007",16.0140630952381,6.564,13.323,0.723343399314549
"2008",16.1140083333333,6.579,18.317,0.764494444912537
"2009",11.5188083333333,8.202,12.161,0.720536636944187
"2010",14.378796969697,9.319,19.22,0.68116570981438
"2011",11.0263877289377,1.023,9.094,0.910106154096357
"2012",10.7547996031746,7.958,14.748,0.722860894357939
"2013",12.3375630952381,10.757,17.618,0.694315365846704
"2014",9.53987420634921,9.037,17.385,0.712510553628455
"2015",9.33203412698413,4.767,13.322,0.8121423209651
"2016",7.90095606060606,2.438,11.325,0.866678774414046
"2017",11.0939357142857,5.948,14.478,0.744816688650495
"2018",2.20793333333333,2.128,4.397,0.796986190659005
"2019",9.8937253968254,2.76,12.96,0.826258891212064
"2020",8.81129761904762,5.174,13.16,0.802985934178818
