"year","n","n.var","b","b.var"
1970,0.00844126425754186,7.12529738970829e-05,0,0
1971,0.00522383066142017,2.72876123568709e-05,0,0
1972,0.00525538655260633,2.76181687128956e-05,0,0
1973,0.0640394794285784,0.0016362804529168,0.0180640968727383,0.00032630827035918
1974,0.480401123657454,0.109644796930149,0,0
1975,0.12131309695455,0.0087609982462569,0.0250572170575537,0.000340776137297661
1976,0.076464951320044,0.00584681448699957,0.0152929902640088,0.000233872579479983
1977,0,0,0,0
1978,0,0,0,0
1979,0.167823429402241,0.0108412861922593,0,0
1980,0.0811819759972355,0.00430033216824508,0.00930793181252887,8.66357859086363e-05
1981,0,0,0,0
1982,0.0161514277920954,0.000260865296556141,0,0
1983,0.161985138134458,0.0157750751830766,0,0
1984,0.0104578494600057,5.58948729510826e-05,0,0
1985,0.0114697426980066,0.000131552490156998,0,0
1986,0.0835052712233669,0.0012090915858222,0.00365550361494133,1.3361954556522e-05
1987,0.0347728281105975,0.000480035790893431,0.0145458224138512,7.07990770154857e-05
1988,0.0510399331270092,0.000617726981217593,0.00388397259087517,1.50843940110737e-05
1989,0.046674540059068,0.000865108057157954,0,0
1990,0.0446391046378924,0.000396999845022818,0.0108958044629215,0.00011871643762063
1991,0.383760331640244,0.0216962748948382,0,0
1992,0.0190142197882244,0.000227869804880638,0,0
1993,0.355900661693808,0.0207581348437702,0,0
1994,0.187077176816246,0.00267054382894721,0,0
1995,5.8884855900013,4.24117748458698,0.0498581734942277,0.00046344353213765
1996,5.43483361169541,2.91654536570992,0.0624980301997283,0.000394850480817705
1997,1.0065800824543,0.185933345104696,0.030388768505997,0.000192507352071803
1998,1.75756528274999,1.31701797014563,0.0218863794852861,0.000104801788753893
1999,1.88402471799881,0.798510879885017,0.0269515715516843,0.000138336075754697
2000,0.296923981539842,0.012921589664058,0.00758639702652549,1.03043583898397e-05
2001,0.423776249822212,0.0261575575682299,0.016026677238767,4.68372909717553e-05
2002,0.137700187065158,0.00206473222879598,0.00502826618107107,4.64724117182466e-06
2003,0.248730709279499,0.0177873526530088,0.00634163004564795,1.85402293599104e-05
2004,0.73722358491451,0.0581878209390051,0.0177472134681112,4.25985729116971e-05
2005,1.74046661147442,0.144208413939503,0.0558376889783632,0.00020987692311079
2006,0.420854793057726,0.0243159872079768,0.0120613850673521,2.11476652336734e-05
2007,1.24638225117227,0.229390881063681,0.0336605171619463,0.000175206327899581
2008,0.480872662220799,0.032788905018631,0.0125874864584334,2.5039484912554e-05
2009,1.41376373808537,0.410835679435226,0.037874220377315,0.000299450366036343
2010,0.814796398600057,0.169452164128861,0.0215238010301374,9.69917765593486e-05
2011,1.36925921961322,0.230316304225993,0.0294663742968317,7.65006967464248e-05
2012,1.20251181122948,0.184007312290808,0.0280017605622823,7.47727685919498e-05
2013,0.748901190657673,0.195942727110741,0.0180491531771739,9.02650151658607e-05
2014,0.389638163600941,0.0454619212294157,0.008731973438298,3.789537206256e-05
2015,0.187880921435166,0.00633828295870151,0.00488414279427456,4.0726724947693e-06
2016,0.387749346709756,0.0286294578638031,0.0100944456841433,1.78006892574602e-05
2017,0.455495548196751,0.0621792554769598,0.0109805356719404,3.1122897249254e-05
2018,0.00688576601746317,1.18530490905088e-05,8.61388347226142e-05,2.29912117261878e-09
2019,0.180304599305544,0.00609591211542876,0.00473627993669827,5.1897029302446e-06
2020,0.728085114041844,0.0643419061730411,0.0213991965824691,5.5327990056013e-05
