"year","n","n.var","b","b.var"
1970,0.461568332546371,0.0362420659541015,0.17704594584062,0.00543651238091288
1971,0.548520265123166,0.0461369041701382,0.205813971675087,0.00825188734952601
1972,1.1817213537516,0.760392607048214,0.668147553662666,0.284227950637257
1973,0.687805402185697,0.160098112097416,0.334503169876294,0.0428327909834857
1974,0.697327165390797,0.107465835149086,0.348456758916124,0.0271516431487757
1975,0.621530870382769,0.0454110630744231,0.272589596065394,0.00553047575039492
1976,0.363829073964551,0.00861874797020625,0.217562894109867,0.00392228080382676
1977,0.883990238770459,0.0564497084387834,0.600767213184566,0.0413385558832858
1978,0.212259536866654,0.00476563926950386,0.145335372606463,0.00199593170545056
1979,1.39549520425185,0.539137173538863,0.893675836500457,0.249322228461708
1980,0.951385294929188,0.0945045900523614,0.602319094676387,0.0386567611585817
1981,1.33962969685533,0.174768553121027,0.887442017316702,0.069055806515065
1982,1.91925571787823,0.619534673622051,1.16809243085145,0.202460807600915
1983,1.06626793356719,0.512982123450522,0.400869011593423,0.0498846094395785
1984,2.2762727898893,0.369041239438826,1.24544112982288,0.10920360140912
1985,1.49161310676143,0.139601222810596,0.678399126502622,0.0490735288281467
1986,1.83244048664089,0.200679659068554,0.856193790789856,0.0389367760967537
1987,2.76820931059354,0.390861619599221,0.877804505543322,0.027876815318372
1988,3.20186744725448,0.618946914176542,1.59686540376332,0.109828021108351
1989,3.17227307441624,0.363133205387671,1.31814739521299,0.075811120697466
1990,4.84287510528591,3.31624600350593,2.06389867276858,0.753949593493649
1991,4.94883906816352,1.04675930841793,1.76515124454577,0.115745237196002
1992,4.90600256576532,0.723486322436596,1.80848638951681,0.111626028757891
1993,4.44232465257269,1.58293210846641,1.37499900660021,0.145364834302447
1994,3.19215558975166,0.653881199499312,0.950854262951612,0.0795135696940757
1995,3.16823844986351,0.32786533688993,1.25554607793316,0.0685794022261244
1996,3.52412026746447,0.684446836380486,1.24587313291479,0.0935973174941892
1997,3.28140520516454,0.523205245796745,1.23184015572396,0.0890328671188401
1998,6.39089994644661,11.7985610092531,1.7085930658659,0.583585304520964
1999,2.24445477547346,0.293689721583204,0.835226766224436,0.0519604695428687
2000,4.93150856346122,0.8779313823663,1.6013276806014,0.100056775697299
2001,3.17283321872644,0.310376943716703,1.10397754419964,0.0321915546608148
2002,3.18401853866177,0.460173868201465,1.1600401459819,0.0554407017883353
2003,3.23361007237691,0.24962402179367,1.01802096512138,0.0307136985925258
2004,4.410538768133,1.33925048906315,1.33632224270242,0.12392257905594
2005,3.89178079164395,0.885755916374995,1.06163044807422,0.0730417841363263
2006,3.92253905376949,1.02720867748757,1.00437936372181,0.0361452964304613
2007,3.99148248345052,3.33917373264504,1.08600394391561,0.268004238526746
2008,4.24762355495307,1.25525745693726,1.37445063694749,0.160636506340333
2009,7.03472121371426,7.54275136497666,1.81804566028529,0.420193230397981
2010,12.9547942895292,16.5002316575696,3.20249458633032,0.934849270148249
2011,4.14577074618958,0.867167687618545,1.02150990980363,0.0381423717394009
2012,7.22437424305377,4.32072382558776,1.61591411865479,0.135560477391041
2013,5.8144921008294,2.08887956215002,1.62121548563456,0.154923584497609
2014,2.94558338798923,0.201337475285803,0.732236207390373,0.0125494065401093
2015,6.79720107720912,1.45931716000964,1.79639869972718,0.110037456922245
2016,4.50270488447073,0.548162343161426,1.19346863759017,0.0302624696347334
2017,4.11185530934411,1.69617864919434,0.991363548852734,0.0632670860172762
2018,4.2270025386683,2.25065934608308,0.95177926835539,0.0813859707407128
2019,3.43049693636018,0.607933820088749,1.01259793759175,0.0444909097088686
2020,4.12452353494277,0.513036049462975,1.15792773595462,0.0397486387850397
