"salinity","cum.catch","cum"
30,0,0
30.01,0,0
30.02,0,0
30.03,0,0
30.04,0,0
30.05,0,0
30.06,0,0
30.07,0,0
30.08,0,0
30.09,0,0.0112790537297953
30.1,0,0.0112790537297953
30.11,0,0.0112790537297953
30.12,0,0.0112790537297953
30.13,0,0.0112790537297953
30.14,0,0.0112790537297953
30.15,0,0.0112790537297953
30.16,0,0.0112790537297953
30.17,0,0.0112790537297953
30.18,0,0.0112790537297953
30.19,0,0.0112790537297953
30.2,0,0.0112790537297953
30.21,0,0.0112790537297953
30.22,0,0.0112790537297953
30.23,0,0.0112790537297953
30.24,0,0.0112790537297953
30.25,0,0.0112790537297953
30.26,0,0.0112790537297953
30.27,0,0.0112790537297953
30.28,0,0.0112790537297953
30.29,0,0.0112790537297953
30.3,0,0.0112790537297953
30.31,0,0.0112790537297953
30.32,0,0.0112790537297953
30.33,0,0.0112790537297953
30.34,0,0.0112790537297953
30.35,0,0.0112790537297953
30.36,0,0.0223783956778564
30.37,0,0.0223783956778564
30.38,0,0.0223783956778564
30.39,0,0.0223783956778564
30.4,0,0.0223783956778564
30.41,0,0.0223783956778564
30.42,0,0.0223783956778564
30.43,0,0.0223783956778564
30.44,0,0.0223783956778564
30.45,0,0.0223783956778564
30.46,0,0.0291889016919905
30.47,0,0.0291889016919905
30.48,0,0.0291889016919905
30.49,0,0.0291889016919905
30.5,0,0.0291889016919905
30.51,0,0.0291889016919905
30.52,0,0.0291889016919905
30.53,0,0.0291889016919905
30.54,0,0.0291889016919905
30.55,0,0.0291889016919905
30.56,0,0.0541773970569391
30.57,0,0.0541773970569391
30.58,0,0.0541773970569391
30.59,0,0.0708659384208181
30.6,0,0.0708659384208181
30.61,0,0.0765354172493382
30.62,0,0.0765354172493382
30.63,0,0.0765354172493382
30.64,0,0.0765354172493382
30.65,0,0.0765354172493382
30.66,0,0.086413452599083
30.67,0,0.086413452599083
30.68,0,0.086413452599083
30.69,0,0.086413452599083
30.7,0,0.0913983151162346
30.71,0,0.0913983151162346
30.72,0,0.0913983151162346
30.73,0,0.0913983151162346
30.74,0,0.0913983151162346
30.75,0,0.0913983151162346
30.76,0,0.0913983151162346
30.77,0,0.0913983151162346
30.78,0,0.0913983151162346
30.79,0.105735350023522,0.143536126078889
30.8,0.105735350023522,0.143536126078889
30.81,0.105735350023522,0.143536126078889
30.82,0.105735350023522,0.153732630266332
30.83,0.105735350023522,0.153732630266332
30.84,0.105735350023522,0.153732630266332
30.85,0.105735350023522,0.161334723890486
30.86,0.105735350023522,0.161334723890486
30.87,0.122758741377309,0.164779199707059
30.88,0.122758741377309,0.164779199707059
30.89,0.122758741377309,0.164779199707059
30.9,0.122758741377309,0.164779199707059
30.91,0.159237437135424,0.182857349179132
30.92,0.159237437135424,0.182857349179132
30.93,0.159237437135424,0.190459442803286
30.94,0.186235196508097,0.195922110454414
30.95,0.186235196508097,0.195922110454414
30.96,0.186235196508097,0.210020927616658
30.97,0.186235196508097,0.210020927616658
30.98,0.186235196508097,0.252007162337301
30.99,0.239102871519858,0.262704292202433
31,0.239102871519858,0.275198539884908
31.01,0.287922393130718,0.285076575234653
31.02,0.287922393130718,0.290061437751804
31.03,0.287922393130718,0.312696564546424
31.04,0.287922393130718,0.312696564546424
31.05,0.287922393130718,0.340330816698015
31.06,0.287922393130718,0.378116645091617
31.07,0.287922393130718,0.383101507608768
31.08,0.431863449629406,0.412226226521568
31.09,0.431863449629406,0.412226226521568
31.1,0.463636922311474,0.424492778154056
31.11,0.463636922311474,0.43130328416819
31.12,0.463636922311474,0.43130328416819
31.13,0.534127155660489,0.459723775364869
31.14,0.601036485155373,0.503141286061467
31.15,0.601036485155373,0.513337790248911
31.16,0.601036485155373,0.528605511965509
31.17,0.63564718972974,0.558243693111835
31.18,0.63564718972974,0.580461631841714
31.19,0.736434125372161,0.619908367932375
31.2,0.736434125372161,0.619908367932375
31.21,0.736434125372161,0.627257296149721
31.22,0.736434125372161,0.640559177137013
31.23,0.736434125372161,0.665248152865738
31.24,0.780490521215295,0.674162427753348
31.25,0.780490521215295,0.674162427753348
31.26,0.829340252926162,0.68404657574873
31.27,0.882207927937923,0.722417180574959
31.28,0.882207927937923,0.735777895776509
31.29,0.882207927937923,0.777764130497152
31.3,0.882207927937923,0.814105846358961
31.31,0.882207927937923,0.851755853618821
31.32,0.958813189029965,0.890178161239398
31.33,1.11840307733213,0.954363792998155
31.34,1.11840307733213,0.959904906268293
31.35,1.11840307733213,0.992628615095717
31.36,1.13362896773552,1.00820363617935
31.37,1.25423775699568,1.05843498088604
31.38,1.35336464764274,1.12391720666188
31.39,1.35336464764274,1.14885819009937
31.4,1.35336464764274,1.25167511249762
31.41,1.35336464764274,1.28729988294447
31.42,1.37038803899652,1.35809487762956
31.43,1.37038803899652,1.40472152728569
31.44,1.44694043241355,1.47424981508623
31.45,1.48524306295957,1.48199988567352
31.46,1.55215239245446,1.5289553586186
31.47,1.58676309702883,1.60475318329439
31.48,1.58676309702883,1.63539404208007
31.49,1.58676309702883,1.65025592117269
31.5,1.74635298533099,1.74155949028155
31.51,1.74635298533099,1.79345911181921
31.52,1.74635298533099,1.83158368265854
31.53,1.78267307806407,1.89318667069686
31.54,1.87994960008571,1.95007044160967
31.55,1.93659353759832,2.01472134757885
31.56,1.93659353759832,2.02624572215355
31.57,2.01314593101535,2.09921084496362
31.58,2.13537599564254,2.1762123514428
31.59,2.13537599564254,2.18104745414184
31.6,2.19023149523474,2.2131416963052
31.61,2.19023149523474,2.24428562582682
31.62,2.26222216355076,2.28588014183955
31.63,2.26222216355076,2.3346835046071
31.64,2.39892034857283,2.41383370790519
31.65,2.39892034857283,2.5888143019162
31.66,2.4259181079455,2.65748248953687
31.67,2.8276243252432,2.84263620686576
31.68,2.8276243252432,2.91781105107368
31.69,2.96324753420671,3.02908855421669
31.7,2.97917832694358,3.04904880426003
31.71,3.01825811231228,3.14320962769458
31.72,3.05191719873643,3.15980444182535
31.73,3.10816840494894,3.30290641724786
31.74,3.10816840494894,3.48030846173538
31.75,3.25716713569042,3.56203952589893
31.76,3.62725495881942,3.69831389687909
31.77,3.68327546972279,3.8154261070581
31.78,3.81822902146948,4.0308504096632
31.79,3.86665581178025,4.14433121746974
31.8,4.0471249072004,4.23454653190031
31.81,4.0471249072004,4.27412876496927
31.82,4.44057495591709,4.49080590523643
31.83,4.54789633619097,4.68410304189937
31.84,4.5919527320341,4.81532559836948
31.85,4.66304213236659,4.97551328430614
31.86,4.77531192702156,5.14689200187543
31.87,5.13364902825128,5.33921615816906
31.88,5.14957982098815,5.49083267387005
31.89,5.37224965685852,5.60371770248181
31.9,5.42850086307104,5.67985060201593
31.91,5.64266429003201,5.87989360346539
31.92,5.84313498916494,6.01821796747339
31.93,5.8586780856184,6.06601559627877
31.94,6.31633592563688,6.22871240284891
31.95,6.46032984981058,6.41470085287828
31.96,6.64402739791811,6.5844147728851
31.97,6.71479959220052,6.81404234943096
31.98,7.04097552446475,7.10769364208808
31.99,7.31814563950141,7.30158995386003
32,7.46222767646679,7.4584574035027
32.01,7.92259167011032,7.77050573895886
32.02,8.05310937217269,7.98733333520656
