"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0.0186558247867145,0.00890101292552528
-0.6,0.0186558247867145,0.00890101292552528
-0.5,0.0186558247867145,0.013878459353479
-0.4,0.068922079092038,0.0668206669758833
-0.3,0.068922079092038,0.0773480729831606
-0.2,0.140978336748244,0.129808506923104
-0.1,0.199751647156309,0.177278676976482
0,0.276995716569205,0.289926692197277
0.1,0.295881381117292,0.338640511776608
0.2,0.406167154926433,0.416061522202827
0.3,0.574293447904304,0.577289485768554
0.4,0.659669964458224,0.690941687836141
0.5,0.963186055311231,0.915565208604009
0.6,1.20406260262737,1.20035311715619
0.7,1.75231358517655,1.64275049863668
0.8,2.42259946017141,2.22435180460946
0.9,2.98939411934916,2.69678481496878
1,3.3067796965816,3.21859176098029
1.1,4.37324429130737,4.18099018315273
1.2,4.90772045246232,4.7814086034449
1.3,5.98713474810318,5.94192524573006
1.4,6.56195006161285,6.61703169248548
1.5,7.27701513972676,7.39873231277924
1.6,7.9510495917821,8.25756850073043
1.7,8.53996323645525,8.99396828888671
1.8,9.29278013500285,9.64076463169759
1.9,9.81717696267694,10.2338235080055
2,10.8114510488778,11.2618776156278
2.1,11.4349326931591,12.0442289423522
2.2,12.5708635840371,13.2145450742848
2.3,13.6402438176653,14.3280900880119
2.4,14.464163643455,15.3871671587754
2.5,15.6274480890584,16.6203804050579
2.6,16.766465826008,17.7757034504127
2.7,17.5987599494978,18.7262708327019
2.8,18.3020367850455,19.693795831416
2.9,18.9390536743958,20.5333484580619
3,19.6178231879914,21.4993900733019
3.1,20.6009699808471,22.6107198877037
3.2,21.5506176640177,23.548713733043
3.3,22.3383038981624,24.511783864954
3.4,22.8073996020028,25.1645427674405
3.5,23.7815381835387,26.2856334803967
3.6,24.8406477992959,27.1260302282455
3.7,25.9444511567271,28.2813780099391
3.8,26.8924184708074,29.2159348800957
3.9,27.7207151307666,29.9845001745415
4,28.7897856777033,30.9033069286013
4.1,29.600888424308,31.7188177704219
4.2,30.7435677488721,32.8019576921562
4.3,31.6744480211954,33.6897979008544
4.4,32.300186238508,34.4818962575074
4.5,33.7652963204222,35.7444828490525
4.6,34.4180749588829,36.4343492744903
4.7,35.1033737979445,37.3689289748707
4.8,35.8375586855582,38.0249090941207
4.9,36.6550815889356,38.9731482596519
5,37.6942062323435,40.0089059142151
5.1,38.490733544231,40.8411786451441
5.2,40.1341647355761,42.2876226438418
5.3,41.249955331038,43.3309264425959
5.4,42.1854995304839,44.4195915993083
5.5,43.5014755476795,45.6994091251068
5.6,44.470567006606,46.6617457159765
5.7,46.1006755937497,48.0835049328871
