"depth","cum.catch","cum"
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0.00630692772753931
12,0,0.0280658283875499
13,0,0.0438331477063982
14,0,0.0586994773498837
15,0,0.106260410872803
16,0,0.17411238664064
17,0,0.301442338865292
18,0,0.505354762467579
19,0.0132466248270037,0.759271764263857
20,0.0660519392969592,0.987207274293825
21,0.100227426084682,1.3453627033487
22,0.133807016071676,1.73881501535026
23,0.212897553159349,2.08619237792763
24,0.539470473717116,2.63939633915362
25,0.894794072800118,3.13452577068618
26,1.20207416337935,3.94108759395788
27,1.60794737363096,4.64682005158326
28,1.90823104524128,5.34478556641211
29,2.21742632666429,6.11318953205805
30,2.84671213777228,7.19707806716938
31,3.34632999977581,8.10886022513034
32,3.77008509902895,9.34533549312843
33,4.3322519934603,10.7209658905029
34,4.60101333784804,11.8835263884717
35,5.24441431062579,13.0259645205599
36,5.94739154237727,14.0953449407593
37,6.62109313889811,15.0170651763687
38,7.28181352880446,15.9066781638827
39,8.0844282334695,16.997988801322
40,8.83005292496037,18.0655315084885
41,9.43268328284504,19.2886199282109
42,9.86365490709259,20.4199755613748
43,10.7949712417258,21.5279544521693
44,11.6288074492632,22.8838350043369
45,12.357712135476,24.2064033422853
46,13.2280159618001,25.43200674968
47,14.3920322978776,26.6155366266232
48,15.5546940615943,27.8327491508955
49,16.5497813238648,28.9762051641361
50,17.2953032480824,30.0109938185324
51,17.9019470897926,30.6988322781343
52,18.6721772574819,31.8380134620223
53,19.5921573648822,33.2153623720422
54,20.3914750806845,34.5808820714094
55,21.1866832559377,35.9189898410421
56,22.0218035431105,36.9632467071745
57,22.8840340031266,38.2358537252973
58,23.9983180729716,39.5956517256821
59,24.6465556264107,40.646584760371
60,25.602269410206,42.0511055982433
61,26.2338502292627,43.2033392478799
62,27.5784052733421,44.4817229120612
63,28.0272175646439,45.6012022792241
64,29.0352253190328,46.9117226284046
65,29.724398758614,47.9694287968717
66,30.5189305104718,48.924185274835
67,31.7857536800639,50.1215892759293
68,32.4898070922345,51.13664037563
69,33.4045351400909,51.9703882795239
70,34.3391360011376,53.2256076878406
71,35.2973756357865,54.27278918049
72,36.0832655419237,55.1221054912558
73,37.7976257427617,56.5601359119756
74,38.7942658261999,57.7092013824304
75,39.8312806021072,58.9660983293039
76,41.4036482585229,60.0544739686024
77,42.5503346962325,60.987098570773
78,44.0620613531448,62.1969364681075
79,44.9756302014976,63.0503942365955
80,45.8342987018085,64.005421532775
81,46.6975336352284,64.8951205653033
82,48.2735223041856,65.9766954912305
83,50.1614240910466,67.184796444441
84,51.3694652750927,67.9727920425889
85,52.3364407670659,68.9009114762456
86,54.5470587618788,70.0894726364908
87,55.1847569179124,70.7838361010595
88,56.8300722743507,71.8150574943335
89,57.9756207945853,72.5056306698752
90,59.3004365334555,73.3654989563173
91,60.2881274280035,74.1019968335385
92,61.7209854433334,75.0094706941612
93,63.1710949394664,75.7891698627342
94,63.8776487024022,76.304538425722
95,64.675167990923,76.934531605212
96,65.5873464134074,77.4300387234927
97,66.3570920794186,77.8830002916508
98,67.2318793197673,78.3187701748749
99,67.9788279068209,78.7747639270823
100,69.0215144392144,79.1699429203328
101,69.4916206463729,79.4301076987337
102,69.7179003774603,79.6345551812658
103,70.8161392037627,80.1014311119307
104,71.7610536042898,80.5601856791886
105,72.7860079888019,81.0349774252527
106,73.4835469911918,81.3971480091971
107,74.8010128888164,81.9809475714048
108,75.7272029387774,82.4334514745455
109,76.5603579296698,83.0077847486326
110,78.0024630822903,83.7132955153397
111,79.1060892655977,84.2881857991696
112,80.2008736288078,84.8431303415097
113,80.7639155789014,85.2084989199071
114,82.6133092925403,85.8482508372272
115,83.2990415623083,86.2753150374368
116,83.6800282202,86.6814450491589
117,85.2134605011617,87.3097450231925
118,85.8339815676274,87.7723992590236
119,86.8562820256544,88.5042038291363
120,87.4275376884068,88.97457648029
121,88.5597952941873,89.51810119077
122,89.4105990304165,89.9700087425245
123,89.5982662593486,90.2955437654461
124,90.2678333904219,90.7132672971951
125,90.4573124677346,90.9307113906914
126,91.0820799699604,91.3388325424237
127,91.2035838644729,91.618936741235
128,91.9087713595187,91.9374524413465
129,92.3099011698829,92.2285062591863
130,92.6897719592482,92.5575250459563
131,93.0417537046514,92.787977040305
132,93.3290610907169,93.0630361686565
133,93.7980096322116,93.4561640030906
134,93.9607807222845,93.7012664040423
135,94.100628575068,93.895770734337
136,94.2914497622923,94.1059453034924
137,94.8645613713224,94.3825601721316
138,94.922621046096,94.5250115457188
139,95.0313319489316,94.6893786676451
140,95.1072228959902,94.7670747339582
141,95.1707852214012,94.9305331299627
142,95.3196520527904,95.0694078732962
143,95.6880880657092,95.2791905355289
144,95.8931248811166,95.3941496479256
145,95.9490640222301,95.5185000917626
146,96.1859464216187,95.7005120822778
147,96.3737612826411,95.7848135822171
148,96.5415787059814,95.9667126424035
149,96.6941363396273,96.0424971954377
150,96.8479689776892,96.1190124463814
151,96.8479689776892,96.2451014700862
152,96.8777316070878,96.3570431633429
153,96.8777316070878,96.4750412054184
154,97.0191846233256,96.5827767392304
155,97.1801036017205,96.6493528004045
156,97.1801036017205,96.70965231277
157,97.286720813094,96.791962672699
158,97.286720813094,96.8275852571622
159,97.286720813094,96.8627455537292
160,97.3625124440191,96.9189280621729
161,97.440113239105,96.9672503555576
162,97.5314787134437,97.0223537519691
163,97.5743188618204,97.1114432336911
164,97.6885592574916,97.2200610769737
165,97.7313994058683,97.301502996069
166,97.8027996531628,97.3414103289192
167,97.9170400488339,97.433266933906
168,97.9170400488339,97.4785612415702
169,98.0884006423407,97.6314200365248
170,98.2267668057819,97.7400563713232
171,98.3388061411982,97.8623447281094
172,98.3783446991924,97.9472722979425
173,98.5297883816118,98.073252353786
174,98.6154686783652,98.1462410084926
175,98.7439891234953,98.2295717038497
176,98.8725095686253,98.2752094253797
177,99.0010300137554,98.4116636041299
178,99.0295901126732,98.5013362290125
179,99.0295901126732,98.5482802440551
180,99.0724302610499,98.6466749207175
181,99.1152704094266,98.7372833483843
182,99.1581105578033,98.7772448349595
183,99.3359132788855,98.8732078772876
184,99.4445168129282,98.9815549519452
185,99.4817200996764,99.0292960834032
186,99.524560248053,99.0714963642189
187,99.6474438315546,99.154021357814
188,99.7200466093299,99.2669226286611
189,99.7200466093299,99.3003856682374
190,99.7628867577066,99.4174964005856
191,99.8000900444547,99.445709170483
192,99.8000900444547,99.5008733247323
193,99.8000900444547,99.5816270952735
194,99.8429301928314,99.6183459624621
195,99.8692892314943,99.6530835958096
196,99.9736409613372,99.68929790878
197,99.9736409613372,99.7191458570076
198,99.9736409613372,99.7469940798783
199,99.9736409613372,99.7717859193434
200,99.9736409613372,99.8117738223699
201,99.9736409613372,99.8219078334671
