"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0,0.00890101292552528
-0.6,0,0.00890101292552528
-0.5,0.0350355076319261,0.013878459353479
-0.4,0.0350355076319261,0.0668206669758833
-0.3,0.109136358108377,0.0773480729831606
-0.2,0.236406974673451,0.129808506923104
-0.1,0.373160735793547,0.177278676976482
0,0.3977833296765,0.289926692197277
0.1,0.44450987043453,0.338640511776608
0.2,0.715897218178541,0.416061522202827
0.3,0.789998068654992,0.577289485768554
0.4,0.789998068654992,0.690941687836141
0.5,1.18942290459036,0.915565208604009
0.6,1.32133484877591,1.20035311715619
0.7,1.56269390950664,1.64275049863668
0.8,2.15332039202785,2.22435180460946
0.9,2.27999204676717,2.69678481496878
1,2.75253068132387,3.21859176098029
1.1,3.6229698363347,4.18099018315273
1.2,4.35146279566904,4.7814086034449
1.3,5.42085931157013,5.94192524573006
1.4,6.67818197988862,6.61703169248548
1.5,7.47282495633042,7.39873231277924
1.6,8.22559215936453,8.25756850073043
1.7,8.92931215783037,8.99396828888671
1.8,9.82977625836592,9.64076463169759
1.9,10.6265148254951,10.2338235080055
2,11.4420008142332,11.2618776156278
2.1,12.2658046033884,12.0442289423522
2.2,13.4679468842115,13.2145450742848
2.3,14.6638434455462,14.3280900880119
2.4,15.8099464569733,15.3871671587754
2.5,16.8145204814393,16.6203804050579
2.6,17.7279511090228,17.7757034504127
2.7,18.6472243293668,18.7262708327019
2.8,20.2038620295223,19.693795831416
2.9,21.3594356549223,20.5333484580619
3,22.5685123598955,21.4993900733019
3.1,24.2293111803598,22.6107198877037
3.2,25.2544406104276,23.548713733043
3.3,26.5146529503238,24.511783864954
3.4,27.0365176844053,25.1645427674405
3.5,28.165008881283,26.2856334803967
3.6,28.5693725566603,27.1260302282455
3.7,29.6696418014713,28.2813780099391
3.8,31.0903346194178,29.2159348800957
3.9,32.0103829457707,29.9845001745415
4,32.6761979332971,30.9033069286013
4.1,33.1265295121886,31.7188177704219
4.2,34.1025745039583,32.8019576921562
4.3,35.1696993826298,33.6897979008544
4.4,36.0601887817743,34.4818962575074
4.5,37.8322886449064,35.7444828490525
4.6,38.3851590514072,36.4343492744903
4.7,39.8728582622455,37.3689289748707
4.8,40.4573991780518,38.0249090941207
4.9,41.6742873285851,38.9731482596519
5,42.0699980999775,40.0089059142151
5.1,42.961852377863,40.8411786451441
5.2,44.0586848007031,42.2876226438418
5.3,44.9343285628358,43.3309264425959
5.4,46.1677663902115,44.4195915993083
5.5,47.734896820127,45.6994091251068
5.6,48.3047966457574,46.6617457159765
5.7,49.5194565007716,48.0835049328871
5.8,50.8385543314414,49.1446053464589
