"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0,0.00890073028812204
-0.6,0,0.00890073028812204
-0.5,0,0.0138780186652399
-0.4,0.0576425042290237,0.0668185451926711
-0.3,0.0726382495222696,0.0773456169190388
-0.2,0.131176835315276,0.129804385061961
-0.1,0.171530645565986,0.17727304777615
0,0.298780458490335,0.289917486039719
0.1,0.335911258684951,0.338629758789765
0.2,0.359753925680557,0.41604831083585
0.3,0.499166480881104,0.577271154865932
0.4,0.61384651836088,0.690919748089948
0.5,0.79519935680749,0.915536136297831
0.6,1.01511108921551,1.2003150018663
0.7,1.51441566287321,1.6426983357268
0.8,2.04246302354728,2.20971601883853
0.9,2.40205386064435,2.68202721908113
1,2.91517382204787,3.20126435788938
1.1,3.74043499580867,4.13682108483889
1.2,4.12329811249357,4.74013631904857
1.3,5.18624651503627,5.90801795829487
1.4,5.86489424011635,6.57954979659579
1.5,6.4422664665091,7.364009743673
1.6,7.10692180454996,8.22442435240115
1.7,7.93849812665723,8.95932679642638
1.8,8.46833129886775,9.60610260125577
1.9,8.94610062038721,10.1991426459293
2,9.88324179409518,11.2271641093407
2.1,10.4748420684775,12.0115270808422
2.2,11.6329447743322,13.1736572546678
2.3,12.6464019380995,14.3063469152406
2.4,13.6152419488323,15.3810176655665
2.5,14.9615635108621,16.6168085678432
2.6,15.9776872804393,17.7720949277658
2.7,16.9109546836928,18.7226321263109
2.8,17.7762371389458,19.6852808452501
2.9,18.5023775974761,20.5310485139387
3,19.4059112688357,21.50556427988
3.1,20.411300365753,22.6196933069212
3.2,21.3364266467788,23.5460280296036
3.3,22.1537797949141,24.518364215537
3.4,22.8084954718573,25.1711023907105
3.5,23.8646479327509,26.2899358829476
3.6,24.6622162641373,27.1303059453443
3.7,25.7462935618649,28.2856170408202
3.8,26.6993800354368,29.2213689761085
3.9,27.4669056901001,29.9928767760909
4,28.3935964671316,30.9121841263812
4.1,29.2382320771747,31.7185079327361
4.2,30.4665445343274,32.8016134610976
4.3,31.4105641105989,33.6894254778526
4.4,32.3074728019683,34.4892529989185
4.5,33.7205098668317,35.7543472440871
4.6,34.3460021325096,36.444191763922
4.7,35.147177994428,37.3638393548383
4.8,35.7107625572171,38.0197986444906
4.9,36.6355872704741,38.9730348326732
5,37.6460653446197,40.0148847249668
5.1,38.4543013265319,40.8585565144198
5.2,39.8896862410785,42.301401412075
5.3,40.942952720781,43.3446720823886
5.4,42.0218082616221,44.4333026702833
5.5,43.3855355511376,45.7080381838918
5.6,44.4729672152178,46.6703442173051
5.7,45.9345562546105,48.0920582885298
5.8,47.0406936176233,49.1748166816524
