"year","area.occupied","D75","D95","Gini"
"1970",2.05273333333333,5.374,6.374,0.794401363697161
"1971",0.9055,0.811,0.811,0.952334975486017
"1972",3.5216,3.925,3.925,0.841017358844297
"1973",1.39808333333333,3.148,3.148,0.869196834432251
"1974",7.17125,3.925,3.925,0.821845310452619
"1975",0.479,1.437,1.437,0.94255676367125
"1979",1.9625,3.925,3.925,0.84310041573393
"1980",0.589083333333333,1.023,1.023,0.954547257324248
"1982",0.333333333333333,1,1,0.960025583626479
"1986",1.39033333333333,3.148,3.148,0.867923477102646
"1987",3.06278333333333,3.925,7.073,0.770057879279125
"1988",1.574,3.148,3.148,0.874160537256156
"1990",0.560714285714286,3.925,3.925,0.84310041573393
"1992",0.490625,3.925,3.925,0.84310041573393
"1997",6.52763571428571,3.925,6.362,0.813135568854251
"1998",5.8987,3.148,9.096,0.816617552268814
"1999",3.4449880952381,5.362,7.68,0.780652183497479
"2000",5.32686984126984,3.925,5.948,0.810941133975508
"2001",6.61608333333333,3.925,7.073,0.805672650971382
"2002",6.23727936507937,3.148,7.073,0.782257059607289
"2003",8.76489682539682,3.148,9.533,0.769686012018948
"2004",8.50234722222222,3.148,3.148,0.806392738223228
"2005",9.28163690476191,3.148,7.073,0.786721824196358
"2006",6.24820833333333,3.925,3.925,0.800083848540346
"2007",7.05050833333333,3.148,7.073,0.816080602506988
"2008",8.32123333333333,3.148,9.828,0.770346892436322
"2009",8.19169444444444,3.925,7.073,0.790920526030059
"2010",5.08912575757576,3.148,7.073,0.83393620426587
"2011",6.2505467032967,3.925,5.362,0.807997022701551
"2012",6.66914444444444,3.925,7.073,0.801930225507176
"2013",4.96511666666667,3.925,5.243,0.815569307051519
"2014",2.48122222222222,3.925,5.243,0.793122202334786
"2015",3.40668253968254,1.318,6.243,0.843746840109633
"2016",3.01591558441558,3.148,3.148,0.863684871994117
"2017",1.7295,3.148,3.148,0.860616993212759
"2019",5.2162380952381,7.073,9.51,0.733346774955801
"2020",4.46594285714286,4.585,4.585,0.796090981989795
