"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,3.35570469798658e-05,3.73399051566409e-05,0
7,0,7.60629801475622e-05,3.22507820814655e-05,0.000268456375838926,3.73399051566409e-05,3.01563607303871e-05
10,0.000112536574386676,0.00182551152354149,0.000516012513303448,0.00567114093959732,0.000522758672192973,0.000407110869860225
13,0.00135043889264011,0.010420628280216,0.00777243848163318,0.0214093959731544,0.0102311340129196,0.0173248292396074
16,0.0135043889264011,0.0456377880885373,0.0758860902376883,0.0760402684563758,0.0782644412083193,0.0961384780084739
19,0.0617825793382849,0.0597474709059101,0.16570451833457,0.0880201342281879,0.176169672529032,0.152003136261516
22,0.103646185010128,0.0533201490834411,0.0690489244364176,0.0733892617449664,0.117994100294985,0.103813271814357
25,0.0422012153950034,0.0751502243857914,0.101364208082046,0.198859060402685,0.159329375303387,0.198112211818278
28,0.317240603196039,0.190195481858979,0.260715322346567,0.318724832214765,0.271461110488779,0.259359780461694
31,0.277627729011929,0.265497832205066,0.20356693649821,0.164295302013423,0.137672230312535,0.126656715067626
34,0.102408282691875,0.169696508709211,0.0809172122423969,0.0381879194630872,0.0358836488555319,0.0326744168513744
37,0.0353364843574162,0.0686848710732487,0.0207695036604638,0.00785234899328859,0.00743064112617154,0.00741846473967522
40,0.0138419986495611,0.0268122005020157,0.00599864546715258,0.00258389261744966,0.00257645345580822,0.00266883792463925
43,0.00855277965338735,0.0115996044725032,0.0035475860289612,0.00154362416107383,0.00119487696501251,0.00171891256163206
46,0.00427638982669368,0.00768236099490378,0.00125778050117715,0.00147651006711409,0.000858817818602741,0.000829299920085644
49,0.00517668242178708,0.00517228265003423,0.00116102815493276,0.000805369127516779,0.000149359620626564,0.000437267230590612
52,0.00551429214494711,0.00349889708678786,0.000580514077466379,0.000436241610738255,0.000112019715469923,0.000226172705477903
55,0.00382624352914697,0.00277629877538602,0.000838520334118102,0.000167785234899329,3.73399051566409e-05,0.000165859984017129
58,0.00202565833896016,0.0014071651327299,0.000161253910407327,0.000167785234899329,0,1.50781803651935e-05
61,0.000900292595093405,0.000418346390811592,0.000129003128325862,6.71140939597315e-05,3.73399051566409e-05,0
64,0.000450146297546703,0.000190157450368905,0,0,0,0
67,0.000225073148773351,0.000152125960295124,3.22507820814655e-05,0,0,0
70,0,3.80314900737811e-05,0,0,0,0
73,0,0,0,0,0,0
