"year","area.occupied","D75","D95","Gini"
"1999",18.241794047619,10.611,18.222,0.696046686712962
"2000",13.6955424242424,12.063,19.968,0.676575418341752
"2001",12.9780836580087,11.577,22.75,0.615894426193899
"2002",18.7987177489177,14.895,25.56,0.596522050745998
"2003",17.2733966450216,13.31,24.285,0.620192806332761
"2004",1.40065476190476,1.344,2.926,0.908922189509204
"2005",12.3599932539683,12.913,19.842,0.647235417366014
"2006",11.6757327922078,7.456,18.735,0.749303591320226
"2007",10.3135285714286,9.11,13.064,0.738886109782357
"2008",14.7553833333333,9.947,20.896,0.681721702483173
"2009",12.4286666666667,11.174,16.618,0.704571454619204
"2010",12.1198083333333,4.308,14.68,0.806860201938276
"2011",12.8213698412698,14.278,22.343,0.590878413365312
"2012",12.2832119047619,10.531,21.435,0.67656122624113
"2013",13.4764277056277,13.559,22.65,0.613868335372024
"2014",20.0488217532468,7.573,25.052,0.704944344574549
"2015",18.1556222222222,11.603,25.2,0.629898707465732
"2016",21.8901079365079,10.213,22.81,0.661124731364988
"2017",21.6330785714286,15.985,24.97,0.523295423263276
"2018",15.4116666666667,4.932,13.3,0.59557765434675
"2019",19.4505817460317,12.673,22.63,0.634012347456418
"2020",26.9656952380952,11.117,23.939,0.671385828363566
