"year","area.occupied","D75","D95","Gini"
"1970",0.8595,0.955,0.955,0.961240707685217
"1972",0.6193,1.318,1.318,0.931481999361199
"1973",0.3295,1.318,1.318,0.947313719219699
"1974",1.00115714285714,1.318,3.069,0.915857394515549
"1975",0.36225,1.449,1.449,0.942077070674768
"1976",0.404,1.616,1.616,0.93540134314039
"1977",0.303142857142857,2.122,2.122,0.915174288455389
"1981",0.404,1.616,1.616,0.93540134314039
"1983",0.36225,1.449,1.449,0.942077070674768
"1984",0.163666666666667,0.491,0.491,0.980309197730144
"1985",0.43575,1.449,1.449,0.940990844386347
"1987",1.48760714285714,1.449,3.065,0.920207941435429
"1988",0.509133333333333,0.658,0.658,0.973073267543532
"1989",1.08421666666667,1.616,3.065,0.903863861085721
"1990",0.176833333333333,2.122,2.122,0.915174288455389
"1991",1.02696428571429,1.449,1.449,0.915232980948689
"1992",0.3295,1.318,1.318,0.947313719219699
"1993",2.29226587301587,2.934,7.517,0.855252706536008
"1994",0.670190476190476,1.318,1.318,0.935790827510951
"1995",8.74405476190476,3.148,3.806,0.855298429602011
"1996",4.18370833333333,0.499,3.924,0.922780116026445
"1997",7.08835815018315,1.616,4.383,0.88779732529943
"1998",5.53560595238095,1.318,1.318,0.928576586903791
"1999",9.52051374458875,2.129,8.161,0.869800479432204
"2000",7.56323924963925,1.318,4.466,0.885079631643038
"2001",7.95988755411255,1.318,2.767,0.925070372768873
"2002",7.49493354978355,1.318,3.722,0.925445074750758
"2003",10.6368838744589,2.767,5.041,0.898955734668857
"2004",7.84705396825397,1.318,3.592,0.904847880196484
"2005",8.31919325396825,1.318,5.901,0.898101717039446
"2006",7.61175,1.318,3.078,0.921494655224055
"2007",13.5244214285714,2.767,6.573,0.888206924278008
"2008",10.7978666666667,1.318,2.767,0.907230909156732
"2009",11.5192757936508,1.318,2.767,0.911462174338179
"2010",16.7923718614719,1.318,5.898,0.85114546669128
"2011",11.65020995116,1.318,5.901,0.858279981854961
"2012",11.9753626984127,5.243,10.43,0.793353575100944
"2013",12.914362012987,1.616,2.934,0.905241633698081
"2014",11.5351784992785,3.925,6.199,0.801765062890399
"2015",14.3119408730159,3.148,4.466,0.835720911227491
"2016",8.76734494949495,1.318,6.68,0.908970174640095
"2017",13.8203761904762,1.318,1.318,0.911035080271138
"2018",0.194666666666667,0.584,0.584,0.950164270171097
"2019",10.8047761904762,1.449,3.425,0.902637647799672
"2020",10.7851404761905,6.198,11.348,0.754303582364245
