"year","n","n.var","b","b.var"
1970,0.51105844159606,0.0143101332563433,3.31026286012558,1.56521458035752
1971,0.276523646328651,0.00416398596415322,0.945693331845378,0.0724380014048947
1972,0.440361764669757,0.00670760209805563,1.28865074561698,0.0660964959168686
1973,0.976029126598432,0.109687931243199,3.87491545576431,1.12394585239854
1974,0.661541703524326,0.0180347758421621,3.29278146438386,0.572655901878481
1975,0.722587335863811,0.0144706854727379,3.81178326065423,1.01384225180239
1976,0.583509892427553,0.024657062870225,2.95283703448022,0.492800450656919
1977,0.919949819758808,0.02596717564996,4.4873098407608,1.07226196621128
1978,0.508622592077319,0.015112474748772,2.26218268729729,0.616436919221422
1979,0.322536941220469,0.00297684740138509,1.36292876926206,0.0635539706855298
1980,0.432196575719266,0.00687766363701676,1.27338858487715,0.0649907411372908
1981,0.627780854315458,0.00870748652263231,1.58018521004309,0.0754473970022912
1982,0.564730771050937,0.0115570844126229,1.79427023377152,0.249312974922642
1983,0.375882973338755,0.00658053752350343,1.14925425597128,0.0896790933745333
1984,0.640490700898876,0.00828956729862075,1.70770383235127,0.0957366147280619
1985,0.383555189793628,0.00492336248832255,1.37517807383567,0.127407750282212
1986,0.527364289275027,0.00802316884082009,1.84121481755246,0.161694683640699
1987,0.409374312735601,0.00316991502525308,1.17288045723586,0.0351288506001891
1988,0.468552588217179,0.0133094657315837,1.3202661775222,0.0938258566734477
1989,0.248877018408654,0.00580323024666908,0.55117745612307,0.023486517885861
1990,0.29271436544319,0.00688261566336333,0.354720465285659,0.0114728783814381
1991,0.387094741663306,0.00562036135279358,0.778160481284035,0.0338899072167646
1992,0.358087417190253,0.0105411098218495,0.320864416653516,0.00688036765601877
1993,0.462153599002869,0.00791185760766949,0.705784124078071,0.0349982099267345
1994,0.76940595940995,0.0209056546797423,0.518861088492019,0.0113091585914205
1995,1.22799324979639,0.0470715141826508,1.29598565744419,0.0723872785859349
1996,0.586063710631136,0.0050196232034962,0.872256528166615,0.0198567662892751
1997,0.760836275141302,0.0110716312652196,0.797650905958224,0.0283473715143978
1998,0.987553392855106,0.0185920485617275,1.47263373237397,0.060925914020772
1999,0.739130059524647,0.00806217105508903,0.559109639011726,0.00609128870738612
2000,0.824445704396981,0.0180331883685973,0.683431068973979,0.0204222184325286
2001,0.472321333470973,0.00668051060077799,0.444096793154652,0.00720941431371781
2002,0.522833985383211,0.00563218170116632,0.669922218382622,0.0130818113556346
2003,0.443560390781976,0.00500866900989055,0.78843490688882,0.0257375947032903
2004,0.324800694492876,0.00755371286472656,0.254762608158669,0.00919003569842832
2005,0.655400876620943,0.0201772673081001,0.791627010986204,0.031180997334557
2006,0.431291257535966,0.00527008291906173,0.470459785499833,0.0126174451910369
2007,0.507580102478816,0.00916506753002,0.512950973632128,0.0186930575881076
2008,0.390628722075242,0.00421808201370597,0.477531792706778,0.0076374529377067
2009,0.334682302038929,0.00542687646128339,0.385079787930826,0.00528037510815245
2010,0.226557108434608,0.00176871312854149,0.216231984298846,0.0014713045005535
2011,0.329326851842513,0.00304979909559264,0.450581794924444,0.00703506835857015
2012,0.171374850719389,0.0010728442892814,0.28855210946159,0.00769643558592767
2013,0.276828206581075,0.00711772007961936,0.251763665409001,0.00635722686178407
2014,0.263663862935075,0.00192987959394952,0.4150076175047,0.00972693776517056
2015,0.431328774024202,0.00499813345243122,0.339964029161454,0.00608376799709943
2016,0.355540304831627,0.00510214691613149,0.420166440469288,0.00668051354433074
2017,0.387510965210039,0.00706205555248681,0.652997039584684,0.0549103935707601
2018,0.4982255465632,0.00802567414504419,0.537174953684951,0.0146863430692618
2019,0.449408890500153,0.00605215610806401,0.523395872718126,0.0121661406310382
2020,0.485415062869591,0.00470380775734588,0.637806858422899,0.0134958285100617
