"year","area.occupied","D75","D95","Gini"
"1986",0.524666666666667,3.148,3.148,0.874160537256156
"1988",0.524666666666667,3.148,3.148,0.874160537256156
"1997",6.07963571428571,3.925,7.173,0.805281901224838
"1998",5.8987,3.148,8.073,0.826299685550951
"1999",3.4449880952381,5.243,6.243,0.811640246153463
"2000",5.32686984126984,3.925,8.096,0.793584297720046
"2001",6.61608333333333,3.925,7.073,0.801914737499654
"2002",6.23727936507937,3.148,7.073,0.791624661700874
"2003",8.76489682539682,3.148,9.51,0.771658928364441
"2004",8.50234722222222,3.148,3.148,0.808453424105704
"2005",9.28163690476191,3.148,7.073,0.785110896486311
"2006",6.24820833333333,3.925,7.073,0.788480775191166
"2007",7.05050833333333,3.148,4.466,0.832425239023029
"2008",8.32123333333333,3.148,8.391,0.786502586336164
"2009",8.19169444444444,3.925,7.073,0.788516609440607
"2010",5.08912575757576,3.148,7.073,0.837770155582049
"2011",6.2505467032967,3.925,5.362,0.80809689212775
"2012",6.66914444444444,3.925,7.073,0.792296970083663
"2013",4.96511666666667,3.925,7.073,0.806663350207289
"2014",2.48122222222222,3.925,8.391,0.778936576690096
"2015",3.40668253968254,3.925,6.243,0.797983093448961
"2016",3.01591558441558,3.148,3.148,0.863644350830232
"2017",1.7295,3.148,3.148,0.865783759565781
"2019",5.2162380952381,7.073,9.391,0.749519418449272
"2020",4.75334285714286,5.362,5.362,0.802647555548564
