"year","area.occupied","D75","D95","Gini"
"1970",0.6355,0.584,0.584,0.965018894630022
"1971",0.292,0.584,0.584,0.976654940837864
"1973",0.3005,0.601,0.601,0.975975375759514
"1974",0.2085,0.417,0.417,0.983330668372242
"1975",0.386166666666667,0.417,0.417,0.979588891774832
"1976",0.5865,1.134,1.134,0.957538940798758
"1977",1.751,3.148,3.732,0.853934461066588
"1978",0.635666666666667,0.687,0.687,0.962220513119734
"1979",1.78316666666667,2.264,3.35,0.894473805693723
"1980",1.02,1.582,1.582,0.933910305562156
"1981",0.791333333333333,1.288,1.288,0.944652811605269
"1982",1.16933333333333,0.601,2.374,0.952453767536687
"1983",0.901,1.344,1.344,0.939294478614708
"1984",2.60366666666667,4.909,6.491,0.851839247340696
"1985",3.17283333333333,2.264,5.575,0.871780054855042
"1986",3.31083333333333,1.582,5.385,0.90170059642369
"1987",3.00228333333333,1.582,5.066,0.894150043154072
"1988",0.8495,1.086,1.503,0.942394169277243
"1989",1.977,1.821,4.411,0.918527698396764
"1990",2.83566666666667,1.104,5.374,0.922371736477262
"1991",2.1605,1.086,1.773,0.939803772670832
"1992",3.16116666666667,3.35,5.295,0.890240806008059
"1993",0.785333333333333,1.154,1.154,0.934809969949893
"1994",2.9335,1.582,2.87,0.919748428256949
"1995",2.45538095238095,1.582,5.547,0.892783506909487
"1996",1.93275,1.999,2.583,0.914475716773601
"1997",2.65783333333333,1.271,3.701,0.921478299598351
"1998",2.94383333333333,1.582,2.87,0.917996838980201
"1999",3.8139,1.872,4.791,0.926786740373516
"2000",1.72104166666667,1.999,4.407,0.929984821009584
"2001",2.3685,1.086,1.086,0.951689286095631
"2002",1.489875,1.086,4.794,0.923450726598751
"2003",3.22535,2.736,6.106,0.886957048164877
"2004",2.47891666666667,2.24,5.753,0.88843886190885
"2005",4.18689682539683,3.086,6.368,0.878871031716424
"2006",4.38161666666667,4.43,8.888,0.834120056054581
"2007",1.96843333333333,3.148,5.846,0.84496092426824
"2008",6.01759166666667,1.582,4.932,0.896071870589989
"2009",4.10671666666667,1.582,3.846,0.886937114675815
"2010",2.25311666666667,1.582,1.582,0.933096976169664
"2011",3.75893095238095,4.73,9.685,0.815793761104833
"2012",4.59288333333333,2.668,5.3,0.873526386899051
"2013",7.5168,4.766,10.71,0.807019181993712
"2014",7.63626666666667,3.085,9.501,0.83474898254107
"2015",4.19903095238095,5.006,11.504,0.801600558961402
"2016",5.88168095238095,2.736,11.974,0.867058027467408
"2017",4.75505238095238,7.128,10.873,0.787802775881715
"2018",7.57614285714286,6.537,11.444,0.56413055928653
"2019",4.08788888888889,4.652,8.324,0.856921734439182
"2020",4.1195619047619,3.189,7.267,0.877868221668399
