"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0.000136091453456723,0,0,7.2400810889082e-05
7,0,0,0.000408274360370169,0,0,7.2400810889082e-05
10,0,0,0.000816548720740337,0,0.000342075256556442,0.000579206487112656
13,0.000959692898272553,0.000923076923076923,0.0029940119760479,0.00159341388925773,0.00148232611174458,0.00217202432667246
16,0.00479846449136276,0.00461538461538462,0.0125204137180185,0.0126145266232904,0.0103762827822121,0.0129597451491457
19,0.00959692898272553,0.0150769230769231,0.0295318454001089,0.0426238215376444,0.040478905359179,0.0516217781639154
22,0.0326295585412668,0.0335384615384615,0.071720195971693,0.0848492896029744,0.0976054732041049,0.112221256878077
25,0.0710172744721689,0.0655384615384615,0.151469787697333,0.150710397025627,0.163625997719498,0.166232261801332
28,0.151631477927063,0.0938461538461538,0.204545454545455,0.153366086841057,0.181185860889396,0.219084853750362
31,0.17658349328215,0.133846153846154,0.161404463799673,0.165582259992033,0.18939566704675,0.189979727772951
34,0.172744721689059,0.147692307692308,0.133233532934132,0.155490638693401,0.155416191562144,0.134520706631914
37,0.138195777351248,0.179076923076923,0.095264017419706,0.119638826185102,0.0954389965792474,0.0726180133217492
40,0.112284069097889,0.148307692307692,0.0669569951007077,0.0650644004780242,0.0409350057012543,0.0271503040834057
43,0.0575815738963532,0.0953846153846154,0.0367446924333152,0.0265568981542956,0.0148232611174458,0.00847089487402259
46,0.0335892514395393,0.0455384615384615,0.0194610778443114,0.0155357854202629,0.00706955530216648,0.0015928178395598
49,0.0211132437619962,0.0236923076923077,0.00802939575394665,0.00464745717700173,0.00136830102622577,0.000579206487112656
52,0.00863723608445298,0.00676923076923077,0.00340228633641807,0.00132784490771478,0.000456100342075257,7.2400810889082e-05
55,0.00575815738963532,0.00338461538461538,0.00108873162765378,0.000398353472314434,0,0
58,0.00287907869481766,0.00215384615384615,0.000272182906913446,0,0,0
61,0,0.000615384615384615,0,0,0,0
