"par.name","lm1.est","glm.poisson.est","glm.nb.est"
"(Intercept)",-0.697862715489043,-4.88393911686219,-5.75531162958603
"log(yearly.estimate)",0.0418899380570479,0.202842232418687,0.405290859196762
"as.factor(stratum)454",0.0501931507055569,-0.196902731893028,0.625162688041364
"as.factor(stratum)455",1.42454545275072,5.02989769452122,5.75283999894205
"as.factor(stratum)456",0.813082450588557,4.88836483524854,5.22880653204619
"as.factor(stratum)458",0.0569064609848305,1.17148675796264,2.09708479667211
"as.factor(stratum)464",0.436518442154134,4.22758550001711,3.55303342240302
"as.factor(stratum)474",0.0778165952940817,0.979000179197269,1.72963420193701
"as.factor(stratum)475",0.0401032380959289,0.301430903054287,0.760512907444693
"as.factor(stratum)476",0.0455452873662326,0.288369947975568,1.1621646971227
"as.factor(stratum)480",0.965595946535763,5.64810214294358,6.11136076290987
"as.factor(stratum)481",0.240132119899251,2.92694436814362,3.3700991131017
"as.factor(stratum)484",0.0394816890758093,-0.612052757611183,0.2270373686072
"as.factor(stratum)485",0.39321685188005,4.07714035332163,3.87679909538568
"as.factor(stratum)490",3.33432147610283,6.74758799545654,7.29888313696662
"as.factor(stratum)491",0.531731776145655,4.16866401767435,3.94303661786779
"as.factor(stratum)492",0.334600085515918,2.94970375083212,3.4827485401379
"as.factor(stratum)493",1.49429664124302,5.09876716747961,5.51891279406707
"as.factor(stratum)494",1.98813478856943,5.03368672030057,5.80495043096064
"as.factor(stratum)495",2.42338801894287,6.56096892983702,6.27285911121549
"log(yearly.estimate):as.factor(stratum)454",-0.0189072141902449,-0.0708211143023482,-0.256189556442506
"log(yearly.estimate):as.factor(stratum)455",0.19557080784847,-0.116012581453634,-0.277715482387812
"log(yearly.estimate):as.factor(stratum)456",0.330089114397934,-0.0383626787928646,-0.109711506329899
"log(yearly.estimate):as.factor(stratum)458",-0.0178227620826789,-0.210155099597698,-0.425199073758487
"log(yearly.estimate):as.factor(stratum)464",0.632334158348826,-0.0560926090503302,0.13519713782428
"log(yearly.estimate):as.factor(stratum)474",0.0127103159877868,-0.0878773451918372,-0.248061061811923
"log(yearly.estimate):as.factor(stratum)475",0.0288147248602222,-0.0445617678246072,-0.137600299678018
"log(yearly.estimate):as.factor(stratum)476",-0.0320263855800611,-0.164659730258896,-0.366202614061001
"log(yearly.estimate):as.factor(stratum)480",0.955242438006592,-0.110646717488314,-0.203209152366214
"log(yearly.estimate):as.factor(stratum)481",0.205876257806834,-0.0997122411309817,-0.182638680464214
"log(yearly.estimate):as.factor(stratum)484",-0.0419925543940594,-0.0871895153830482,-0.281632114867755
"log(yearly.estimate):as.factor(stratum)485",0.48615383134341,-0.00939095834182008,0.0772139964078556
"log(yearly.estimate):as.factor(stratum)490",0.854771167186258,-0.0204826851500294,-0.127461330438828
"log(yearly.estimate):as.factor(stratum)491",0.594020136646929,0.0143660099018496,0.0637488447747128
"log(yearly.estimate):as.factor(stratum)492",0.219351319033079,-0.0612850151064273,-0.167610416557848
"log(yearly.estimate):as.factor(stratum)493",0.983345515885604,-0.00929007542494526,-0.0927475388074287
"log(yearly.estimate):as.factor(stratum)494",1.23372025703539,0.180045674759388,0.00160442163962272
"log(yearly.estimate):as.factor(stratum)495",1.41948559836384,-0.0260484519223113,0.0416422779777563
