"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0.00531400966183575
7,0.000546746856205577,0.00033478406427854,0.000900630441308916,0.00162224797219003,0.00134048257372654,0.000483091787439614
10,0.00164024056861673,0.00836960160696351,0.0144100870609427,0.0308227114716107,0.0630026809651475,0.027536231884058
13,0.00765445598687808,0.0130565785068631,0.0165115580906635,0.0305909617612978,0.0462466487935657,0.0613526570048309
16,0.0300710770913067,0.0311349179779043,0.0513359351546082,0.072305909617613,0.0519436997319035,0.0492753623188406
19,0.0672498633132859,0.0622698359558085,0.085559891924347,0.111239860950174,0.112265415549598,0.0985507246376812
22,0.0841990158556588,0.0937395379979913,0.12728910237166,0.137891077636153,0.140415549597855,0.128985507246377
25,0.105522143247676,0.122865751590224,0.153707595316722,0.153650057937428,0.149798927613941,0.160386473429952
28,0.144341170038272,0.141948443254101,0.172620834584209,0.157126303592121,0.150469168900804,0.156521739130435
31,0.135593220338983,0.149983260796786,0.142900030021015,0.12468134414832,0.114946380697051,0.118840579710145
34,0.106615636960087,0.113491797790425,0.112278595016512,0.080648899188876,0.0864611260053619,0.0859903381642512
37,0.0863860032804811,0.0776699029126214,0.0612428700090063,0.0465816917728853,0.0412198391420912,0.0473429951690821
40,0.0552214324767633,0.0528958821560094,0.0285199639747823,0.021784472769409,0.0224530831099196,0.0265700483091787
43,0.0524876981957354,0.033478406427854,0.0135094566196337,0.0141367323290846,0.00904825737265416,0.0159420289855072
46,0.032258064516129,0.0304653498493472,0.0075052536775743,0.00602549246813442,0.00636729222520107,0.00917874396135266
49,0.0229633679606342,0.0217609641781051,0.00480336235364755,0.00556199304750869,0.00234584450402145,0.00483091787439614
52,0.0207763805358119,0.0174087713424841,0.00390273191233864,0.00278099652375435,0.00100536193029491,0.00193236714975845
55,0.0153089119737562,0.0117174422497489,0.0021014710297208,0.0018539976825029,0.000670241286863271,0.000483091787439614
58,0.0109349371241115,0.0107130900569133,0.000600420294205944,0.000463499420625724,0,0
61,0.00984144341170038,0.00368262470706394,0.000300210147102972,0.000231749710312862,0,0.000483091787439614
64,0.00546746856205577,0.00200870438567124,0,0,0,0
67,0.00382722799343904,0.000669568128557081,0,0,0,0
70,0.00109349371241115,0.00033478406427854,0,0,0,0
73,0,0,0,0,0,0
