"year","area.occupied","D75","D95","Gini"
"1985",0.2046,1.023,1.023,0.959106172049888
"1993",0.2046,1.023,1.023,0.959106172049888
"1995",1.753125,1.023,1.023,0.897330643266923
"1996",6.67083333333333,3.148,7.073,0.825440375941214
"1997",3.87370714285714,3.925,4.948,0.812466523426323
"1998",2.844725,3.148,8.096,0.777354630924596
"1999",5.34249404761905,3.925,6.266,0.822089430370168
"2000",3.9513126984127,7.073,8.096,0.754487423646164
"2001",2.14286666666667,3.925,3.925,0.840376659926784
"2002",3.55262222222222,3.148,3.148,0.859046644788811
"2003",4.80788333333333,3.148,8.096,0.783907225930469
"2004",4.43753888888889,3.925,9.414,0.804959651767271
"2005",7.77199404761905,3.925,8.096,0.773225725755231
"2006",5.22083333333333,3.148,8.51,0.7843180184679
"2007",4.698925,3.148,7.073,0.802587570778936
"2008",5.70416666666667,5.362,6.68,0.773577220242438
"2009",3.25272222222222,3.925,5.948,0.821663444694779
"2010",1.91765151515151,3.148,4.171,0.838570077716448
"2011",2.69290030525031,3.925,8.34,0.800610407260315
"2012",1.20027777777778,3.148,3.148,0.855098166400203
"2013",0.810625,1.437,1.437,0.882825001165438
"2015",0.470357142857143,1.616,1.616,0.929616741116906
"2016",0.689214285714286,3.148,3.148,0.866146511284209
"2017",0.524666666666667,3.148,3.148,0.874160537256156
"2019",0.732134920634921,1.437,4.585,0.860407020096209
"2020",2.12716785714286,5.362,5.362,0.812859684834108
