"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0
7,0.00689655172413793,0,0,0,0,0
10,0,0,0,0.00224971878515186,0.00390625,0.00813008130081301
13,0,0.00669344042838019,0,0.00449943757030371,0.015625,0.0121951219512195
16,0.00344827586206897,0.00937081659973226,0.00417827298050139,0.0112485939257593,0.048828125,0.0386178861788618
19,0.0172413793103448,0.0294511378848728,0.0403899721448468,0.0326209223847019,0.068359375,0.0548780487804878
22,0.0241379310344828,0.0589022757697456,0.0403899721448468,0.0449943757030371,0.080078125,0.101626016260163
25,0.0551724137931034,0.0535475234270415,0.0473537604456825,0.0539932508436445,0.064453125,0.158536585365854
28,0.0793103448275862,0.0455153949129853,0.0612813370473538,0.0652418447694038,0.083984375,0.128048780487805
31,0.0551724137931034,0.0589022757697456,0.0571030640668524,0.0517435320584927,0.0625,0.0894308943089431
34,0.0793103448275862,0.0481927710843374,0.0571030640668524,0.0607424071991001,0.05859375,0.0650406504065041
37,0.0448275862068966,0.0508701472556894,0.0571030640668524,0.0584926884139483,0.068359375,0.0691056910569106
40,0.0689655172413793,0.0655957161981258,0.0654596100278552,0.0607424071991001,0.0859375,0.0569105691056911
43,0.0413793103448276,0.07095046854083,0.0933147632311978,0.0708661417322835,0.072265625,0.0304878048780488
46,0.0517241379310345,0.0856760374832664,0.0891364902506964,0.0911136107986502,0.07421875,0.0223577235772358
49,0.0413793103448276,0.0829986613119143,0.0988857938718663,0.0899887514060742,0.0625,0.032520325203252
52,0.0896551724137931,0.0682730923694779,0.0738161559888579,0.0742407199100112,0.05078125,0.0304878048780488
55,0.0586206896551724,0.0669344042838019,0.064066852367688,0.0596175478065242,0.03125,0.0223577235772358
58,0.0310344827586207,0.0655957161981258,0.0501392757660167,0.0607424071991001,0.03515625,0.032520325203252
61,0.0551724137931034,0.0374832663989291,0.0389972144846797,0.0393700787401575,0.009765625,0.0223577235772358
64,0.0758620689655172,0.0294511378848728,0.0278551532033426,0.0247469066366704,0.015625,0.0121951219512195
67,0.0310344827586207,0.0281124497991968,0.020891364902507,0.0191226096737908,0.00390625,0.00609756097560976
70,0.0310344827586207,0.0187416331994645,0.00696378830083565,0.00899887514060742,0.001953125,0.0040650406504065
73,0.0482758620689655,0.00669344042838019,0.00417827298050139,0.00899887514060742,0,0
76,0.00344827586206897,0.00669344042838019,0.00139275766016713,0.00224971878515186,0,0
79,0.00344827586206897,0.00267737617135207,0,0.00112485939257593,0.001953125,0.00203252032520325
82,0,0.00133868808567604,0,0.00224971878515186,0,0
85,0.00344827586206897,0.00133868808567604,0,0,0,0
88,0,0,0,0,0,0
91,0,0,0,0,0,0
94,0,0,0,0,0,0
97,0,0,0,0,0,0
100,0,0,0,0,0,0
