"year","area.occupied","D75","D95","Gini"
"1970",10.8306333333333,11.167,20.965,0.636321462856961
"1971",10.6980833333333,7.013,16.101,0.762071029909328
"1972",12.3770333333333,15.049,22.351,0.597587609756323
"1973",10.6863666666667,10.569,20.894,0.661932906697799
"1974",10.5341738095238,10.538,22.758,0.679015471533639
"1975",13.5114333333333,11.384,24.284,0.653573268249887
"1976",16.8509166666667,11.892,20.402,0.63721775949157
"1977",15.7898238095238,16.302,33.08,0.540418675400273
"1978",13.14345,10.953,25.869,0.680683260432732
"1979",9.79023333333333,11.109,21.359,0.589817005882736
"1980",13.5814261904762,11.461,19.766,0.667896068063375
"1981",11.5638214285714,12.901,20.369,0.582707145000577
"1982",15.1172761904762,14.034,25.247,0.536871361115384
"1983",11.8053333333333,11.609,25.265,0.568691065315293
"1984",10.1512333333333,10.068,23.826,0.632157682405774
"1985",10.7183666666667,9.096,21.229,0.723364229381682
"1986",11.6570857142857,11.328,21.563,0.604181908046629
"1987",11.395625,10.549,22.912,0.652219870652024
"1988",13.364475,11.126,23.468,0.685126810688947
"1989",9.76261666666667,9.305,13.663,0.690718753252864
"1990",9.14015992063492,4.925,15.65,0.755949826578571
"1991",11.1332873015873,4.925,15.02,0.737845623521217
"1992",7.33391666666667,7.382,15.1,0.729274723246918
"1993",11.5901043650794,9.655,20.125,0.684109648674865
"1994",8.53944047619047,5.19,11.21,0.7662642787534
"1995",10.8212238095238,10.046,19.157,0.720420857416096
"1996",9.07375833333333,8.48,15.84,0.703743783363393
"1997",9.52388214285714,10.37,18.516,0.675638955040825
"1998",11.5081285714286,8.019,17.198,0.695030914612354
"1999",8.66457738095238,8.118,15.991,0.691597128461792
"2000",7.00653015873016,3.925,10.804,0.786173891494582
"2001",6.95969047619048,5.243,16.15,0.748394839778289
"2002",6.98473492063492,5.19,15.988,0.747839723886033
"2003",8.88239444444444,4.736,13.182,0.745517022140461
"2004",7.0211619047619,7.073,14.211,0.717337503770057
"2005",8.67700277777778,13.601,23.734,0.625887066705528
"2006",7.48318333333333,5.243,13.789,0.763643046276409
"2007",8.8603,6.243,17.795,0.704289888837309
"2008",8.607175,8.391,12.605,0.701942729579912
"2009",5.48366388888889,7.507,15.135,0.710527930013872
"2010",6.91913409090909,6.422,15.252,0.737468312060559
"2011",6.15354084249084,5.174,15.19,0.737193865363132
"2012",3.36190833333333,6.362,9.82,0.779481589410808
"2013",6.58638603896104,6.68,13.315,0.732086808254012
"2014",4.39912575757576,1,13.271,0.849726929116792
"2015",5.1341130952381,6.68,9.031,0.756244768722925
"2016",4.20223225108225,2.318,11.459,0.831907306898343
"2017",4.37919285714286,5.362,10.828,0.770706375289897
"2018",0.914166666666667,2.105,2.638,0.858644474650681
"2019",7.1430619047619,6.243,15.63,0.744890648263738
"2020",4.40741785714286,8.924,16.428,0.67073235028279
