"year","area.occupied","D75","D95","Gini"
"1970",3.4081,1.562,2.698,0.936982269578775
"1971",2.798,1.562,2.665,0.933116020352006
"1972",3.03583333333333,1.801,3.449,0.936551015891929
"1973",2.21975,1.76,3.01,0.934803312271055
"1974",3.20066666666667,1.249,4.67,0.935051720503813
"1975",3.121,1.456,3.328,0.938815115118823
"1976",1.19116666666667,0.345,1.269,0.959152331232902
"1977",1.06133333333333,0.345,1.368,0.97105900622413
"1978",1.45533333333333,1.415,1.76,0.955694251105228
"1979",2.01116666666667,0.924,2.245,0.950984722629039
"1980",2.54366666666667,1.415,2.989,0.939289578914707
"1981",0.557916666666667,0.345,0.836,0.967490722989716
"1982",1.68083333333333,0.924,2.206,0.943680112007945
"1983",2.08933333333333,0.791,2.206,0.954050736176947
"1984",3.21306666666667,2.292,2.898,0.933932853274279
"1985",2.20125,1.415,3.173,0.934670531272099
"1986",2.66583333333333,0.924,5.685,0.924048082551972
"1987",2.63158333333333,0.924,2.802,0.945911233779035
"1988",1.98425,1.415,3.042,0.94468304124447
"1989",2.04983333333333,1.415,1.874,0.942866867841923
"1990",2.21116666666667,0.491,2.989,0.952709819476149
"1991",0.499,0.233,0.233,0.98310004843725
"1992",1.36533333333333,0.924,1.415,0.952581726598952
"1993",2.1876,1.415,2.438,0.937927306889904
"1994",2.09416666666667,0.924,1.947,0.948850130258567
"1995",2.3515,0.924,1.947,0.950662674498275
"1996",1.92966666666667,0.491,1.674,0.967994081487021
"1997",1.54833333333333,0.924,1.641,0.948788703183624
"1998",2.39183333333333,1.183,2.293,0.956176740483767
"1999",2.5075,1.456,2.32,0.939120487681979
"2000",2.367,1.415,2.18,0.940293458660259
"2001",2.01093333333333,1.456,2.18,0.944607191140529
"2002",2.3935,1.15,4.179,0.934302574119209
"2003",1.9479,1.415,2.18,0.946154963758286
"2004",1.64883333333333,1.456,1.801,0.950468438217631
"2005",1.4085,0.924,1.415,0.953769704439758
"2006",2.80916666666667,1.456,2.518,0.947420200707741
"2007",2.24641666666667,0.924,2.439,0.94390888890171
"2008",1.78504166666667,0.924,4.373,0.93009016652652
"2009",2.38816666666667,1.15,2.32,0.959703022625373
"2010",1.43283333333333,0.717,2.672,0.964441653290865
"2011",1.48543333333333,1.641,2.399,0.936623613612409
"2012",1.79366666666667,1.415,2.439,0.939203598226918
"2013",1.24733333333333,0.836,1.76,0.959480347858895
"2014",1.42166666666667,1.533,2.324,0.940561682890234
"2015",1.59666666666667,0.924,2.76,0.947566476018656
"2016",1.20016666666667,0.571,1.062,0.967526541644655
"2017",1.3075,0.724,3.412,0.943402156063689
"2019",1.24345714285714,1.966,3.028,0.925560978021119
"2020",2.37333333333333,0.924,1.76,0.955218671558648
