"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0,0,0,0,0
7,0,0,0,0,0,0
10,0,0.0250521920668058,0,0.025089605734767,0.0327455919395466,0.045045045045045
13,0.0072289156626506,0.0125260960334029,0.0294117647058824,0.039426523297491,0.0151133501259446,0.0585585585585586
16,0.00240963855421687,0.0167014613778706,0,0.0645161290322581,0.017632241813602,0.036036036036036
19,0.0168674698795181,0.0125260960334029,0.0588235294117647,0.039426523297491,0.0327455919395466,0.0345345345345345
22,0.0192771084337349,0.0104384133611691,0.0392156862745098,0.0501792114695341,0.0277078085642317,0.039039039039039
25,0.0265060240963855,0.0250521920668058,0.0588235294117647,0.0573476702508961,0.0302267002518892,0.0405405405405405
28,0.0168674698795181,0.0187891440501044,0.0392156862745098,0.028673835125448,0.0403022670025189,0.042042042042042
31,0.036144578313253,0.0250521920668058,0.0392156862745098,0.0752688172043011,0.0604534005037783,0.0555555555555556
34,0.0192771084337349,0.0271398747390397,0.0294117647058824,0.0752688172043011,0.0881612090680101,0.0585585585585586
37,0.0289156626506024,0.0354906054279749,0.00980392156862745,0.0573476702508961,0.0755667506297229,0.0840840840840841
40,0.0650602409638554,0.0354906054279749,0.0294117647058824,0.0645161290322581,0.0806045340050378,0.0690690690690691
43,0.0746987951807229,0.0459290187891441,0.0294117647058824,0.039426523297491,0.0705289672544081,0.0735735735735736
46,0.0963855421686747,0.0668058455114822,0.0686274509803922,0.0537634408602151,0.0730478589420655,0.0585585585585586
49,0.132530120481928,0.123173277661795,0.0784313725490196,0.0645161290322581,0.115869017632242,0.0840840840840841
52,0.183132530120482,0.189979123173278,0.137254901960784,0.10752688172043,0.120906801007557,0.114114114114114
55,0.125301204819277,0.133611691022964,0.137254901960784,0.0645161290322581,0.0780856423173804,0.0660660660660661
58,0.0987951807228916,0.108559498956159,0.0686274509803922,0.0752688172043011,0.0302267002518892,0.0285285285285285
61,0.0385542168674699,0.0793319415448852,0.127450980392157,0.014336917562724,0.0100755667506297,0.00750750750750751
64,0.0072289156626506,0.00626304801670146,0.0196078431372549,0.003584229390681,0,0.003003003003003
67,0.00240963855421687,0,0,0,0,0
70,0.00240963855421687,0,0,0,0,0
73,0,0,0,0,0,0.0015015015015015
76,0,0,0,0,0,0
79,0,0,0,0,0,0
82,0,0,0,0,0,0
85,0,0,0,0,0,0
88,0,0,0,0,0,0
91,0,0.00208768267223382,0,0,0,0
94,0,0,0,0,0,0
