"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,4.82206577297714e-05,2.27350233033989e-05,0.000105920982946722,0.0017451600893522,0.0040004275266059,0.00299918883149042
7,0.000940302825730543,0.00582016596567011,0.00307170850545493,0.0128211094564408,0.0244758981875926,0.0221363616957691
10,0.00687144372649243,0.0379220188700693,0.0525191540444162,0.0258051005212211,0.0566014688592674,0.017162617939632
13,0.0210724274279101,0.0559054223030579,0.0556261695441867,0.0463514519731943,0.0554563083077581,0.0204499850574222
16,0.0477384511524737,0.0864158235762192,0.0887088232178795,0.0851870811615786,0.0858565037484922,0.0580412415147505
19,0.0968994117079757,0.0995794020688871,0.101825371606115,0.110643149664929,0.132197334066236,0.11564487896512
22,0.14340823608834,0.0780720700238718,0.106221092398404,0.112597728965004,0.154749362527293,0.253020535371216
25,0.162672388851384,0.0978288052745254,0.137308900893267,0.136843819806404,0.136518406547265,0.253052555180805
28,0.133257787636223,0.143730817324088,0.17764714189881,0.13216679076694,0.124944650573344,0.134525893352688
31,0.129448355675571,0.141866545413209,0.136514493521167,0.15711094564408,0.0962698303635503,0.0593220338983051
34,0.113173883691774,0.106036148687052,0.0742506090456519,0.114598845867461,0.0692745789626372,0.0326922255902318
37,0.082071559456071,0.070387632147323,0.0365780461109346,0.0446528294862249,0.0409204037072664,0.0185287964820903
40,0.0421448548558202,0.0505626918267591,0.020884087137662,0.012448808637379,0.0144900981784313,0.00878410109721214
43,0.015189507184878,0.021143571672161,0.00713201285174593,0.00490971705137751,0.00322171835157956,0.00229475302053537
46,0.00419519722249011,0.0040240991247016,0.001076863326625,0.00160554728220402,0.000870322019147084,0.000640396191777313
49,0.000699199537081686,0.000659315675798568,0.000476644423260248,0.000325763216679077,0.000137419266181119,0.000352217905477522
52,0.000144661973189314,2.27350233033989e-05,3.53069943155739e-05,0.000116344005956813,0,0.000256158476710925
55,0,0,1.7653497157787e-05,6.98064035740879e-05,0,7.47128890406865e-05
58,2.41103288648857e-05,0,0,0,0,1.06732698629552e-05
61,0,0,0,0,1.52688073534576e-05,1.06732698629552e-05
