"year","n","n.var","b","b.var"
1970,0.13560923605851,0.00227096413124123,0,0
1971,0.0185039907792346,0.00019607836492087,0,0
1972,0.0477094659417974,0.00227608188956489,0.0039757888284831,1.58061242330895e-05
1973,0.00961912556318223,4.99458522348246e-05,0,0
1974,0.331108031362737,0.00948263798596209,0,0
1975,0.0152929902640088,0.000233872579479983,0,0
1976,0.00272603311658316,7.43080250444624e-06,0,0
1977,0,0,0,0
1978,0.0419275523314201,0.000685626931179721,0,0
1979,0.0276579250420551,0.000171220198280508,0,0
1980,0.0593966270399007,0.000492317468659303,0,0
1981,0.0522017297818285,0.000895974523658676,0.0039757888284831,1.58061242330895e-05
1982,0.267684983124388,0.00368091031976662,0,0
1983,0.130032300340281,0.00252476333732938,0,0
1984,0.0853211942292949,0.00104958173782514,0.00496973603560388,2.46973105440778e-05
1985,0.143339745302539,0.00129820246897483,0,0
1986,0.162108799387999,0.00341721132957865,0.00350804896630861,1.23056857665849e-05
1987,0.143652419069442,0.00267777924273813,0.00496973603560388,2.46973105440778e-05
1988,0.194810053690811,0.00658754579284944,0.0114697426980066,0.000131552490156998
1989,0.108174487690623,0.00145226697469028,0.00354919910081077,1.25960840070941e-05
1990,0.102414548904806,0.0019672707757215,0.00559095304005437,3.12575336573484e-05
1991,0.228931054262923,0.00766027302491738,0,0
1992,0.167780565594715,0.00528980761064611,0.00993947207120776,3.29297473921037e-05
1993,0.457002683424479,0.0453675464099449,0,0
1994,0.442834582634778,0.0168158272195038,0.00534715253502126,2.85909653440537e-05
1995,0.250977913830013,0.00328578546761559,0.00776729250800306,5.89669359779315e-06
1996,0.864215559291834,0.0580683740906053,0.0294002535056741,8.7496838592588e-05
1997,0.195467021727263,0.00403135875184575,0.0410812619861739,0.00128456803645081
1998,0.43259686750791,0.0458227052476254,0.021461021241101,0.000120853673122291
1999,0.241467224878516,0.00433062072813696,0.00888949411859966,9.87749683372505e-06
2000,0.152569877868225,0.00232659446269173,0.0102750043167459,2.00173627072372e-05
2001,0.0944199658241672,0.000830032508258628,0.00619005777995149,4.94630082573773e-06
2002,0.154188187337804,0.000653618553207873,0.00800964091739958,2.23256553966681e-06
2003,0.160462776619473,0.00214809508577088,0.00708052873861232,7.8500753882481e-06
2004,0.265181229776158,0.0102453301983947,0.00788347479374045,9.03071727748757e-06
2005,0.35599157882339,0.00961067945715601,0.0101547384032015,7.85804304861087e-06
2006,0.402263383507262,0.00955452858966911,0.0180138903445915,2.81070993452153e-05
2007,0.173939805806082,0.00289505618883406,0.00781081452998547,8.80985510084113e-06
2008,0.422892205014873,0.0224804907143344,0.0130964007643718,6.39663716505797e-05
2009,0.269965585019831,0.00528271113138516,0.0089116186326844,7.08990855874021e-06
2010,0.329911010186306,0.013848483555738,0.0104917917989102,1.14001820665909e-05
2011,0.76257487425272,0.0582769732690222,0.0179608603994104,2.70626877102924e-05
2012,0.392906750305927,0.0159985462778689,0.0098719923665654,8.90857354574973e-06
2013,0.523547980871637,0.0324401284498758,0.0163455481160187,2.84408572129269e-05
2014,0.216405759018441,0.00754088056056146,0.0106760399398461,3.21686259836108e-05
2015,0.232155299678004,0.00408743318014991,0.00822796549055564,7.15930022638743e-06
2016,0.264082693180332,0.00776049843574809,0.0141456139033001,2.58425078124253e-05
2017,0.1531566236734,0.00148499467763879,0.00488417180023084,2.18228399565653e-06
2018,0.0599997298135123,0.000391961983838425,0.00247709834818412,8.10063826561209e-07
2019,0.495970658146878,0.0400883375049024,0.0186574243730882,7.43270401513368e-05
2020,0.430657845111214,0.0210652669569662,0.0140789383332425,2.33786647081764e-05
