"year","area.occupied","D75","D95","Gini"
"1970",31.8836904761905,13.078,23.335,0.580735247452392
"1971",33.89645,11.444,24.334,0.592814275052268
"1972",34.0477,9.814,23.952,0.622074137461518
"1973",31.64755,11.882,31.646,0.582696018386342
"1974",37.0110761904762,11.456,25.137,0.60079690343328
"1975",33.3534,9.828,25.763,0.615370495676296
"1976",28.2636166666667,10.138,15.619,0.655358823376481
"1977",28.3615142857143,9.522,27.452,0.604006397742671
"1978",36.2945904761905,13.222,29.613,0.566836550121861
"1979",34.2039166666667,10.795,24.688,0.636246837188627
"1980",32.8702,6.859,19.999,0.683654972915575
"1981",29.9724023809524,10.126,20.872,0.623810184623219
"1982",32.2586904761905,9.331,28.367,0.632753918047978
"1983",32.900080952381,11.575,23.279,0.603621755521813
"1984",32.089680952381,12.893,25.847,0.576023520366235
"1985",28.5767047619048,8.308,20.394,0.708993949427232
"1986",29.8211595238095,12.161,25.38,0.555959719661307
"1987",29.4775607142857,11.444,24.498,0.565248232778815
"1988",28.6931,14.076,28.544,0.535445084670942
"1989",28.5203547619048,8.013,23.656,0.701487524807025
"1990",30.3098,11.811,24.678,0.622367779826631
"1991",29.5906551587302,11.39,22.882,0.583894700549834
"1992",28.1645845238095,13.078,27.253,0.572500387978225
"1993",26.9830337301587,12.413,25.8,0.543677886520557
"1994",28.5126773809524,14.945,29.278,0.530592207910541
"1995",40.9071678571429,10.851,27.637,0.587093162436652
"1996",38.1346702380952,10.721,28.541,0.585586741924224
"1997",35.7515717032967,9.828,25.668,0.622571864084292
"1998",37.8711916666667,10.533,22.459,0.596531613612937
"1999",37.9876544372294,11.342,29.135,0.610338500534509
"2000",39.8103893939394,11.161,25.501,0.601464042799924
"2001",35.6857534632035,13.467,25.83,0.54019485328338
"2002",36.4150877705628,9.414,24.253,0.621212908629717
"2003",32.9853862554113,8.096,20.38,0.706521219517583
"2004",33.549025,7.882,19.371,0.688622419018351
"2005",34.6754484126984,10.414,27.801,0.594310692823723
"2006",36.1909938311688,4.948,16.394,0.733874723346949
"2007",37.0905952380952,6.564,24.6,0.65163207255171
"2008",39.05985,11.007,27.153,0.622139118953307
"2009",36.612094047619,12.327,27.614,0.566274036829886
"2010",33.5380615800866,9.414,26.959,0.63862175501994
"2011",35.971173015873,11.161,26.847,0.648295096136271
"2012",32.9574095238095,10.007,22.588,0.629063117627032
"2013",29.4472677489177,2.934,13.467,0.810680060093122
"2014",31.0157561688312,13.271,26.15,0.55829051894218
"2015",27.1230765873016,6.564,18.815,0.728989975033877
"2016",25.1211246031746,9.712,21.822,0.638929845099454
"2017",21.6640595238095,6.266,15.84,0.733825925256461
"2018",5.21810714285714,1.478,6.537,0.723253324241136
"2019",23.1316047619048,10.007,15.498,0.675123031819008
"2020",24.6878333333333,9.096,18.76,0.657389184396724
