"year","area.occupied","D75","D95","Gini"
"1999",21.4947462121212,9.533,17.188,0.660706501563504
"2000",23.3922787878788,10.051,19.862,0.627785755293995
"2001",18.1808273809524,12.937,16.648,0.596530617528748
"2002",19.2315278499279,11.443,16.486,0.681469332915732
"2003",20.4521176406926,12.071,18.345,0.638364362691531
"2004",11.2102170634921,8.096,13.456,0.71652832337308
"2005",20.4720773809524,12.662,19.462,0.594427049677434
"2006",18.726428030303,9.414,16.682,0.646182562952981
"2007",18.0123047619048,8.096,17.035,0.668048365989159
"2008",21.3159833333333,10.959,18.232,0.622716044073654
"2009",21.348521031746,9.096,15.422,0.657185131869188
"2010",20.3942726190476,11.356,17.452,0.652249106374431
"2011",19.5294563492063,12.347,16.754,0.611861419016099
"2012",18.2931369047619,10.352,16.685,0.636068317829696
"2013",18.0037272727273,11.161,18.149,0.679171494139584
"2014",12.4863923160173,10.288,17.126,0.687111293442627
"2015",14.2501063492063,10.523,16.34,0.641988955763205
"2016",14.1080746753247,10.488,13.406,0.680463528614353
"2017",14.0384976190476,7.491,13.541,0.717811395438202
"2018",0.323428571428571,2.264,2.264,0.806801211759184
"2019",15.3592888888889,8.01,15.868,0.716607059673681
"2020",18.577419047619,9.202,14.664,0.669609678631927
