"year","n","n.var","b","b.var"
1970,10.2949202128878,39.5556756180776,13.6066641488127,63.9476362056216
1971,2.55394581437535,0.314991531217078,2.50470928594759,0.167665314064888
1972,3.09928217581162,0.762031975787203,4.21431219012077,0.774530040652293
1973,7.20157962709038,8.0638189292603,8.21560904753951,6.72266803190434
1974,6.9793864385535,4.70630690535265,6.57941641904972,1.9016041467228
1975,9.87675066447748,21.0013339572073,9.60459436008352,10.4594092531134
1976,4.63319721897018,1.30432183352114,4.82491090081259,0.801320509269046
1977,5.03925535442308,1.72848319683542,7.06875432899706,2.78508305597891
1978,4.54476834062509,0.895822529778387,6.31140578872143,1.95564567289116
1979,2.83177064550272,0.129297702259611,4.14124950737772,0.325863474850007
1980,2.26195652026892,0.400111294591204,3.54871984767871,0.445353839489554
1981,7.50850484752542,7.60269085936004,7.61746300004431,4.10780048745549
1982,8.05542338009896,5.43018051072961,7.36783791357655,1.96511902351551
1983,17.7009930775788,11.6317980122026,16.2637829174803,18.3138961357493
1984,10.4443311360672,5.95868987795244,12.5433185796226,6.8497484926757
1985,13.9055877998019,10.879704086289,13.881859895084,7.70943103159667
1986,16.7409507275366,7.00240097314613,16.2447551833439,7.28755197549432
1987,7.76158097303037,1.7170129628518,9.99058404950599,3.13977443439319
1988,7.77714490098457,3.30077760496419,7.91117508311138,3.57996359845064
1989,8.67714701631755,4.26796996716052,6.99555323443725,1.27265407532365
1990,7.85557069717653,3.7191876802513,9.41385895410276,9.42365196748679
1991,9.63450446154415,5.06466518514522,10.2256694453581,14.4816142661957
1992,14.7025198163648,2.69659860755425,11.9014417737413,3.89721518168379
1993,6.70614392024236,1.70991548878124,5.54104520582011,1.18269870978181
1994,5.6077781711891,0.385481127056422,3.79036871184309,0.143305015484604
1995,8.24791618956943,2.7980477471594,6.54305286401688,0.973744972253583
1996,8.7464386861552,0.902859941162215,8.88743746577243,1.18179060807952
1997,7.52373113077322,8.70712622685038,5.031991831596,2.33592880358173
1998,4.49662535888683,0.909657320996682,3.20171230750425,0.690119370722161
1999,3.9323438742285,0.250687559217876,3.49278168803172,0.224749352589916
2000,6.75963871820466,0.869180314404046,4.24656330323122,0.327351560509265
2001,8.69072408524331,6.14715896401033,8.05058758617774,3.62404977682095
2002,3.86839253788287,1.07275746238337,3.74922953822369,1.02747499436401
2003,3.64399298415177,0.506877984977477,2.53358050139934,0.158610131054649
2004,2.13090154637996,0.322566969990492,1.38033798955392,0.0783772768578119
2005,6.08227977332972,2.59320396975734,5.68879274845235,3.48607106213814
2006,3.72231058630695,1.11418883050033,2.59781814945585,0.536260957477017
2007,3.96733164072864,1.31486426818842,2.3672867678504,0.355983728020727
2008,5.75118981129663,1.72598307653758,5.05432176343625,1.11124600324251
2009,6.73011910938215,3.05094465769387,6.12888510763391,3.06983433723503
2010,5.97558738892899,0.786000298686249,4.67987053090159,1.23682161833559
2011,4.00424634229609,0.606352674974944,3.34265624810689,0.334137839233468
2012,2.2021683273253,0.0819732655384874,2.35360930837551,0.170565181781059
2013,3.24213843887919,0.715597406009617,2.43208581295284,0.564823928817712
2014,2.62736775167829,0.512595843185553,3.00513221653886,1.24508919394082
2015,4.81430888838899,0.882490793560167,2.88215122312606,0.21857323891748
2016,7.7467454760372,12.92662118673,3.88083833133973,1.65807496706347
2017,2.53451604839564,0.165056829441172,2.56570152016784,0.193810647476338
2018,1.22300214778251,0.0576908386028362,1.17918503516226,0.121861247586658
2019,1.85386925779122,0.134551342487161,2.15031295873583,0.379969635545532
2020,2.47559154292945,0.111174585116319,2.19495070771023,0.114600069969807
