"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0.000185219485089831,0,0,0,0.000249283310482363
7,0.000196347928529354,0.000555658455269494,0.00264805007221955,0.00611043217420287,0.00122710141116662,0.000186962482861772
10,0.000196347928529354,0.00518614558251528,0.0207029369282619,0.0522164203977336,0.0225260759049873,0.00860027421164153
13,0.00098173964264677,0.00518614558251528,0.0110736639383727,0.0208865681590934,0.0134981155228329,0.016452698491836
16,0.00451600235617514,0.00611224300796444,0.0098700048146365,0.038884568381291,0.0127092646156543,0.0125264863517388
19,0.00706852542705674,0.0103722911650306,0.0281656234954261,0.0408843461837574,0.0205101235866421,0.0213137230462421
22,0.0123699194973493,0.0157436562326357,0.0324987963408763,0.0736584823908455,0.0458410027171531,0.0585192571357348
25,0.0265069703514628,0.0359325801074273,0.0934039480019258,0.141206532607488,0.0985187132965203,0.11703851427147
28,0.0581189868446888,0.0598258936840156,0.105681271064035,0.160315520497722,0.164431589096327,0.150567119531347
31,0.0942470056940899,0.103167253195036,0.124939817043813,0.137540273302966,0.190463669033219,0.185092858033155
34,0.126840761829963,0.122244860159289,0.130717380837747,0.132763026330408,0.187045315102112,0.19830487348872
37,0.122913803259376,0.128357103167253,0.125421280693308,0.0909898900122209,0.119730037689543,0.133054966969961
40,0.115845277832319,0.120207445823301,0.0965334617236399,0.0522164203977336,0.069594180033307,0.0671195313473763
43,0.112900058904379,0.102982033709946,0.0818488204140587,0.0268859015664926,0.0345341397142607,0.0213760438738626
46,0.0946397015511486,0.0855714021115021,0.0510351468464131,0.0118875680479947,0.0137610658252257,0.00716689517636794
49,0.0775574317690948,0.0679755510279681,0.0329802599903707,0.00611043217420287,0.0038566044350951,0.00218122896672068
52,0.0710779501276261,0.0568623819225783,0.0252768415984593,0.00311076547050328,0.00122710141116662,0.000249283310482363
55,0.0420184567052818,0.0422300426004816,0.0168512277323062,0.00266637040328852,0.000350600403190464,0
58,0.0215982721382289,0.0240785330616781,0.00794415021665864,0.00133318520164426,0.000175300201595232,0
61,0.00863930885529158,0.00629746249305427,0.00192585459797785,0.000222197533607377,0,0
64,0.00157078342823483,0.000555658455269494,0.000481463649494463,0.000111098766803688,0,0
67,0.000196347928529354,0.000370438970179663,0,0,0,0
