"year","area.occupied","D75","D95","Gini"
"1970",8.95125,1.344,5.309,0.90050610437619
"1971",11.2187833333333,2.383,12.691,0.816575749022884
"1972",8.94108333333333,1.582,6.151,0.906142555219908
"1973",11.7832833333333,4.377,11.382,0.821907904970056
"1974",9.26126666666667,3.861,14.033,0.80481446507066
"1975",9.72566666666667,3.976,12.728,0.814179327677187
"1976",13.16635,0.92,11.563,0.870625944534223
"1977",16.9718142857143,1.582,11.372,0.856546176408651
"1978",14.5254,4.38,13.028,0.841716598259223
"1979",11.5831666666667,4.533,12.046,0.821520545076623
"1980",13.9092333333333,1.344,5.042,0.881489496267152
"1981",13.2448333333333,7.15,15.301,0.762045795420253
"1982",14.1039928571429,1.582,8.066,0.886529918393163
"1983",17.2548928571429,5.039,19.018,0.795793862498702
"1984",16.41635,6.315,14.419,0.76027592436352
"1985",22.1140166666667,4.285,10.519,0.839052274039229
"1986",21.3147857142857,9.589,19.098,0.673821210131076
"1987",22.1863154761905,3.955,17.789,0.816075455450736
"1988",19.3204964285714,6.244,20.529,0.763103737711704
"1989",18.9998845238095,6.514,17.045,0.740542079136837
"1990",20.4804972222222,2.398,9.997,0.860035526783195
"1991",23.0038361111111,10.961,23.669,0.641721442207827
"1992",24.4560154761905,14.419,27.547,0.620076010858594
"1993",25.1837317460317,4.867,16.565,0.779051527268923
"1994",23.0149238095238,10.301,24.439,0.659717193182322
"1995",21.3161738095238,8.137,19.182,0.749681159053849
"1996",21.8189761904762,2.264,12.368,0.824189208763455
"1997",21.4225205128205,10.636,24.605,0.687579684627269
"1998",16.2333130952381,11.342,23.225,0.664562325199034
"1999",19.6244519480519,7.308,20.526,0.738170709403605
"2000",20.7928558441558,6.222,21.374,0.766035419345836
"2001",22.7199011904762,7.349,17.237,0.740473099794204
"2002",19.1010138528139,6.235,19.039,0.770873372217288
"2003",15.3645241341991,1.582,12.516,0.842709207806126
"2004",12.394975,5.721,12.578,0.79280472473715
"2005",10.721525,1.249,8.168,0.886773141511621
"2006",12.6217305194805,2.264,3.846,0.867900223635084
"2007",11.3962095238095,2.344,5.629,0.89650718321373
"2008",12.3419916666667,1.344,7.342,0.87457475810001
"2009",17.3843726190476,0.92,6.187,0.895214860780674
"2010",15.7118535714286,3.86,16.681,0.807713434598176
"2011",20.1945477411477,1.232,9.511,0.854519738270948
"2012",18.9641297619048,0.92,9.039,0.908640454649799
"2013",20.0294336580087,0.499,10.461,0.885349692686108
"2014",18.0442134199134,8.492,18.02,0.735246672732192
"2015",14.8817380952381,3.46,14.81,0.822871715302651
"2016",18.9089007936508,3.513,11.856,0.842261689949471
"2017",18.0189571428571,6.232,22.185,0.709364007640517
"2018",10.4589380952381,5.19,7.684,0.65716771263588
"2019",13.7592523809524,7.355,19.327,0.711001383931121
"2020",14.2182,9.792,12.637,0.724978269305514
