"lengths","lf.1970","lf.1977","lf.1984","lf.1991","lf.1998","lf.2005"
4,0,0.000163859212164908,0,2.18469403360059e-05,2.47806908856619e-05,0.000116745145347706
7,0.000140775673963539,0.00173690764894802,0.000824645108087412,0.00574574530836956,0.00394012985082024,0.0120247499708137
10,0.000281551347927078,0.00370321819492692,0.00100135477410614,0.0666113210844821,0.0232938494325222,0.128705036904438
13,0.000211163510945309,0.00308055318870027,5.89032220062437e-05,0.0251676752670788,0.000446052435941914,0.0927086170888949
16,0.00570141479552333,0.0639050927443141,0.00812864463686164,0.0159045725646123,0.00218070079793825,0.0144245112918499
19,0.0339269374252129,0.0684603788424985,0.0387583200801084,0.0748476175911564,0.0280021807007979,0.0368006641501602
22,0.0896741043147744,0.0821590089794848,0.0576073511221064,0.102768007340572,0.0424988848689101,0.0695930783100492
25,0.0297036672063067,0.0352297306154552,0.0303940625552218,0.0737115766936841,0.0401199385438866,0.0657923752448405
28,0.0596184979235588,0.0530248410565642,0.0424103198444955,0.0560810958425273,0.0772414134906081,0.0670246851123996
31,0.0855916097698318,0.0464049288851019,0.0530718030276256,0.0751316278155244,0.0776379045447787,0.0819810353997224
34,0.0988949109593862,0.0785541063118569,0.0683277375272427,0.0839140978305988,0.0942161867472865,0.0975470547794165
37,0.06046315196734,0.0490594481221734,0.0666784473110679,0.0894195267952723,0.120558061158745,0.0974562529997016
40,0.0839023016822693,0.0751458346988268,0.108381928491488,0.0824285058877504,0.151633047529365,0.0902829124022259
43,0.0615893573590484,0.0530903847414302,0.0926547682158214,0.0703253009416031,0.135178668781286,0.0634963873863356
46,0.0644048708383191,0.0812741692337943,0.11745302468045,0.0631158106307212,0.0979085096892501,0.0432086754614676
49,0.0527908777363272,0.0525004915776365,0.0908876715556341,0.0434972582089878,0.0551122565297121,0.0209881827969543
52,0.0696839586119519,0.0654781411810972,0.0855274783530659,0.0297555327376401,0.0270605144471428,0.0107016383235397
55,0.0554656155416344,0.0457494920364423,0.054132061023738,0.0186135931662771,0.0130594240967438,0.00406013672153688
58,0.0532835925951995,0.0464377007275349,0.0385227071920834,0.0114477967360671,0.00555087475838826,0.00203655420217665
61,0.0350531428169212,0.0342138035000328,0.0195558697060729,0.00546173508400149,0.0024037270159092,0.000609669092371353
64,0.028718237488562,0.0264141050009832,0.0121929669552925,0.00290564306468879,0.00111513108985479,0.000311320387593883
67,0.0164003660167523,0.0153044504162024,0.00748070919479296,0.00168221440587246,0.000446052435941914,0.000103773462531294
70,0.00936158231857535,0.0096021498328636,0.0037698062083996,0.00102680619579228,0.000297368290627943,2.59433656328235e-05
73,0.00288590131625255,0.00573507242577178,0.00129587088413736,0.000262163284032071,4.95613817713238e-05,0
76,0.00183008376152601,0.00258897555220555,0.000647935442068681,0.00010923470168003,2.47806908856619e-05,0
79,0.000422327021890617,0.000786524218391558,0.000235612888024975,2.18469403360059e-05,0,0
82,0,9.83155272989448e-05,0,0,0,0
85,0,9.83155272989448e-05,0,2.18469403360059e-05,0,0
