"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0,0.0034938612116043
-0.6,0,0.0034938612116043
-0.5,0,0.0192615768474857
-0.4,0,0.0524025840348102
-0.3,0,0.0681702996706916
-0.2,0,0.114075902093694
-0.1,0,0.140341203782152
0,0.127931398354864,0.235135259299193
0.1,0.127931398354864,0.348846661877173
0.2,0.26205165826036,0.490738322135924
0.3,0.546061058186665,0.648744535618518
0.4,0.963745628660372,0.826995111472107
0.5,1.34966777475128,1.01918988935648
0.6,2.04841022742156,1.32111903719344
0.7,2.89151544530727,1.79321880994678
0.8,3.68365641778189,2.38503996844288
0.9,4.21500833242014,2.84209972069107
1,4.99143916446344,3.32582707033015
1.1,6.32759317851375,4.22364634275531
1.2,7.18310427821521,4.75569416972737
1.3,9.33096139620116,5.89034204512524
1.4,10.859682261294,6.63939203827615
1.5,11.6684075054767,7.48046267320736
1.6,12.3192383596123,8.33062230888492
1.7,12.9742191421439,8.99695370483036
1.8,13.5536304128724,9.68431268412709
1.9,14.5067853370652,10.3311431781772
2,15.6224384497334,11.3193575684796
2.1,16.7056654401462,12.0460254286504
2.2,18.4182823916913,13.1462318167769
2.3,19.3608393446515,14.327086210392
2.4,20.2326046838159,15.2577923648369
2.5,21.9017533608604,16.4936279474661
2.6,23.0652762881644,17.5432917574489
2.7,23.7017505377828,18.4682299293134
2.8,24.6850165140053,19.4694205870442
2.9,26.2466951863284,20.4659828544784
3,27.1623372527446,21.5096458086014
3.1,28.8883132434519,22.5302605381491
3.2,29.6847755188645,23.4320874685837
3.3,30.2076041236862,24.4488510527318
3.4,31.3724835137958,25.1179803979152
3.5,32.9747664468521,26.2943487747333
3.6,33.6392409551136,27.1175106167149
3.7,35.1761896149118,28.4232330019353
3.8,36.4788575682851,29.4431036147347
3.9,37.4645312659875,30.2118257316841
4,38.4723847609258,31.1715827087299
4.1,39.2865625011361,31.9858721555706
4.2,39.9574044423824,33.0562217781865
4.3,40.7925637554896,33.9357377899823
4.4,41.5521916063829,34.7662077799037
4.5,42.4793181893653,36.0054343659795
4.6,43.2468896237095,36.6955299095783
4.7,43.9151849364674,37.6821121887391
4.8,44.4712223546947,38.3656881425965
4.9,45.2659157783862,39.3401063659328
5,46.5836836657828,40.4943322776387
5.1,47.4764057497303,41.3822037020963
5.2,48.6654047441024,42.8757111268914
5.3,49.6814695670701,43.7935338956661
5.4,51.0831916019869,44.9259717948365
5.5,52.2916833907704,46.2049876411403
5.6,53.0480564374212,47.1468142762377
5.7,54.3887201856638,48.4900274675477
5.8,55.8306719401329,49.5799813592583
5.9,56.7540246498097,50.8548798904623
