"year","area.occupied","D75","D95","Gini"
"1970",1.76293333333333,3.925,4.948,0.814733852318171
"1972",0.2046,1.023,1.023,0.959106172049888
"1973",1.04275,3.148,3.148,0.862095232514409
"1974",2.29583333333333,3.925,3.925,0.838376060207098
"1975",0.2046,1.023,1.023,0.959106172049888
"1977",0.341,1.023,1.023,0.959106172049888
"1985",2.23518333333333,3.148,7.073,0.784651821368014
"1986",0.1705,1.023,1.023,0.959106172049888
"1988",0.780416666666667,1.023,1.023,0.924148298001386
"1990",1.77373095238095,7.073,8.096,0.76361646846224
"1991",3.64255,3.925,7.073,0.777672113769101
"1992",0.764166666666667,3.148,3.148,0.856157062751377
"1993",5.04242222222222,4.948,8.096,0.821829669032677
"1994",1.8172619047619,3.925,4.948,0.807098540253552
"1995",2.158625,1.023,4.948,0.90564843175958
"1996",6.67083333333333,3.148,7.073,0.789653370005238
"1997",4.12945714285714,3.925,4.948,0.821944605797221
"1998",2.844725,3.148,8.096,0.785045789566054
"1999",5.34249404761905,3.925,6.385,0.815500532251656
"2000",3.9513126984127,7.073,8.096,0.748796776928842
"2001",2.14286666666667,3.925,3.925,0.840754532992822
"2002",3.55262222222222,3.148,7.073,0.830400737610794
"2003",4.80788333333333,3.148,8.096,0.775802935196838
"2004",4.43753888888889,3.925,10.225,0.790658948938335
"2005",7.77199404761905,3.148,8.096,0.824737701309694
"2006",5.22083333333333,3.148,8.51,0.798959603472395
"2007",4.698925,3.148,4.171,0.823406018370792
"2008",5.70416666666667,5.362,8.51,0.761774942360525
"2009",3.25272222222222,3.925,5.948,0.822840066417634
"2010",1.91765151515151,3.148,4.171,0.847008838940876
"2011",2.69290030525031,3.925,7.918,0.80492527527956
"2012",1.20027777777778,3.148,3.148,0.860686392049295
"2013",0.810625,1.437,5.362,0.869850212955594
"2015",0.470357142857143,1.437,1.437,0.91038286566067
"2016",0.689214285714286,3.148,3.148,0.867203016439163
"2017",0.524666666666667,3.148,3.148,0.874160537256156
"2019",0.732134920634921,3.148,4.585,0.834444015848618
"2020",2.12716785714286,7.073,7.073,0.753715401325198
