"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0.0160799248614274,0.00890289671943414
-0.6,0.0160799248614274,0.00890289671943414
-0.5,0.0160799248614274,0.0138813965649417
-0.4,0.0523158058234418,0.0668348087782252
-0.3,0.0523158058234418,0.0773644427862343
-0.2,0.126298896913875,0.129835979355366
-0.1,0.176957092197316,0.177316195907715
0,0.306792194301431,0.289988051746055
0.1,0.342734685548688,0.338712181028042
0.2,0.462517261826433,0.416149576693681
0.3,0.657809878859453,0.577411662247348
0.4,0.829164909005617,0.691087917456726
0.5,1.03964349896305,0.91575897713098
0.6,1.33058208185982,1.20060715766928
0.7,1.96838577763311,1.64309816731316
0.8,2.56123177994269,2.2102538621187
0.9,3.17351994283115,2.67993080805874
1,3.85414689815626,3.19929432881089
1.1,4.9107867245557,4.14456902008317
1.2,5.54216025746169,4.74266443464186
1.3,6.9013622778143,5.91083033543414
1.4,7.57079053026891,6.58631469694241
1.5,8.53219622065163,7.35816321552061
1.6,9.49469185428409,8.23548124823852
1.7,10.4694789518522,8.95380053220152
1.8,11.2707936147684,9.60235052783808
1.9,11.9316368719106,10.1986473707226
2,13.1093544589356,11.2192115193611
2.1,13.8762007462305,11.9961844096278
2.2,14.9882650414129,13.1569771178939
2.3,16.300816657583,14.2630108556184
2.4,17.419376354185,15.3307947474881
2.5,18.8591678951002,16.5663109571323
2.6,20.373177875949,17.7370397899163
2.7,21.6661106667657,18.6951999573318
2.8,22.7697624659439,19.6553337697657
2.9,23.7392221772059,20.4907710840203
3,24.9018326595094,21.4769328287346
3.1,26.1507627206286,22.595595740924
3.2,27.0290258884355,23.5366459313924
3.3,28.1274303333907,24.5304768995839
3.4,28.6742755298537,25.1871886639433
3.5,29.9379225507747,26.3055861649799
3.6,30.8244970182587,27.1404785202079
3.7,32.0273896113026,28.2585853489893
3.8,33.0109015229584,29.1931529274967
3.9,33.927275691229,29.9690744202288
4,35.0279278952809,30.8901042683336
4.1,35.8747628087156,31.6945853156023
4.2,36.9800080259601,32.7987395298629
4.3,37.8133047656324,33.689691350703
4.4,38.7071903280543,34.4882641576229
4.5,39.9617455144312,35.7472719092757
4.6,40.7496176664475,36.4372843367676
4.7,41.7506753711903,37.3584674626921
4.8,42.5608648912956,38.0124497171483
4.9,43.834190158649,38.9716898483305
5,44.8129018298783,40.0189908372389
5.1,45.6787930116116,40.8570917764034
5.2,47.2905509233176,42.3123569519973
5.3,48.3588454764722,43.3515974797359
5.4,49.4475143079488,44.440493039528
5.5,50.7824495776955,45.7155388228382
5.6,51.8624846199889,46.6740692161612
5.7,53.1645679266339,48.1061095805322
