"depth","cum.catch","cum"
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0.0113374117445435,0.00630734593795694
12,0.0504514822632184,0.0280676894239084
13,0.078795011624577,0.0438360542688007
14,0.105518910736715,0.0587033696939849
15,0.174571125634371,0.106267456967625
16,0.229546294541839,0.174123931978889
17,0.420409374130254,0.301462327413104
18,0.709074744956297,0.505388272384831
19,0.970410475470917,0.759322111338589
20,1.22888282407443,0.987272735701392
21,1.65199286399512,1.34545191393146
22,2.01495623718063,1.73893031563356
23,2.32171495394418,2.08633071269589
24,2.86963300470098,2.63957135670464
25,3.39727231322426,3.13473362011592
26,4.0940280932618,3.94134892625147
27,4.73940687648741,4.6471281807768
28,5.3571399022233,5.34513997748203
29,5.97873158203756,6.11359489575614
30,6.67572586354523,7.1975553031794
31,7.19363007668451,8.1093979211319
32,8.14071549966997,9.34595517942075
33,9.09524686886888,10.7216767944194
34,9.77732152445749,11.8843143814136
35,10.5909225236567,13.0268282682192
36,11.4604950382287,14.096279598702
37,11.9695437514584,15.0180609532937
38,12.5522131649508,15.9077329307685
39,13.1854474348239,16.999115932677
40,13.8839702668648,18.0667294282687
41,14.5553918873593,19.289898950604
42,15.1735340298895,20.4213296036084
43,15.9248102028927,21.5293819641388
44,16.6244090907526,22.8853524243245
45,17.3592444595376,24.2080084613684
46,18.0107929342163,25.4336931381442
47,18.7321943373301,26.6173014945856
48,19.5156631090976,27.8345947318422
49,20.4245427059079,28.9781265672957
50,21.1613731638911,30.0129838382061
51,21.6544373985219,30.7008679081625
52,22.3214853672301,31.8401246308007
53,23.6180533411403,33.2156125672058
54,24.7684785444385,34.58122281376
55,25.958293268461,35.9194193129031
56,27.0040293883324,36.9637454233838
57,28.1391258230234,38.2409741540273
58,29.2668951126516,39.598910017002
59,30.0983554790437,40.6479604335409
60,31.5114207997952,42.0525744047534
61,32.3360096092634,43.2048844586453
62,33.5195875696628,44.4833528920501
63,34.5073692772079,45.602906491542
64,35.6264834097665,46.9135137409195
65,36.684271415969,47.971290045554
66,37.8156292183009,48.9261098331226
67,38.9512847222188,50.1235932337041
68,39.9081207227346,51.1387116411277
69,40.9843692914772,51.9725148305861
70,42.2293772833076,53.2278174721117
71,43.4486345957313,54.2750684030404
72,44.241470766157,55.1244410317068
73,45.5804062887809,56.5625668077769
74,46.6562693402988,57.711708472406
75,47.9911868454823,58.966420100553
76,49.0166112756753,60.0548679097019
77,50.0108256853581,60.98755435392
78,51.3990641609189,62.1955201700366
79,52.2963643059529,63.049034531044
80,53.35445770019,64.0041251547867
81,54.3872504021825,64.8994237405807
82,55.703738584463,65.9791180802121
83,57.2568524283591,67.1853468370286
84,58.2089765768106,67.9733946869196
85,59.3572572257172,68.9015756638875
86,60.7770601517739,70.088263332061
87,61.9432817247825,70.790482060427
88,63.5695714192363,71.8217718336711
89,64.6473004657025,72.5123908009055
90,65.72162119393,73.3703637997535
91,66.7098066218738,74.10691051392
92,67.7397783406528,75.0144445488525
93,68.6976620129869,75.794195419035
94,69.446116385638,76.309598155952
95,70.3065465993012,76.939633110094
96,71.0253364970336,77.4351730852978
97,71.7600963447445,77.8881646891966
98,72.3520264278099,78.3239634681863
99,72.9738051092049,78.7799874571976
100,73.5905371584191,79.1751926546444
101,74.0064219131338,79.435374684491
102,74.2560705325851,79.639835723872
103,74.9669803497061,80.1034271284732
104,75.4754944950169,80.5588966311422
105,76.1368911130532,81.0337198604995
106,76.6632931609674,81.3959144598627
107,77.5707721592004,81.979752733638
108,78.326075278276,82.4322866421719
109,79.1938538320023,83.0028471743543
110,80.1244926948252,83.7084047232611
111,81.0198495662181,84.283333127887
112,81.876199805392,84.8459361199586
113,82.4530045770672,85.2113289258328
114,83.4784128392236,85.8511232649038
115,84.1287386485259,86.2782157836078
116,84.6308859278828,86.6843727256847
117,85.6616297500721,87.3127143620943
118,86.3654856110721,87.775399276384
119,87.4097066841484,88.5072523722304
120,88.0709686439209,88.9776562136484
121,88.7209347426727,89.521216965083
122,89.3333009979926,89.9731544826869
123,89.7355009794675,90.2987110917347
124,90.3913206424131,90.7164623226012
125,90.6250019123394,90.9339208347478
126,91.1614760252663,91.3420690488669
127,91.5436180308694,91.6221918213005
128,92.0482800617797,91.9407286420891
129,92.4560707355233,92.2318017596171
130,92.8077535167536,92.5608423635206
131,93.107420501639,92.7913096390694
132,93.5063557833969,93.0663870065063
133,94.0338074534695,93.459540909125
134,94.2920748801737,93.7046595627406
135,94.54853544398,93.8991767905571
136,94.7698417212335,94.1093652963228
137,95.1561939175106,94.385998507208
138,95.3078540589102,94.5284593267015
139,95.47531534694,94.6928373477606
140,95.5375239032569,94.7705385660757
141,95.673311668214,94.9340078009556
142,95.8814056067825,95.0690809272646
143,96.1140243653463,95.2788775001204
144,96.1899197300404,95.3938442354201
145,96.3082561910557,95.5182029248964
146,96.5572969827779,95.7002269845702
147,96.6511303884626,95.7845340745157
148,96.8354731419382,95.9664451963722
149,96.8938222296078,96.0422347746566
150,96.98969755657,96.1187550993028
151,97.105434129447,96.2448524839316
152,97.2163899947748,96.3568016000071
153,97.3170495907769,96.4748074664962
154,97.4329286232779,96.5825501442179
155,97.5076012095326,96.64913062003
156,97.5674817381603,96.7094341308375
157,97.6261216808956,96.7917499487408
158,97.6475855975805,96.8273748953265
159,97.6531177796464,96.8625375233618
160,97.7169111992804,96.9187237572501
161,97.7484897492705,96.9670492548711
162,97.7931365954368,97.0221563051718
163,97.8687114259769,97.1112516943896
164,98.0440079933276,97.2198767400876
165,98.1345292127539,97.3013240595713
166,98.1931038614949,97.3412340386643
167,98.2790307580467,97.433096734634
168,98.3327617795711,97.4783940457497
169,98.5293798039828,97.6312629767235
170,98.6203046590105,97.7399065151635
171,98.7316368551784,97.8622029808526
172,98.7821625351624,97.9471361822065
173,98.8895296051285,98.0731245917483
174,98.9706841042759,98.1461180863099
175,99.0600537750747,98.2294543072996
176,99.1256386244807,98.2750950550527
177,99.2979910262685,98.4115582820371
178,99.3781340620853,98.5012368530836
179,99.4003755708847,98.5481839809692
180,99.443635810044,98.646585182152
181,99.5043829680511,98.7371996180356
182,99.5422772280391,98.7771637544445
183,99.6099930359877,98.8731331600521
184,99.6955637834795,98.9814874191706
185,99.6955637834795,99.0292317163282
186,99.6955637834795,99.0714347954314
187,99.7389902255335,99.1539652612332
188,99.8027409072803,99.2668740185284
189,99.8299863103732,99.3003392770285
190,99.865387526941,99.4174577749529
191,99.865387526941,99.4456724156303
192,99.8952328181721,99.5008402277976
193,99.9141799481662,99.5815993530962
194,99.9520742081542,99.6183206551015
195,99.9520742081542,99.6530605918907
196,99.9836527581443,99.6892773062209
197,99.9836527581443,99.7191272336567
198,99.9836527581443,99.7469773031344
