"temperature","cum.catch","cum"
-1,0,0
-0.9,0,0
-0.8,0,0
-0.7,0,0.00890916739861753
-0.6,0,0.00890916739861753
-0.5,0.00986761640661049,0.0138911738079245
-0.4,0.00986761640661049,0.0668818833043417
-0.3,0.00986761640661049,0.0774189337700346
-0.2,0.0910559361171945,0.129927428217311
-0.1,0.146647743569601,0.177441087054226
0,0.240174112978865,0.290192302350866
0.1,0.308942505773089,0.338950750056716
0.2,0.42924413703989,0.416442688089891
0.3,0.588980942028961,0.577818357214706
0.4,0.713039043575875,0.691574679322494
0.5,0.958597289455286,0.914072752000691
0.6,1.08403601029343,1.19026798872541
0.7,1.55417781756449,1.63134177555797
0.8,2.22078118530645,2.22323987547228
0.9,2.71490384146268,2.69336599900598
1,3.35773340615729,3.21346707038674
1.1,4.465012597316,4.14256649927753
1.2,5.09138060622843,4.76864371203006
1.3,6.36535683810576,5.92419634088907
1.4,7.07004447270094,6.60677827633782
1.5,7.76450021121578,7.3876481659394
1.6,8.73226687515646,8.22789244651107
1.7,9.50949412820306,8.94213384649897
1.8,10.1819975964846,9.59039444485815
1.9,10.915364306305,10.1911270618332
2,12.1263708069117,11.2071595837535
2.1,13.0406648246058,11.974478171556
2.2,14.1738842711694,13.1780343277001
2.3,15.104772004424,14.2828338396068
2.4,16.2722280936139,15.3599057316403
2.5,17.4072337077534,16.5782883174457
2.6,18.7251649307147,17.743492204923
2.7,19.7516499623154,18.714574871836
2.8,20.5758159520814,19.67958722239
2.9,21.5829415928427,20.5387509090304
3,22.3920762564516,21.5139483046037
3.1,23.4354235245865,22.5851389412952
3.2,24.3542769874091,23.5243362750633
3.3,25.0781337054519,24.5158375626795
3.4,25.6241611734146,25.1639240504529
3.5,26.6942246482874,26.2841314297401
3.6,27.5758594706377,27.0990528868425
3.7,28.8781182647941,28.2155843297766
3.8,29.8986042440783,29.1703722000076
3.9,30.6078080935109,29.9398880321206
4,31.2444685997449,30.887951500377
4.1,32.1231082253357,31.7161606364514
4.2,33.0603100887538,32.8131516841159
4.3,33.9543281894405,33.6594641875851
4.4,34.821813983238,34.4487619088826
4.5,35.9473457102873,35.7074334014354
4.6,36.6933277572281,36.4068094367721
4.7,37.5847345686748,37.3303859239207
4.8,38.3601153095726,38.0168139862746
4.9,39.1181006097923,38.9758671389993
5,40.1936753692547,40.0251072163256
5.1,41.0075115195034,40.8647993151868
5.2,42.6428463361831,42.3166584308671
5.3,43.75025439838,43.3215138857736
5.4,44.8262219735416,44.4191634938707
5.5,46.1152412283214,45.6856714674013
5.6,47.3445773071747,46.6398137353954
5.7,48.6029115223963,48.0683886769887
5.8,49.8065547201164,49.1097752114064
