"year","area.occupied","D75","D95","Gini"
"1973",0.333333333333333,1,1,0.960025583626479
"1985",0.98125,3.925,3.925,0.84310041573393
"1988",0.159166666666667,0.955,0.955,0.961824432363288
"1989",1.56408333333333,3.925,3.925,0.840576871238872
"1990",1.1836,1.023,1.834,0.910465476297976
"1991",0.71185,0.658,0.658,0.947654236705084
"1992",1.9202619047619,0.658,0.658,0.958786532789086
"1993",3.15810555555556,2.767,9.84,0.842640517611737
"1994",2.44228571428571,3.148,3.148,0.873032373895676
"1995",8.52205952380952,5.541,9.263,0.796335778042428
"1996",9.67054166666667,1,5.948,0.906115845123603
"1997",8.04041071428571,1.023,6.266,0.908354990837616
"1998",6.67330714285714,4.148,5.597,0.826924941450002
"1999",8.60927976190476,1.437,2.755,0.907716688317838
"2000",3.37839365079365,1.023,5.872,0.865247716594406
"2001",4.59859047619048,1.318,7.882,0.888289379369657
"2002",4.28567261904762,2.46,4.076,0.848590698376064
"2003",5.19770277777778,3.148,8.997,0.769483121107742
"2004",6.79352380952381,2.46,6.532,0.840315687315597
"2005",7.65672023809524,4.948,6.903,0.795559690586544
"2006",5.0462,4.171,9.553,0.805508838298169
"2007",5.58395833333333,0.955,4.88,0.895156228009135
"2008",4.60743333333333,7.073,10.457,0.764994796869051
"2009",2.23511111111111,1.437,1.437,0.941799731797364
"2010",7.62844090909091,5.362,9.51,0.764323987593153
"2011",2.52219694749695,1.437,2.437,0.928045120893824
"2012",2.10056944444444,0.955,4.88,0.87067577187092
"2013",4.28779166666667,1,2.437,0.919754682248452
"2014",1.58944444444444,1.437,1.437,0.938234103301585
"2016",0.685492063492063,2.122,2.122,0.905162547732968
"2017",2.19408333333333,2.361,3.361,0.905373054885169
"2018",0.362,1.086,1.086,0.907326022955156
"2019",0.285714285714286,1,1,0.960025583626479
"2020",0.6495,1,1,0.957859028597096
